城市名,起点名称,起点经纬度,终点名称,终点经纬度,开车,公共交通
南京市,紫竹林1号小区,"118.775705,32.085168",南京市秦淮区中医医院门诊,"118.78202,32.015742",25,39
南京市,德信烟岚云庄,"118.630762,31.898311",汪海商业广场,"118.708917,31.872257",21,94
南京市,高科紫尧星院,"118.873727,32.119579",南京外国语学校(仙林分校东区)-小学部,"118.938815,32.10066",22,61
南京市,都会风华苑,"118.833612,32.333856",双塘小学,"118.923326,32.286247",23,87
南京市,大成汇文府,"118.821419,31.908485",南京市临江高级中学,"118.82506,31.990191",27,45
南京市,凤凰紫金和旭府,"118.848832,31.950535",南京市江宁医院仓库办公室,"118.866004,32.031858",29,76
南京市,甲壳虫公寓,"118.763434,32.04202",高桥商场,"118.810442,32.102099",25,38
南京市,紫杨佳园,"118.846694,31.93357",金鹰GE66,"118.853401,32.01197",24,33
南京市,云锦四季,"118.735563,32.025791",陶行知学校,"118.826067,32.009907",26,53
南京市,凤凰紫金和旭府,"118.866004,32.031858",金鹰湖滨天地A区F馆,"118.926557,32.101516",26,34
南京市,中海观山樾,"118.846694,31.93357",金鹰GE66,"118.881044,31.875145",17,51
南京市,绿城凤栖潮鸣,"118.735563,32.025791",陶行知学校,"118.822354,32.011799",24,56
南京市,卧龙湖风情小镇,"118.966074,31.673642",亭山小学,"119.053634,31.721937",26,72
南京市,金基新睿樾府,"118.735563,32.025791",陶行知学校,"118.825509,31.987376",27,50
南京市,通宇林语山墅,"118.644997,32.090287",自丸城(金盛店),"118.733124,32.132934",23,81
南京市,建发璞云,"118.730572,31.966858",南京市秦淮区中医医院门诊,"118.78202,32.015742",19,45
南京市,百花小区,"118.744649,32.078167",南京市秦淮区中医医院门诊,"118.78202,32.015742",23,47
南京市,沿河三村,"118.752939,32.026591",将军山中学,"118.780381,31.953554",27,60
南京市,禹洲弘阳滨湖里,"118.594244,31.853409",汪海商业广场,"118.630762,31.898311",16,39
南京市,义德东苑,"118.69877,31.943477",明基医院,"118.728964,31.987081",14,34
南京市,朗诗国际街区中园,"118.722883,31.989398",南京市力学小学,"118.769764,32.055237",31,55
南京市,星叶燕尚玥府,"118.816778,32.203266",八卦洲中桥小学,"118.840173,32.138384",20,73
南京市,金沙雅苑,"118.722206,31.980027",陶行知学校,"118.735563,32.025791",18,31
南京市,星叶半山玥府,"118.926557,32.101516",金鹰湖滨天地A区F馆,"118.972283,32.130378",19,32
南京市,雍景园小区,"118.782435,31.945821",将军山小学(开元欣街),"118.853099,31.914603",23,44
南京市,旭日上城三期,"118.723982,32.140742",南京大学附属丁家桥小学,"118.775651,32.081545",25,52
南京市,西善花苑万兴园,"118.696481,31.938592",明基医院,"118.728964,31.987081",16,36
南京市,大华南门望府,"118.772778,32.368856",南京怡宁医院,"118.827504,32.337378",13,37
南京市,银城颐居悦见山,"118.633675,32.072176",华彩荟(南京店),"118.738616,32.060767",20,62
南京市,華宸院,"118.88931,31.325526",南京市高淳人民医院新区医院,"118.939775,31.36341",19,45
南京市,宇业芷溪雅苑,"118.832763,32.32711",石林城购物公园,"118.929318,32.325488",18,45
南京市,荣盛首府,"118.733229,32.242557",八卦洲中桥小学,"118.816778,32.203266",23,93
南京市,颐秀居,"118.736659,31.998925",南京师范大学附属中学新城初级中学,"118.80361,31.936194",24,53
南京市,东八府塘,"118.780381,31.953554",将军山中学,"118.796648,32.026604",25,46
南京市,富力星光里,"118.674702,31.916346",南京河西外国语学校,"118.699734,31.969385",19,48
南京市,高科紫尧星院,"118.873727,32.119579",金鹰湖滨天地A区F馆,"118.926557,32.101516",19,48
南京市,丝织厂小区,"118.86084,31.951387",南京体育学院运动康复医院,"118.867979,32.040609",28,84
南京市,大杨村,"118.780381,31.953554",将军山中学,"118.796946,32.035459",31,45
南京市,晏公庙新村,"118.769764,32.055237",南京市力学小学,"118.862849,32.031823",38,51
南京市,旺运花园,"118.848832,31.950535",南京市江宁医院仓库办公室,"118.937241,31.931934",26,51
南京市,亚东金基·暄玥府,"118.755803,32.230332",八卦洲中桥小学,"118.816778,32.203266",21,81
南京市,月苑五村,"118.769764,32.055237",南京市力学小学,"118.831151,32.097066",26,46
南京市,碧树园南片,"118.74553,32.054353",秦淮实验小学,"118.805604,31.998767",27,56
南京市,聚宝园,"118.78026,32.010378",绿地中心·紫峰购物广场,"118.783192,32.060638",29,27
南京市,宇业天赋广场,"118.926805,32.04922",南京外国语学校(仙林分校东区)-小学部,"118.938815,32.10066",15,47
南京市,龙池映园,"118.816593,32.319529",六合区双语小学雄州分校,"118.864956,32.342778",19,34
南京市,东宝商厦,"118.738431,32.043677",南京市秦淮区中医医院门诊,"118.78202,32.015742",19,46
南京市,金轮园,"118.775075,32.01901",南京体育学院运动康复医院,"118.867979,32.040609",32,43
南京市,卧龙湖风情小镇,"119.018475,31.672891",溧水中山医院(新院区),"119.053634,31.721937",17,83
南京市,正荣润江城,"118.672895,32.070581",陶行知学校,"118.735563,32.025791",15,54
南京市,星叶翰锦院,"118.771536,32.032125",将军山中学,"118.780381,31.953554",22,41
南京市,金基新睿樾府,"118.769764,32.055237",南京市力学小学,"118.825509,31.987376",31,42
南京市,中建宁悦府,"118.780879,32.106839",南京第三高级中学文昌校区,"118.796698,32.037143",27,37
南京市,龙翔雅苑,"118.798545,31.997523",南京市江宁医院仓库办公室,"118.848832,31.950535",20,41
南京市,海伦堡璟熙府,"118.863214,31.333322",柏兴广场,"118.938539,31.361963",18,53
南京市,玖誉府,"118.673917,32.1025",虹桥中心A座,"118.762614,32.076836",21,62
南京市,天萃,"118.680489,31.94992",欧洲城·凯旋明珠商业广场B馆,"118.735056,32.009551",20,40
南京市,辅机路182号,"118.638564,31.898465",雨花台中学(岱山校区),"118.692434,31.932377",15,42
南京市,中天金宁风华,"118.823163,31.915373",俊杰广场,"118.862518,31.955197",19,42
南京市,中建·合玺东方,"118.74773,32.012796",绿地中心·紫峰购物广场,"118.783192,32.060638",30,32
南京市,保利荷雨瑧悦,"118.735056,32.009551",欧洲城·凯旋明珠商业广场B馆,"118.768393,31.965238",22,50
南京市,金浦御龙湾,"118.783192,32.060638",绿地中心·紫峰购物广场,"118.818532,32.110785",25,27
南京市,润禾府,"118.710291,32.17319",力朋广场,"118.728308,32.240314",16,47
南京市,龙湖·天璞,"118.666109,32.088413",虹桥中心A座,"118.762614,32.076836",19,55
南京市,雅居乐雅郡兰庭,"118.821419,31.908485",南京市临江高级中学,"118.885265,31.959868",31,55
南京市,武夷绿洲观竹苑,"118.844129,31.929091",南京一民医院,"118.877989,31.9745",21,32
南京市,佳和园,"118.726895,32.031018",南京市秦淮区中医医院门诊,"118.78202,32.015742",19,53
南京市,东原印未来,"118.642079,31.946106",南京市梅山第二小学,"118.722299,31.955588",18,53
南京市,五所村小区,"118.761231,32.090703",南京第三高级中学文昌校区,"118.796698,32.037143",29,45
南京市,万江共和新城,"118.706262,32.108634",高桥商场,"118.810442,32.102099",29,69
南京市,凤凰小镇,"119.004894,31.641341",南京溧都医院住院,"119.015086,31.685994",13,67
南京市,星叶翰锦院,"118.771536,32.032125",将军山小学(开元欣街),"118.782435,31.945821",25,43
南京市,明发国际中心,"118.644853,32.040027",陶行知学校,"118.735563,32.025791",18,59
南京市,八宝前街42号,"118.780381,31.953554",将军山中学,"118.805131,32.027034",29,46
南京市,星叶云墅,"118.665304,31.916641",南京市第一医院雨花分院,"118.69406,31.968277",18,36
南京市,弘阳尚上悦苑,"118.726742,32.123328",南京市第十三中学(西家大塘),"118.791647,32.063749",36,57
南京市,颐和铂岸江璟,"118.659339,32.04821",南京医科大学第四附属医院(浦园院区)综合楼,"118.719837,32.104367",23,74
南京市,玉塘村南,"118.750964,32.029069",将军山中学,"118.780381,31.953554",29,62
南京市,丹佛小镇,"118.782908,31.90692",金鹰GE66,"118.846694,31.93357",21,34
南京市,五塘村,"118.778401,32.108438",南京第三高级中学文昌校区,"118.796698,32.037143",27,36
南京市,国贸璟原,"118.577146,31.95595",ZIHUI梓荟,"118.666133,31.938196",31,35
南京市,金盛田阳光青城,"118.639546,32.069749",南京医科大学第四附属医院(浦园院区)综合楼,"118.719837,32.104367",19,49
南京市,颐和云台源筑,"118.665304,31.916641",南京市第一医院雨花分院,"118.684041,31.969393",19,38
南京市,恒大林溪郡,"118.828351,31.86684",跨境020体验店(砂之船奥莱店),"118.846032,31.778568",21,55
南京市,天玺国际广场,"118.729776,32.044021",渊声巷小学,"118.779046,32.061965",23,32
南京市,锋范花园,"119.018475,31.672891",溧水中山医院(新院区),"119.054502,31.633523",15,57
南京市,芙蓉园,"118.78202,32.015742",南京市秦淮区中医医院门诊,"118.84793,31.959198",22,52
南京市,白玉兰公寓,"118.795514,32.032034",南京体育学院运动康复医院,"118.867979,32.040609",19,31
南京市,天地新城天权座,"118.735056,32.009551",欧洲城·凯旋明珠商业广场B馆,"118.827423,31.97201",28,58
南京市,无想山庄,"119.028172,31.613083",南京市溧水区第三高级中学,"119.042773,31.657896",16,33
南京市,升龙公园道桂园,"118.713268,32.044258",南京市秦淮区中医医院门诊,"118.78202,32.015742",24,55
南京市,中电颐和家园尚璟,"118.796698,32.037143",南京第三高级中学文昌校区,"118.814616,32.098194",19,33
南京市,紫麟景院,"118.796698,32.037143",南京第三高级中学文昌校区,"118.892383,32.012048",28,41
南京市,铁桥小区,"118.709365,32.140056",浦口区惠民医院,"118.717888,32.207184",14,42
南京市,大华锦绣前程悦府,"118.59402,31.856762",梅山商业广场,"118.635102,31.900742",13,41
南京市,云辰原麓,"119.013364,32.088859",湖山学苑,"119.065242,32.03084",18,52
南京市,太平花园,"118.735563,32.025791",陶行知学校,"118.811135,32.05776",29,43
南京市,九玺台花园,"118.821419,31.908485",南京市临江高级中学,"118.88665,31.908948",23,67
南京市,沁百合,"118.749781,32.100312",南京市秦淮区中医医院门诊,"118.78202,32.015742",29,51
南京市,侨谊东苑,"118.716557,32.187757",南京医科大学第四附属医院(浦园院区)综合楼,"118.719837,32.104367",21,55
南京市,雅舍园,"118.736659,31.998925",南京师范大学附属中学新城初级中学,"118.830907,32.034229",31,59
南京市,中冶锦绣公馆,"118.735563,32.025791",陶行知学校,"118.743244,32.101274",21,59
南京市,天正天御溪岸B区,"118.846694,31.93357",金鹰GE66,"118.905715,31.910044",17,25
南京市,卫岗西12号,"118.735563,32.025791",陶行知学校,"118.835421,32.03937",34,36
南京市,东方天郡东区,"118.921091,32.097843",县汤山镇尚庄小学,"118.970191,32.025055",26,63
南京市,景业龙光玖云府,"118.791135,32.295147",江北商贸中心A区,"118.845803,32.345995",18,38
南京市,天萃,"118.680489,31.94992",好邻居生活广场(黄山路),"118.737736,32.000027",18,40
南京市,龙湖山与城,"118.507441,32.087412",金陵中学浦口分校小学部,"118.592618,32.043913",23,76
南京市,后标营50号,"118.735563,32.025791",陶行知学校,"118.824882,32.030136",32,43
南京市,名城世纪园,"118.716664,32.10344",南京市第十四中学,"118.74703,32.042012",25,74
南京市,华宇·林湖雅舍,"118.925948,31.938486",湖熟初级中学,"118.980893,31.861892",20,51
南京市,云栖山庄,"118.998606,32.065133",栖霞区医院西岗分院,"119.010526,32.143429",19,55
南京市,海信慧园,"118.648694,32.056823",欧洲城·凯旋明珠商业广场B馆,"118.735056,32.009551",19,51
南京市,高科紫尧星院,"118.810442,32.102099",高桥商场,"118.873727,32.119579",17,34
南京市,都会四季东区,"118.828351,31.86684",跨境020体验店(砂之船奥莱店),"118.864936,31.929802",17,35
南京市,星叶燕尚玥府,"118.817593,32.07158",南京市第十三中学锁金分校,"118.840173,32.138384",18,51
南京市,天琴华樟,"118.697586,31.985926",陶行知学校,"118.735563,32.025791",11,30
南京市,宇业芷溪雅苑,"118.842102,32.332751",HOT进口商品直营馆,"118.929318,32.325488",15,38
南京市,运盛美之国10组团,"118.735563,32.025791",陶行知学校,"118.774508,31.955471",28,62
南京市,龙湖·天玺,"118.575892,31.954921",南京市板桥中学,"118.665428,31.91779",31,42
南京市,锋范花园,"119.015086,31.685994",南京溧都医院住院,"119.054502,31.633523",18,57
南京市,禧樾府,"118.794661,31.96242",金鹰GE66,"118.846694,31.93357",22,35
南京市,宏进佳苑,"119.03992,31.658556",东庐中学,"119.073152,31.602258",17,37
南京市,月苑三村,"118.796698,32.037143",南京第三高级中学文昌校区,"118.829097,32.101021",21,36
南京市,武夷·七里湖山,"118.782435,31.945821",将军山小学(开元欣街),"118.864609,31.961946",23,54
南京市,铭著风华,"118.852569,32.020481",品硕广场,"118.925666,32.072657",21,52
南京市,化建新一村,"118.7429,32.211102",八卦洲中桥小学,"118.816778,32.203266",22,95
南京市,金陵凤栖园,"118.801779,32.031007",高桥商场,"118.810442,32.102099",17,47
南京市,中天金宁风华,"118.835658,31.908568",UCT优尚天地广场E座,"118.862518,31.955197",18,33
南京市,城开怡家,"118.750535,32.02054",渊声巷小学,"118.779046,32.061965",23,39
南京市,大华南门望府,"118.741064,32.382272",南京市六合区程桥高级中学,"118.827504,32.337378",17,43
南京市,环鑫·朝悦府,"118.881474,31.336442",南京市高淳人民医院新区医院,"118.939775,31.36341",14,43
南京市,龙湖山与城,"118.500673,32.174289",南京市张文虎中医院,"118.507441,32.087412",22,83
南京市,汉中路小区,"118.77065,32.043136",将军山中学,"118.780381,31.953554",25,46
南京市,世茂璀璨睿湾,"118.705052,31.950907",陶行知学校,"118.735563,32.025791",22,38
南京市,苏宁雅悦,"118.780381,31.953554",将军山中学,"118.786563,32.03657",34,43
南京市,四牌楼,"118.735563,32.025791",陶行知学校,"118.793368,32.053319",29,42
南京市,龙湖天曜2期,"118.610468,32.044122",南京一中江北新区教育集团第一小学,"118.687249,32.075524",18,35
南京市,颐秀居,"118.78202,32.015742",南京市秦淮区中医医院门诊,"118.80361,31.936194",22,56
南京市,璀璨云著,"118.877705,32.133606",金鹰湖滨天地A区F馆,"118.926557,32.101516",18,50
南京市,尊悦府,"118.674422,32.105277",虹桥中心A座,"118.762614,32.076836",20,65
南京市,荣盛花语馨城,"119.006461,32.142255",摄山星城小学,"119.086304,32.195326",17,77
南京市,无想山庄,"119.018475,31.672891",溧水中山医院(新院区),"119.028172,31.613083",17,60
南京市,金陵公寓,"118.716664,32.10344",南京市第十四中学,"118.718541,32.159209",18,46
南京市,康美里小区,"118.735563,32.025791",陶行知学校,"118.807389,32.006067",20,54
南京市,宏图上花园,"118.789575,32.014468",高桥商场,"118.810442,32.102099",23,39
南京市,金鼎湾国际,"118.779146,32.030116",高桥商场,"118.810442,32.102099",27,37
南京市,翠岛花城兰芷苑,"118.787668,31.979178",金鹰GE66,"118.846694,31.93357",24,32
南京市,和苑,"118.810442,32.102099",高桥商场,"118.886527,32.132979",14,34
南京市,通宇林景尊园,"118.640571,32.053253",南京台湾名品城4栋,"118.716601,32.000914",19,50
南京市,亚东城西区,"118.899343,32.036954",南京市第一中学马群分校,"118.909118,32.089948",19,56
南京市,尧辰景园,"118.817658,32.112265",29中附属中学初中部,"118.881311,32.131063",13,47
南京市,德信烟岚云庄,"118.605783,31.856985",金宝滨江商业广场,"118.708917,31.872257",21,109
南京市,供电苑,"118.821419,31.908485",南京市临江高级中学,"118.853085,31.948792",24,57
南京市,紫金墨香苑,"118.769764,32.055237",南京市力学小学,"118.834971,32.097827",27,46
南京市,鸿发大厦,"118.770561,32.04159",高桥商场,"118.810442,32.102099",23,37
南京市,星叶半山玥府,"118.926954,32.103412",金鹰湖滨天地A区A馆,"118.972283,32.130378",13,33
南京市,颐和铂岸江璟,"118.659339,32.04821",南京医科大学第四附属医院(浦园院区),"118.719952,32.104936",21,72
南京市,五矿信托璀璨云著,"118.816778,32.203266",八卦洲中桥小学,"118.879796,32.134157",21,84
南京市,天琴华樟,"118.697586,31.985926",南京市秦淮区中医医院门诊,"118.78202,32.015742",18,58
南京市,新庄村55号,"118.788049,32.03756",香港城商业广场,"118.802966,32.083039",21,37
南京市,东秦新苑,"118.821419,31.908485",南京市临江高级中学,"118.824191,31.965317",22,45
南京市,云锦四季,"118.769764,32.055237",南京市力学小学,"118.826067,32.009907",30,45
南京市,大华南门望府,"118.788203,32.29906",南京六合永生中医医院,"118.827504,32.337378",16,43
南京市,大华锦绣华城香鸢美颂,"118.720278,32.111577",高桥商场,"118.810442,32.102099",32,52
南京市,江望润府,"118.753416,32.099759",高桥商场,"118.810442,32.102099",14,28
南京市,银龙雅苑,"118.845038,32.004512",金鹰GE66,"118.846694,31.93357",24,34
南京市,南湾上府,"118.676289,31.966788",陶行知学校,"118.735563,32.025791",18,36
南京市,圣淘沙花城,"118.735563,32.025791",陶行知学校,"118.753378,32.073823",19,42
南京市,义民新村96号,"118.735056,32.009551",欧洲城·凯旋明珠商业广场B馆,"118.758891,32.095838",26,63
南京市,南湾上府,"118.629883,32.04217",南京市江浦实验小学滨江分校,"118.676289,31.966788",24,70
南京市,华章新苑,"118.716664,32.10344",南京市第十四中学,"118.773522,32.064495",29,46
南京市,都会风华苑,"118.829287,32.406744",南京市六合区马鞍学校,"118.833612,32.333856",21,47
南京市,云栖山庄,"118.926557,32.101516",金鹰湖滨天地A区F馆,"118.998606,32.065133",27,76
南京市,金轮大厦,"118.778335,32.042592",高桥商场,"118.810442,32.102099",26,30
南京市,嘉和华府,"118.833587,32.019656",南京家和医院,"118.848095,31.941163",25,36
南京市,万科金色半山,"118.59973,32.073784",南京鼓楼医院江北国际医院,"118.669315,32.092656",17,65
南京市,都会风华苑,"118.788203,32.29906",南京六合永生中医医院,"118.833612,32.333856",16,32
南京市,中北金基山和月,"118.785414,32.054668",羲和商业广场,"118.884096,32.084528",24,45
南京市,望景名府,"119.001533,31.636331",五洲星世纪商贸城7幢(五洲星世纪商贸城店),"119.04789,31.66511",15,50
南京市,金基山川江樾,"118.672646,32.067517",陶行知学校,"118.735563,32.025791",15,53
南京市,德信烟岚云庄,"118.642466,31.90949",南京智忆健康中医医院,"118.708917,31.872257",24,89
南京市,虎踞北路14号,"118.716664,32.10344",南京市第十四中学,"118.756644,32.065282",26,67
南京市,蓝宝湾花园,"118.769442,32.00047",中西医结合医院,"118.816235,31.928892",20,48
南京市,东城福园,"118.78202,32.015742",南京市秦淮区中医医院门诊,"118.841724,31.942895",22,52
南京市,南钢一村,"118.744039,32.197115",燕子矶中学,"118.81741,32.141535",27,73
南京市,越城天地中心,"118.771359,32.010862",绿地中心·紫峰购物广场,"118.783192,32.060638",25,30
南京市,大成汇文府,"118.735563,32.025791",陶行知学校,"118.82506,31.990191",26,50
南京市,悦著九章,"118.735056,32.009551",欧洲城·凯旋明珠商业广场B馆,"118.808739,31.961539",27,51
南京市,中海观江樾,"118.654714,32.052122",南京市第十四中学,"118.716664,32.10344",21,77
南京市,中海江南玖序,"118.698411,31.980166",将军山中学,"118.780381,31.953554",19,34
南京市,志宁花园,"118.821419,31.908485",南京市临江高级中学,"118.845691,31.949883",24,44
南京市,白云雅居,"118.769764,32.055237",南京市力学小学,"118.778691,32.11325",24,45
南京市,南宸紫阙,"118.735563,32.025791",陶行知学校,"118.82674,32.005602",23,50
南京市,玖誉府,"118.673917,32.1025",江苏教育学院附属高级中学(玉泉路),"118.765942,32.058392",23,50
南京市,汇景新苑东苑,"118.823163,31.915373",俊杰广场,"118.85251,31.961587",20,41
南京市,百合园,"118.851731,32.35093",双塘小学,"118.923326,32.286247",23,94
南京市,美都星屿熹,"118.867979,32.040609",南京体育学院运动康复医院,"118.928652,32.072533",21,27
南京市,常府风华苑,"118.780381,31.953554",将军山中学,"118.797731,32.032237",29,46
南京市,绿城合锦观澜,"118.772778,32.368856",南京怡宁医院,"118.849199,32.321564",20,75
南京市,蓝光雍锦逸境府,"118.930698,32.149066",瑞东医院,"118.991579,32.155584",21,70
南京市,育才公寓东片,"118.731445,32.04584",南京第三高级中学文昌校区,"118.796698,32.037143",33,37
南京市,浦口广电局宿舍,"118.621473,32.059448",南京鼓楼医院江北国际医院,"118.669315,32.092656",14,31
南京市,华章新苑,"118.736659,31.998925",南京师范大学附属中学新城初级中学,"118.773522,32.064495",26,47
南京市,绿城水晶蓝湾,"118.820408,31.933387",南师附中秦淮科技高中,"118.839759,32.009425",20,43
南京市,福基瑞景园,"118.731897,32.207152",八卦洲中桥小学,"118.816778,32.203266",22,93
南京市,悦著九章,"118.78202,32.015742",南京市秦淮区中医医院门诊,"118.808739,31.961539",19,36
南京市,挹景楼,"118.744194,32.086162",南京第三高级中学文昌校区,"118.796698,32.037143",31,41
南京市,龙湖兴邦揽境,"118.841881,32.352857",六合区横梁初级中学,"118.938751,32.323967",18,59
南京市,香居美苑,"118.716664,32.10344",南京市第十四中学,"118.789826,32.053058",37,59
南京市,云靖花园,"118.821419,31.908485",南京市临江高级中学,"118.878875,31.963879",32,56
南京市,龙湖兴邦揽境,"118.791135,32.295147",江北商贸中心A区,"118.841881,32.352857",19,51
南京市,五矿信托璀璨云著,"118.879796,32.134157",金鹰湖滨天地A区F馆,"118.926557,32.101516",18,58
天津市,诚基经贸中心,"117.155495,39.179359",红桥区实验小学,"117.20223,39.11752",32,35
天津市,花园北里,"117.502257,38.802021",大港区海滨第四学校,"117.509485,38.726424",17,51
天津市,格调梁园,"117.386374,38.875895",八里台第四小学,"117.464662,38.843101",21,59
天津市,南湖映月,"117.104056,39.264963",尚河城购物中心,"117.119291,39.323484",20,39
天津市,同卫里（和平）,"117.102583,39.098224",大胡同商业中心服装2区,"117.181672,39.104341",19,43
天津市,中海学府源境,"117.199838,39.100442",天津市儿童医院,"117.251932,39.051639",26,31
天津市,中交海河玺,"117.169583,39.078633",奥城购物中心A1号楼,"117.273589,39.081889",18,39
天津市,国展东壹号·海玥名邸,"117.341768,38.994009",南开大学医院门诊,"117.415781,38.992032",20,60
天津市,首创昆芳苑,"117.278019,39.015665",天津市东丽医院,"117.326901,39.089477",20,59
天津市,唐口新村九段,"117.151761,39.113805",南开大学附属第二人民医院,"117.242827,39.126581",33,56
天津市,新雅居,"117.102583,39.098224",大胡同商业中心服装2区,"117.185062,39.127998",32,56
天津市,满园里,"117.155495,39.179359",红桥区实验小学,"117.22381,39.163408",20,38
天津市,博朗园,"117.102583,39.098224",大胡同商业中心服装2区,"117.167264,39.126279",25,60
天津市,时代之城清溪,"117.155495,39.179359",红桥区实验小学,"117.250233,39.175355",24,45
天津市,沁芳苑,"117.702274,39.01173",紫云小学,"117.705197,38.955473",17,69
天津市,影院后胡同,"117.102583,39.098224",大胡同商业中心服装2区,"117.148292,39.139752",23,38
天津市,玉皇里,"117.166602,39.115998",南开大学医学院附属医院,"117.189885,39.161642",22,59
天津市,天安珑园,"117.027742,39.100871",规划中外国语大学附中,"117.09771,39.066487",16,75
天津市,南城拾壹方,"117.286826,39.686333",宝坻一中初中校区,"117.334843,39.733889",19,65
天津市,星海时代花园,"116.905559,38.928729",顺鑫泰家电销售中心,"116.973259,38.96108",20,61
天津市,天保·天成燕居,"117.607365,39.034105",公牛数码滨海新区运营中心,"117.683115,39.0212",17,65
天津市,建投滨海玺悦,"117.63592,39.040932",滨海新区中医医院,"117.636716,39.117471",15,73
天津市,古芳里,"117.169583,39.078633",奥城购物中心A1号楼,"117.247278,39.083767",16,30
天津市,畅景家园,"117.156836,39.17875",天津市第二南开学校小学部,"117.181362,39.126552",25,36
天津市,万源星城,"117.109281,39.259566",红桥区实验小学,"117.155495,39.179359",18,40
天津市,中海长林郡,"117.241887,39.032133",大任庄小学,"117.337858,39.006477",15,57
天津市,中国铁建·滨海梧桐,"117.621633,39.084361",天津市昆明路小学滨海学校(滨海校区),"117.700464,39.115189",16,89
天津市,合生京津新城,"117.302533,39.531133",牛家牌中心小学,"117.398227,39.534667",20,118
天津市,百郦荣锦苑,"117.277536,39.135042",天津市河东区中医医院,"117.328707,39.084243",18,49
天津市,气象西里,"117.102583,39.098224",大胡同商业中心服装2区,"117.185511,39.110236",23,37
天津市,阳光新园,"117.607365,39.034105",公牛数码滨海新区运营中心,"117.695018,39.030767",16,64
天津市,和苑家园营和园,"117.121941,39.162483",南开大学附属第二人民医院,"117.151761,39.113805",19,37
天津市,融信金地澜悦（二期）,"117.277536,39.135042",天津市河东区中医医院,"117.334946,39.085506",16,36
天津市,蒲瑞和园西区,"117.010168,39.406623",武清区第二人民医院,"117.074834,39.343235",25,77
天津市,中国铁建花语尚东,"117.216948,39.147723",天津市嘉诚中学,"117.281698,39.202165",20,46
天津市,天兴里,"117.134261,39.153252",西青道中学,"117.189949,39.114493",26,45
天津市,金侨云璟,"117.166238,39.202067",天津市嘉诚中学,"117.216948,39.147723",16,51
天津市,众智园,"117.644289,39.034928",紫云小学,"117.702274,39.01173",14,38
天津市,春熙桃花源,"116.958987,38.945828",后明庄中心小学,"117.005999,38.913494",17,66
天津市,静湖壹号,"117.634673,39.122944",天津市实验中学滨海学校,"117.746812,39.13425",24,84
天津市,香江健康小镇,"117.414551,39.485012",天津市宝坻区黄庄镇初级中学,"117.523018,39.495813",16,108
天津市,悦蓝东轩,"117.635225,39.037301",滨海新区塘沽三中心小学,"117.728251,39.020666",16,39
天津市,联发城投梅江和悦,"117.169583,39.078633",奥城购物中心A1号楼,"117.243797,39.057429",21,37
天津市,华云大厦,"117.151761,39.113805",南开大学附属第二人民医院,"117.216131,39.141967",28,48
天津市,军星名苑,"117.216948,39.147723",天津市嘉诚中学,"117.261986,39.099819",14,35
天津市,沁芳苑,"117.672827,39.017154",塘沽第六中学,"117.705197,38.955473",21,67
天津市,成发馨苑,"117.021253,39.134543",西青道中学,"117.134261,39.153252",18,53
天津市,进步楼,"117.135067,39.153252",南仓小学,"117.141347,39.20211",12,48
天津市,新东方家园,"117.151761,39.113805",南开大学附属第二人民医院,"117.233155,39.139762",34,39
天津市,国强里（河东区）,"117.176641,39.143366",天津市南开区中营小学,"117.255601,39.107319",25,48
天津市,迁安里,"117.667232,39.039962",天津市昆明路小学滨海学校(滨海校区),"117.700464,39.115189",17,66
天津市,万科东庐,"117.63592,39.040932",滨海新区中医医院,"117.73878,39.030256",17,48
天津市,紫来花园,"117.102583,39.098224",大胡同商业中心服装2区,"117.17205,39.11845",23,57
天津市,农垦含章棠华,"117.087919,39.317872",尚河城购物中心,"117.104056,39.264963",12,30
天津市,美爱家园,"117.241887,39.032133",大任庄小学,"117.307981,39.089748",19,49
天津市,南通里,"117.151761,39.113805",南开大学附属第二人民医院,"117.221614,39.116256",28,41
天津市,毛织二宿舍,"117.151761,39.113805",南开大学附属第二人民医院,"117.247675,39.083107",28,43
天津市,东亚风尚国际,"117.169583,39.078633",奥城购物中心A1号楼,"117.223275,39.133299",28,42
天津市,堤中里,"117.144539,39.097543",天津市河西区中医医院,"117.207373,39.094098",19,39
天津市,城投格调观槿花园,"117.150597,39.146982",天津市嘉诚中学,"117.216948,39.147723",20,37
天津市,和泰园,"116.986829,39.289207",老米店小学,"117.063406,39.324025",20,150
天津市,月荷苑,"117.394875,39.148274",天津(空港)欧洲贸易中心,"117.499871,39.183234",29,72
天津市,昆山里,"117.212427,39.070012",九华山路社区商业中心,"117.240821,39.155569",25,39
天津市,御河湾新苑,"117.173603,39.15472",互助道小学(东校区),"117.262094,39.105804",24,54
天津市,雅宣园,"117.12557,39.146385",天津市第二南开学校小学部,"117.181362,39.126552",24,43
天津市,中交海河玺,"117.181362,39.126552",天津市第二南开学校小学部,"117.273589,39.081889",26,51
天津市,洪湖里天宝公寓,"117.15593,39.17075",天津市第二南开学校小学部,"117.181362,39.126552",23,38
天津市,香锦园,"117.046167,39.062165",天津美达菲学校,"117.122067,39.126396",25,64
天津市,宁月花园,"117.176641,39.143366",天津市南开区中营小学,"117.280805,39.104533",26,68
天津市,中车津浦智汇港,"117.134261,39.153252",西青道中学,"117.197025,39.17431",13,33
天津市,爱情花园里,"117.330286,38.931539",津南区实验小学(新城校区),"117.389921,39.002191",25,80
