城市名,起点名称,起点经纬度,终点名称,终点经纬度,距离
武汉市,钢花村街118社区,"114.384676,30.617675",沃尔玛(武汉印象城分店),"114.417303,30.618297",3.585
武汉市,碧苑花园,"114.391363,30.632238",沃尔玛(武汉印象城分店),"114.417303,30.618297",3.865
武汉市,省建筑五公司西区,"114.350047,30.515665",古玩珠宝城前广场,"114.398965,30.508507",5.915
武汉市,三鸿家园,"114.369831,30.517784",古玩珠宝城前广场,"114.398965,30.508507",3.579
武汉市,当代华侨城汉口道6号,"114.215454,30.670583",美联奥园生活广场(美联·奥林匹克花园二期店),"114.250651,30.65244",5.613
武汉市,信泰公寓,"114.267062,30.571696",暨济商城(沿河大道),"114.292999,30.571125",3.215
武汉市,武汉城建·中央云城,"114.263329,30.587276",武汉市第一医院,"114.272247,30.572202",2.425
武汉市,中海万松九里,"114.26456,30.590485",武汉市第一医院,"114.272247,30.572202",2.417
武汉市,中海寰宇天下,"114.270487,30.548424",武汉市第一医院,"114.272247,30.572202",3.442
武汉市,光谷和昌城·雅园,"114.423212,30.490404",嘉园印象里,"114.447572,30.476407",3.602
武汉市,葛光社区,"114.436868,30.500704",嘉园印象里,"114.447572,30.476407",3.847
武汉市,三金鑫城国际润雅苑,"114.264987,30.626387",季佳荟·新华家园,"114.272107,30.605454",3.047
武汉市,振跃尚府,"114.270101,30.642168",季佳荟·新华家园,"114.272107,30.605454",4.956
武汉市,武汉江城府,"114.26456,30.590485",同济医学院附属小学,"114.287028,30.571826",3.632
武汉市,绿景花园,"114.350621,30.605886",武汉中原医院,"114.372472,30.609152",2.752
武汉市,保利城七期云廷,"114.363239,30.62153",武汉中原医院,"114.372472,30.609152",1.887
武汉市,中建壹品·汉芯公馆,"114.291219,30.615222",中百仓储兴业南路东方明珠店,"114.312544,30.629423",2.972
武汉市,能建长江华府,"114.299259,30.636953",中百仓储兴业南路东方明珠店,"114.312544,30.629423",2.476
武汉市,伟鹏·驿山高尔夫,"114.488123,30.496245",武汉九峰森林动物园,"114.504884,30.497918",3.551
武汉市,长江广电光谷家,"114.492511,30.500334",武汉九峰森林动物园,"114.504884,30.497918",4.272
武汉市,澳门银座,"114.265062,30.612667",花桥商品城,"114.295573,30.601296",3.676
武汉市,三金鑫城国际润雅苑,"114.272107,30.605454",花桥商品城,"114.295573,30.601296",2.898
武汉市,沿海菱角湖壹号,"114.284625,30.618304",花桥商品城,"114.295573,30.601296",2.559
武汉市,天创坦达月湖云庄,"114.215811,30.59203",韩家墩小学,"114.240541,30.567976",5.569
武汉市,凯德·淮海壹号,"114.235893,30.605291",韩家墩小学,"114.240541,30.567976",7.252
武汉市,丽江龙城,"114.333171,30.55693",林荫广场,"114.362163,30.560048",3.627
武汉市,沙湖九玺,"114.334699,30.548586",林荫广场,"114.362163,30.560048",3.976
武汉市,绿城桂语江南,"114.336852,30.550469",林荫广场,"114.362163,30.560048",3.576
武汉市,荷塘月色,"114.248701,30.577145",武汉十一崇仁初级中学,"114.275552,30.591142",3.635
武汉市,江汉北路108号,"114.248742,30.562107",武汉十一崇仁初级中学,"114.275552,30.591142",5.091
武汉市,江汉北路108号,"114.272107,30.605454",铭新街小学本校,"114.295573,30.601296",2.898
武汉市,澳门银座,"114.275552,30.591142",铭新街小学本校,"114.295573,30.601296",2.523
武汉市,丽水天成,"114.141434,30.483785",新城小学,"114.159799,30.502888",3.44
武汉市,东合官湖郡,"114.148274,30.489617",新城小学,"114.159799,30.502888",2.448
武汉市,绿地城北岛孝贤坊,"114.06022,30.336",武汉大学人民医院(汉南医院),"114.072832,30.313807",4.308
武汉市,航城丽都,"114.069675,30.332549",武汉大学人民医院(汉南医院),"114.072832,30.313807",3.087
武汉市,长投珑庭,"114.331059,30.52584",赛博珞珈胡同,"114.358767,30.525556",3.314
武汉市,珞狮路198号,"114.331797,30.524998",赛博珞珈胡同,"114.358767,30.525556",3.421
武汉市,电建地产泷悦长安,"114.212405,30.563894",武汉华康医院,"114.240541,30.567976",3.34
武汉市,天创坦达月湖云庄,"114.213982,30.552637",武汉华康医院,"114.240541,30.567976",4.178
武汉市,城投墨北璟苑,"114.224882,30.552598",武汉华康医院,"114.240541,30.567976",3.089
武汉市,东方名居,"114.026575,30.582568",杨柳堤江滩公园,"114.039138,30.589073",1.636
武汉市,农利小区,"114.032107,30.573854",杨柳堤江滩公园,"114.039138,30.589073",2.573
武汉市,金茂花园,"114.036195,30.573539",杨柳堤江滩公园,"114.039138,30.589073",2.255
武汉市,正堂山外山,"114.363473,30.580334",融侨悦动公园,"114.383442,30.609422",5.059
武汉市,景胜花园,"114.366834,30.607016",融侨悦动公园,"114.383442,30.609422",2.015
武汉市,绿景花园,"114.372472,30.609152",融侨悦动公园,"114.383442,30.609422",1.649
武汉市,新希望D10黑珍珠,"114.330875,30.635224",美联·公园,"114.349755,30.67817",6.102
武汉市,中国铁建花语天著,"114.334168,30.661833",美联·公园,"114.349755,30.67817",2.975
武汉市,解放社区,"114.274393,30.58159",新崇光时尚广场(天瑞国际店),"114.295573,30.601296",3.371
武汉市,凯德·淮海壹号,"114.235893,30.605291",怡和医院,"114.268122,30.628368",4.926
武汉市,金融街·恒江雅筑,"114.247362,30.622296",怡和医院,"114.268122,30.628368",2.181
武汉市,天创坦达月湖云庄,"114.213982,30.552637",海天欢乐购,"114.240541,30.567976",4.178
武汉市,城投墨北璟苑,"114.224882,30.552598",海天欢乐购,"114.240541,30.567976",3.089
武汉市,南德缦和滨江,"114.363927,30.872115",武汉黄陂六中,"114.381501,30.860788",3.071
武汉市,绿城武汉诚园,"114.365367,30.873067",武汉黄陂六中,"114.381501,30.860788",2.928
武汉市,永利新城北苑,"114.217332,30.567627",武汉市第四初级中学,"114.21788,30.598024",4.534
武汉市,南德缦和世纪,"113.998627,30.576909",蔡甸区幸福路中学,"114.025243,30.574907",2.95
武汉市,三远大爱城,"114.019204,30.576565",蔡甸区幸福路中学,"114.025243,30.574907",0.832
武汉市,嘉兴园二期,"114.021473,30.576327",蔡甸区幸福路中学,"114.025243,30.574907",0.544
武汉市,丽江龙城,"114.324842,30.556407",沙湖公园,"114.336852,30.550469",1.784
武汉市,沙湖九玺,"114.333171,30.55693",沙湖公园,"114.336852,30.550469",1.226
武汉市,中建壹品·汉芯公馆,"114.291219,30.615222",解放公园,"114.312544,30.629423",2.972
武汉市,能建长江华府,"114.298029,30.608418",解放公园,"114.312544,30.629423",3.139
武汉市,武汉星河湾,"114.311888,30.617418",解放公园,"114.312544,30.629423",1.989
武汉市,天创坦达月湖云庄,"114.213982,30.552637",家乐福(十升),"114.240541,30.567976",4.178
武汉市,城投墨北璟苑,"114.224882,30.552598",家乐福(十升),"114.240541,30.567976",3.089
武汉市,华润中央公园一期,"114.21034,30.568473",武汉市二桥中学,"114.239222,30.565887",3.438
武汉市,王家湾中央生活区,"114.217332,30.567627",武汉市二桥中学,"114.239222,30.565887",2.516
武汉市,青青佳园,"114.218346,30.656363",常青实验小学,"114.250651,30.65244",3.911
武汉市,东兴华庭,"114.221671,30.636349",常青实验小学,"114.250651,30.65244",4.175
武汉市,东湖ONE,"114.352348,30.594966",保利悦荟,"114.383632,30.601064",3.909
武汉市,武汉城建·中央云城,"114.263329,30.587276",武汉市第十九初级中学(南),"114.287028,30.571826",3.983
武汉市,中海万松九里,"114.26456,30.590485",武汉市第十九初级中学(南),"114.287028,30.571826",3.632
武汉市,武汉江城府,"114.285979,30.580936",武汉市第十九初级中学(南),"114.287028,30.571826",1.111
武汉市,逸馨苑,"114.315311,30.348043",铜锣湾休闲佰惠广场,"114.33074,30.355985",2.369
武汉市,城明花园,"114.316606,30.359624",铜锣湾休闲佰惠广场,"114.33074,30.355985",2.028
武汉市,荷塘月色,"114.245206,30.57608",武汉二十六中,"114.267062,30.571696",2.779
武汉市,地质村,"114.248742,30.562107",武汉二十六中,"114.267062,30.571696",2.803
武汉市,荷塘月色,"114.248701,30.577145",人信·武胜里购物中心,"114.275552,30.591142",3.635
武汉市,江汉北路108号,"114.248742,30.562107",人信·武胜里购物中心,"114.275552,30.591142",5.091
武汉市,解放社区,"114.267174,30.572527",人信·武胜里购物中心,"114.275552,30.591142",2.901
武汉市,方兴社区,"114.052774,30.503208",新兰广场,"114.055725,30.506506",0.68
武汉市,解放社区,"114.229963,30.579992",武汉汽车配件厂职工医院,"114.25974,30.586553",3.905
武汉市,长投航空路壹号,"114.24591,30.563602",武汉汽车配件厂职工医院,"114.25974,30.586553",3.179
武汉市,越秀中交星汇园,"114.278995,30.603824",武汉市第六初级中学,"114.297005,30.599801",2.534
武汉市,省建筑五公司西区,"114.350047,30.515665",虎泉购物广场,"114.398965,30.508507",5.915
武汉市,三鸿家园,"114.369668,30.513935",虎泉购物广场,"114.398965,30.508507",3.67
武汉市,德信时光之宸,"114.134284,30.61998",中百百货,"114.144329,30.60809",2.377
武汉市,中铁阅湖郡,"114.156314,30.632103",芸聚购物中心(荟萃购物中心店),"114.169734,30.607704",3.782
武汉市,恺德信达樾景臺,"114.221671,30.636349",怡和医院,"114.262206,30.638575",5.503
武汉市,绿城留香园,"114.250735,30.624607",怡和医院,"114.262206,30.638575",2.813
武汉市,江汉北路108号,"114.248701,30.577145",美奇国际广场,"114.292999,30.571125",5.392
武汉市,解放社区,"114.275552,30.591142",美奇国际广场,"114.292999,30.571125",3.498
武汉市,信泰公寓,"114.277932,30.572845",美奇国际广场,"114.292999,30.571125",1.815
武汉市,沿海菱角湖壹号,"114.266309,30.627133",泛悦Mall(北都店),"114.272107,30.605454",3.155
武汉市,振跃尚府,"114.270101,30.642168",泛悦Mall(北都店),"114.272107,30.605454",4.956
武汉市,紫阳东路71号,"114.297442,30.543461",沙湖公园,"114.331764,30.533353",4.081
武汉市,聚豪华庭,"114.324842,30.556407",沙湖公园,"114.331764,30.533353",3.461
武汉市,银湖翡翠三期,"114.186782,30.63414",金珠广场,"114.213526,30.636778",4.303
武汉市,长丰城,"114.190566,30.630383",金珠广场,"114.213526,30.636778",3.711
武汉市,绿景花园,"114.34939,30.611117",武昌中华路小学橡树湾校区,"114.372472,30.609152",2.936
武汉市,保利城七期云廷,"114.363239,30.62153",武昌中华路小学橡树湾校区,"114.372472,30.609152",1.887
武汉市,武汉城建梦湖云著,"114.215811,30.59203",麦德龙(武汉硚口商场),"114.241514,30.58659",4.281
武汉市,经发龙湖雲峰原著,"114.319147,30.345541",武汉市江夏区第一初级中学,"114.347288,30.355705",3.943
武汉市,逸馨苑,"114.33074,30.355985",武汉市江夏区第一初级中学,"114.347288,30.355705",2.104
武汉市,绿地城北岛孝贤坊,"114.06022,30.336",毗邻购物中心(清华园店),"114.076372,30.31781",3.909
武汉市,航城丽都,"114.069675,30.332549",毗邻购物中心(清华园店),"114.076372,30.31781",2.688
武汉市,永利新城北苑,"114.21788,30.598024",沃尔玛(宗关西汇店),"114.248701,30.577145",4.858
武汉市,解放社区,"114.222956,30.584563",沃尔玛(宗关西汇店),"114.248701,30.577145",3.177
武汉市,江腾苑D区,"114.245344,30.526743",江博购物中心(江博社区店),"114.255899,30.5406",2.214
武汉市,广电兰亭珑府,"114.254023,30.531872",江博购物中心(江博社区店),"114.255899,30.5406",1.536
武汉市,亘星知音嘉苑(汉阳),"114.217332,30.567627",沃尔玛(宗关西汇店),"114.239222,30.565887",2.516
武汉市,华润中央公园一期,"114.231791,30.591047",沃尔玛(宗关西汇店),"114.239222,30.565887",5.588
武汉市,中大长江紫都三期,"114.261949,30.480893",洪山江滩,"114.284527,30.510746",4.738
武汉市,万科金色城市16地块,"114.263189,30.492052",洪山江滩,"114.284527,30.510746",3.336
武汉市,张家湾派出所宿舍宿舍,"114.283541,30.489402",洪山江滩,"114.284527,30.510746",3.436
武汉市,新大地家园,"114.284527,30.510746",中百罗森(烽火村店),"114.318626,30.508772",4.3
武汉市,中大长江紫都三期,"114.297192,30.507988",中百罗森(烽火村店),"114.318626,30.508772",3.057
武汉市,哈楼,"114.318345,30.650215",武汉堤角爱康中西医结合医院,"114.34423,30.668095",4.595
武汉市,佰昌公馆B区,"114.334972,30.655887",武汉堤角爱康中西医结合医院,"114.34423,30.668095",2.528
武汉市,武汉星河湾,"114.264457,30.626781",季佳·荟(新华家园店),"114.291219,30.615222",3.65
武汉市,武汉城建中央雲璟,"114.268122,30.628368",季佳·荟(新华家园店),"114.291219,30.615222",3.873
武汉市,冶金108街坊,"114.398181,30.622257",青山公园,"114.417303,30.618297",2.665
武汉市,杨春湖畔,"114.408645,30.627327",青山公园,"114.417303,30.618297",2.538
武汉市,凤凰新新家园二期,"114.414096,30.457923",武汉光谷实验中学,"114.42983,30.437628",3.624
武汉市,凤凰花园二期,"114.416693,30.472333",武汉光谷实验中学,"114.42983,30.437628",5.062
武汉市,荷塘月色,"114.248701,30.577145",华中科技大学同济医学院医院,"114.275552,30.591142",3.635
武汉市,解放社区,"114.260059,30.585755",华中科技大学同济医学院医院,"114.275552,30.591142",2.014
武汉市,观澜国际,"114.184083,30.508838",永旺,"114.221213,30.525923",5.297
武汉市,观澜御苑学苑,"114.205119,30.503886",永旺,"114.221213,30.525923",3.898
武汉市,恒大翡翠华庭,"114.221118,30.50742",永旺,"114.221213,30.525923",3.076
武汉市,肉联宿舍,"114.374621,30.874899",武商量贩(黄陂店),"114.384518,30.871181",1.33
武汉市,西寺学府,"114.374632,30.873739",武商量贩(黄陂店),"114.384518,30.871181",1.458
武汉市,联投金色港湾,"114.150284,30.517493",沃尔玛购物广场沌口经开万达店,"114.174239,30.507115",3.63
武汉市,博学尚品,"114.159595,30.498795",沃尔玛购物广场沌口经开万达店,"114.174239,30.507115",2.182
武汉市,东方花园B区,"114.159799,30.502888",沃尔玛购物广场沌口经开万达店,"114.174239,30.507115",2.012
武汉市,武汉城建汉江云宸,"114.215811,30.59203",常码头小学,"114.235893,30.605291",3.75
武汉市,凯德·淮海壹号,"114.23072,30.605093",常码头小学,"114.235893,30.605291",0.687
武汉市,武汉城建梦湖云著,"114.232368,30.588746",常码头小学,"114.235893,30.605291",2.372
武汉市,丽江龙城,"114.333171,30.55693",湖北省武昌水果湖第二小学,"114.343432,30.548631",1.885
武汉市,沙湖九玺,"114.334699,30.548586",湖北省武昌水果湖第二小学,"114.343432,30.548631",1.446
武汉市,绿城桂语江南,"114.336852,30.550469",湖北省武昌水果湖第二小学,"114.343432,30.548631",1.18
武汉市,大华铂金华府,"114.363473,30.580334",余家头小学,"114.372472,30.609152",4.4
武汉市,左岸风景苑,"114.076682,30.30137",汉南区中医医院,"114.081224,30.322606",3.097
武汉市,丽江龙城,"114.318423,30.521672",武昌区棋盘街小学,"114.334699,30.548586",4.33
武汉市,景胜花园,"114.372472,30.609152",钢城六中,"114.398181,30.622257",4.062
武汉市,武汉江城府,"114.287028,30.571826",武汉江滩1期(沿江大道),"114.303944,30.586283",2.7
武汉市,越秀中交星汇园,"114.2941,30.589056",武汉江滩1期(沿江大道),"114.303944,30.586283",1.584
武汉市,长投保利汉口印,"114.297005,30.599801",武汉江滩1期(沿江大道),"114.303944,30.586283",2.381
武汉市,正堂山外山,"114.363473,30.580334",百尚购物(铁机店),"114.383442,30.609422",5.059
武汉市,景胜花园,"114.368273,30.602767",百尚购物(铁机店),"114.383442,30.609422",1.825
武汉市,绿景花园,"114.372472,30.609152",百尚购物(铁机店),"114.383442,30.609422",1.649
武汉市,城投禧园,"114.318423,30.521672",家乐福(佰港城店),"114.353373,30.504587",4.565
武汉市,南湖九玺,"114.3216,30.499884",家乐福(佰港城店),"114.353373,30.504587",4.123
武汉市,龙城花园,"114.290063,30.701186",麦德龙(武汉环球广场店),"114.31284,30.697631",2.617
武汉市,正堂山外山,"114.354866,30.587415",海底世界,"114.380096,30.574331",3.274
武汉市,新世纪花园B区,"114.355871,30.586573",海底世界,"114.380096,30.574331",3.243
武汉市,东方名居,"114.026575,30.582568",新福茂·中央广场,"114.036195,30.573539",1.696
武汉市,金茂花园,"114.032509,30.580634",新福茂·中央广场,"114.036195,30.573539",1.147
武汉市,航天银湖湾,"114.224687,30.657803",庭悦荟,"114.240826,30.648155",2.6
武汉市,长投珑庭,"114.311243,30.505466",武昌未来实验小学(南湖校区),"114.331797,30.524998",4.027
武汉市,冶金108街坊,"114.384676,30.617675",青山商场,"114.408645,30.627327",3.672
武汉市,碧苑花园,"114.402937,30.639209",青山商场,"114.408645,30.627327",1.746
武汉市,武汉城建中央雲璟,"114.235893,30.605291",武汉市第一中学,"114.278995,30.603824",5.055
武汉市,凯德·淮海壹号,"114.258344,30.623944",武汉市第一中学,"114.278995,30.603824",3.581
武汉市,长投珑庭,"114.331059,30.52584",武汉理工大学医院,"114.351314,30.519875",2.968
武汉市,尚城国际,"114.205881,30.546203",海天欢乐购,"114.23309,30.55548",4.156
武汉市,天创云和樾,"114.211388,30.562874",海天欢乐购,"114.23309,30.55548",2.532
武汉市,新华·尚水湾,"114.21531,30.583789",海天欢乐购,"114.23309,30.55548",5.091
武汉市,明泽丰华苑下马湖,"114.318626,30.508772",武汉南大门综合医院,"114.328618,30.485525",3.803
武汉市,创意天地,"114.324667,30.46781",武汉南大门综合医院,"114.328618,30.485525",2.373
武汉市,绿地城北岛孝贤坊,"114.067195,30.344684",百洋商储购物广场(武汉碧桂园风情商业街店),"114.08767,30.351908",2.801
武汉市,中国电建地产·汉阳公馆,"114.251354,30.550055",武汉市崇仁路中学,"114.264758,30.574158",4.452
武汉市,武汉城建·中央云城,"114.263329,30.587276",武汉市崇仁路中学,"114.264758,30.574158",2.222
武汉市,中海万松九里,"114.26456,30.590485",武汉市崇仁路中学,"114.264758,30.574158",2.317
武汉市,紫阳东路71号,"114.297442,30.543461",湖北省中医院花园山院区,"114.331764,30.533353",4.081
武汉市,聚豪华庭,"114.309864,30.550728",湖北省中医院花园山院区,"114.331764,30.533353",3.631
武汉市,丽江龙城,"114.318423,30.521672",武昌区中山路小学,"114.336852,30.550469",5.318
武汉市,二七新江岸生活广场,"114.30315,30.635171",武商量贩(龙庭店),"114.318969,30.65537",3.588
武汉市,金辉江樾云著,"114.117727,30.618359",拾光之丘口袋公园,"114.144329,30.60809",3.965
武汉市,德信时光之宸,"114.125206,30.612732",拾光之丘口袋公园,"114.144329,30.60809",2.431
武汉市,保利城七期云廷,"114.344973,30.584041",厚德康医院,"114.374401,30.584168",3.542
武汉市,团结名居竹园,"114.358741,30.601511",厚德康医院,"114.374401,30.584168",3.074
武汉市,和平街铁机东区,"114.362244,30.600509",厚德康医院,"114.374401,30.584168",2.52
武汉市,荷塘月色,"114.248701,30.577145",武汉恒隆广场,"114.275552,30.591142",3.635
武汉市,武汉城建·中央云城,"114.263329,30.587276",武汉市中医医院台北院区,"114.291219,30.615222",5.547
武汉市,中海万松九里,"114.26456,30.590485",武汉市中医医院台北院区,"114.291219,30.615222",4.985
武汉市,武汉星河湾,"114.281215,30.596727",武汉市中医医院台北院区,"114.291219,30.615222",3.45
武汉市,保利天珺,"114.315176,30.653073",季佳·荟百步亭,"114.328533,30.636525",2.682
武汉市,南湖九玺,"114.3216,30.499884",方泰医院,"114.353373,30.504587",4.123
武汉市,恺德熹园,"114.324851,30.50924",方泰医院,"114.353373,30.504587",3.096
武汉市,澳门银座,"114.275552,30.591142",青少年宫小学,"114.295573,30.601296",2.523
武汉市,绿城武汉诚园,"114.377652,30.888368",中百仓储(黄陂南德新都店),"114.381501,30.860788",3.348
武汉市,冶金104街坊,"114.379702,30.632442",沃尔玛(武汉印象城分店),"114.403303,30.624411",2.889
武汉市,招商一江璟城,"114.391363,30.632238",沃尔玛(武汉印象城分店),"114.403303,30.624411",1.989
武汉市,吉庆苑小区,"114.39672,30.63748",沃尔玛(武汉印象城分店),"114.403303,30.624411",2.067
武汉市,汉口御江澜庭,"114.368272,30.673453",愉心园,"114.406803,30.693989",6.232
武汉市,长江凯旋城,"114.376236,30.68992",愉心园,"114.406803,30.693989",5.309
武汉市,中建壹品·汉芯公馆,"114.26456,30.590485",武汉市育才小学,"114.311888,30.617418",6.345
武汉市,中海万松九里,"114.284768,30.608789",武汉市育才小学,"114.311888,30.617418",3.871
武汉市,武汉星河湾,"114.291219,30.615222",武汉市育才小学,"114.311888,30.617418",2.818
武汉市,F天下,"114.237538,30.732116",百乐易购购物中心,"114.25682,30.733447",2.366
武汉市,凤凰水岸公馆,"114.248267,30.734718",百乐易购购物中心,"114.25682,30.733447",1.273
武汉市,奥特莱斯V公寓,"114.251398,30.719142",百乐易购购物中心,"114.25682,30.733447",2.567
武汉市,柒零社区,"114.392937,30.492545",沃尔玛,"114.410689,30.478392",3.331
武汉市,洪福家园,"114.400482,30.496798",沃尔玛,"114.410689,30.478392",3.274
武汉市,汽标小区,"114.40965,30.493211",沃尔玛,"114.410689,30.478392",1.914
武汉市,解放社区,"114.270089,30.593209",取水楼小学,"114.295573,30.601296",2.917
武汉市,地质村,"114.25974,30.586553",美奇国际广场,"114.281712,30.588189",2.68
武汉市,长投航空路壹号,"114.267062,30.571696",美奇国际广场,"114.281712,30.588189",3.27
武汉市,江汉北路10号,"114.277932,30.572845",美奇国际广场,"114.281712,30.588189",2.657
武汉市,联投金色港湾,"114.150284,30.517493",万达百货(东风大道),"114.173768,30.506917",3.451
武汉市,博学尚品,"114.159595,30.498795",万达百货(东风大道),"114.173768,30.506917",2.003
武汉市,东方花园B区,"114.159799,30.502888",万达百货(东风大道),"114.173768,30.506917",1.833
武汉市,城投金沙府,"114.31767,30.574025",新河街小学,"114.34271,30.584023",3.281
武汉市,武汉江城府,"114.333171,30.55693",新河街小学,"114.34271,30.584023",4.881
武汉市,武汉星河湾,"114.268122,30.628368",文体汇,"114.291219,30.615222",3.873
武汉市,武汉城建中央雲璟,"114.27319,30.629175",文体汇,"114.291219,30.615222",3.187
武汉市,育才二小教工宿舍,"114.304061,30.592218",武汉市江岸区一元路小学,"114.315407,30.57212",8.0
武汉市,江汉北路108号,"114.275552,30.591142",湖北省中医药大学附属国医医院,"114.29814,30.588506",2.832
武汉市,澳门银座,"114.292999,30.571125",湖北省中医药大学附属国医医院,"114.29814,30.588506",2.377
南京市,凯莱花园,"118.617158,32.072356",南京中医药大学实习医院,"118.632396,32.065076",2.16
南京市,钱塘望景花园,"118.629201,32.078575",南京中医药大学实习医院,"118.632396,32.065076",2.156
南京市,武学园小区,"118.785617,32.03331",南京聋人高级中学,"118.839535,32.032036",5.82
南京市,童卫路18号,"118.815639,32.03049",南京聋人高级中学,"118.839535,32.032036",2.852
南京市,琥珀巷小区,"118.809557,32.031077",南京聋人高级中学,"118.817307,32.021842",1.818
南京市,友谊村,"118.815639,32.03049",南京聋人高级中学,"118.817307,32.021842",1.213
南京市,蓝天园,"118.741274,32.073545",新世纪中医院,"118.769307,32.068213",3.552
南京市,玉麒麟雅苑,"118.747259,32.053416",新世纪中医院,"118.769307,32.068213",3.418
南京市,曲水文华苑,"118.74853,32.050867",新世纪中医院,"118.769307,32.068213",3.633
南京市,仁恒玉兰山庄,"118.78386,31.990493",紫荆广场·花漫里,"118.799763,32.004411",2.794
南京市,赞成领尚,"118.79164,31.989107",紫荆广场·花漫里,"118.799763,32.004411",2.375
南京市,砂珠巷小区,"118.772066,32.044809",金福润连锁超市(王府大街店),"118.785617,32.03331",2.202
南京市,武学园小区,"118.777806,32.036049",金福润连锁超市(王府大街店),"118.785617,32.03331",0.955
南京市,国华大厦,"118.783195,32.025454",金福润连锁超市(王府大街店),"118.785617,32.03331",1.355
南京市,颐和铂岸江璟,"118.640563,32.066913",江北虹悦城,"118.659339,32.04821",3.505
南京市,通宇林语山墅,"118.644997,32.090287",江北虹悦城,"118.659339,32.04821",7.065
南京市,山居十六院,"118.896759,32.104978",苏果(亚东文苑路店),"118.921696,32.102089",3.619
南京市,金陵家天下,"118.904648,32.079388",苏果(亚东文苑路店),"118.921696,32.102089",3.827
南京市,毛纺厂宿舍(泰西路),"118.708604,32.14199",南京弘阳广场A馆,"118.73696,32.151741",3.606
南京市,润富花园,"118.725957,32.137737",南京弘阳广场A馆,"118.73696,32.151741",2.522
南京市,琉璃花园,"119.026968,31.647159",地震台公园,"119.048873,31.637802",3.347
南京市,溧水税务新村,"119.040298,31.652297",地震台公园,"119.048873,31.637802",2.421
南京市,山水风华,"118.9272,32.08978",羊山公园,"118.941832,32.11045",4.733
南京市,东墅山庄,"118.929381,32.091521",羊山公园,"118.941832,32.11045",4.236
南京市,万山庭院,"118.935102,32.097875",羊山公园,"118.941832,32.11045",3.185
南京市,中海观文澜,"118.972283,32.130378",南京市艺术小学(南京小红花艺术团),"118.995863,32.123438",2.925
南京市,兰亭和颂,"118.991382,32.11813",南京市艺术小学(南京小红花艺术团),"118.995863,32.123438",1.254
南京市,涟城三期,"118.732228,32.007604",THE CENTRAL,"118.756033,32.011706",3.396
南京市,名城世家,"118.74448,32.029309",THE CENTRAL,"118.756033,32.011706",3.582
南京市,白鹭花园凤栖苑,"118.74815,31.987226",THE CENTRAL,"118.756033,32.011706",4.023
南京市,金陵大公馆,"118.758485,32.090695",南京市第三十九中学,"118.770713,32.08721",2.209
南京市,玉麒麟雅苑,"118.760349,32.109022",南京市第三十九中学,"118.770713,32.08721",3.775
南京市,金陵新四村,"118.769307,32.068213",南京市第三十九中学,"118.770713,32.08721",2.982
南京市,朗诗九龙熙岸,"118.802145,31.93944",南京市翠屏山小学,"118.808739,31.961539",3.083
南京市,悦著九章,"118.80316,31.912516",南京市翠屏山小学,"118.808739,31.961539",6.196
南京市,象屿华发·铂萃云湾,"118.805553,31.952186",南京市翠屏山小学,"118.808739,31.961539",1.775
南京市,砂珠巷小区,"118.783195,32.025454",南京紫金医院,"118.815385,32.037266",4.809
南京市,武学园小区,"118.785617,32.03331",南京紫金医院,"118.815385,32.037266",3.987
南京市,御道街10号12号,"118.80773,32.020756",南京紫金医院,"118.815385,32.037266",3.227
南京市,九华山小区,"118.782206,32.064479",海尚海PLAZA,"118.806242,32.059392",3.288
南京市,傅厚岗(鼓楼),"118.786382,32.039719",海尚海PLAZA,"118.806242,32.059392",3.846
南京市,武学园小区,"118.785617,32.03331",中兴丽人医院,"118.839535,32.032036",5.82
南京市,童卫路18号,"118.815385,32.037266",中兴丽人医院,"118.839535,32.032036",3.3
南京市,金王府金都苑,"118.819861,31.942911",LIL NICE,"118.834401,31.91798",4.12
南京市,水竹苑,"118.821162,31.950691",LIL NICE,"118.834401,31.91798",4.842
南京市,骏景华庭,"118.823152,31.927199",LIL NICE,"118.834401,31.91798",2.22
南京市,电建洺悦府北苑,"118.833996,32.112966",世纪华联超市(万兴路店),"118.850043,32.133581",3.162
南京市,朗诗国际街区北园,"118.703388,31.975653",南京国际友谊公园,"118.725743,31.991254",3.283
南京市,颐和铂湾,"118.710369,31.979955",南京国际友谊公园,"118.725743,31.991254",2.532
南京市,涟城三期,"118.745937,32.040996",南湖公园,"118.783195,32.025454",4.541
南京市,砂珠巷小区,"118.756033,32.011706",南湖公园,"118.783195,32.025454",3.951
南京市,凤凰西街186号,"118.76231,32.027424",南湖公园,"118.783195,32.025454",2.8
南京市,砂珠巷小区,"118.771754,32.018217",南京市凤游寺小学,"118.785617,32.03331",2.925
南京市,童卫路18号,"118.832249,32.037433",世纪华联超市(中山陵商业街店),"118.853169,32.053758",3.243
南京市,紫金城东区,"118.839535,32.032036",世纪华联超市(中山陵商业街店),"118.853169,32.053758",3.491
南京市,东元山庄,"118.84915,32.036273",世纪华联超市(中山陵商业街店),"118.853169,32.053758",2.437
南京市,高华幸福家园,"118.511237,32.087361",南京松鼠部落森林假日公园,"118.539042,32.09866",3.125
南京市,山河水花园,"118.518246,32.099511",南京松鼠部落森林假日公园,"118.539042,32.09866",2.69
南京市,仁恒凤凰山居,"118.521482,32.080269",南京松鼠部落森林假日公园,"118.539042,32.09866",3.941
