城市名,起点名称,起点经纬度,终点名称,终点经纬度,开车,公共交通
南京市,美利公寓,"118.73354,32.157965",南京市第二十九中学天润城分校,"118.75011,32.243058",18,46
南京市,和燕园,"118.788701,32.097734",南京第三高级中学文昌校区,"118.796698,32.037143",25,38
南京市,宋都南郡国际南区,"118.664843,31.909971",南京市梅山第二小学,"118.722299,31.955588",20,56
南京市,清润园小区,"118.705533,31.963319",陶行知学校,"118.735563,32.025791",24,39
南京市,星叶燕尚玥府,"118.791647,32.063749",南京市第十三中学(西家大塘),"118.840173,32.138384",27,47
南京市,白下路235号小区,"118.795373,32.027818",高桥商场,"118.810442,32.102099",18,36
南京市,蓝光雍锦逸境府,"118.938815,32.10066",南京外国语学校(仙林分校东区)-小学部,"118.991579,32.155584",21,43
南京市,聚景园,"118.823163,31.915373",俊杰广场,"118.851379,31.955368",19,42
南京市,兰亭和颂,"118.926557,32.101516",金鹰湖滨天地A区F馆,"118.995863,32.123438",22,33
南京市,和苑,"118.886527,32.132979",金鹰湖滨天地A区F馆,"118.926557,32.101516",16,61
南京市,公正村,"118.782434,32.005135",金鹰GE66,"118.846694,31.93357",24,48
南京市,扇骨里小区,"118.804819,32.021102",南京市江宁医院仓库办公室,"118.848832,31.950535",23,47
南京市,大华锦绣前程悦府,"118.59402,31.856762",汪海商业广场,"118.630762,31.898311",12,38
南京市,保利荷雨瑧悦,"118.768393,31.965238",南京市临江高级中学,"118.821419,31.908485",22,47
南京市,教工新寓东苑,"118.782435,31.945821",将军山小学(开元欣街),"118.847683,31.960853",20,50
南京市,东方红郡,"118.926557,32.101516",金鹰湖滨天地A区F馆,"118.92987,32.048659",24,49
南京市,建康大厦,"118.780381,31.953554",将军山中学,"118.794498,32.024957",34,44
南京市,舸舫西园,"118.735151,32.065044",南京市秦淮区中医医院门诊,"118.78202,32.015742",24,49
南京市,新城璞樾钟山,"118.817658,32.112265",29中附属中学初中部,"118.905934,32.075639",27,46
南京市,湖滨雅居,"118.977679,31.726917",溧水中山医院(新院区),"119.018475,31.672891",16,51
南京市,云锦四季,"118.826067,32.009907",金鹰GE66,"118.846694,31.93357",25,30
南京市,金地苑,"118.716664,32.10344",南京市第十四中学,"118.746096,32.043039",36,82
南京市,保利荷雨瑧悦,"118.768393,31.965238",金鹰GE66,"118.846694,31.93357",24,39
南京市,花园路70号,"118.788049,32.03756",香港城商业广场,"118.820007,32.082966",18,47
南京市,泷悦雅颂,"118.930698,32.149066",瑞东医院,"118.995501,32.1248",23,70
南京市,天禧明庭,"119.028386,31.623206",五洲星世纪商贸城7幢(五洲星世纪商贸城店),"119.04789,31.66511",16,30
南京市,电建中储泛悦城市广场,"118.778907,32.095819",南京市秦淮区中医医院门诊,"118.78202,32.015742",33,43
南京市,春江新城升景坊,"118.735563,32.025791",陶行知学校,"118.747235,31.960074",26,44
南京市,紫园,"118.796698,32.037143",南京第三高级中学文昌校区,"118.888242,32.051339",20,35
南京市,迈皋桥街79号,"118.719837,32.104367",南京医科大学第四附属医院(浦园院区)综合楼,"118.80908,32.104647",37,51
南京市,德信烟岚云庄,"118.665428,31.91779",南京市板桥中学,"118.708917,31.872257",19,63
南京市,雨荷苑,"118.807037,32.32946",六合区双语小学雄州分校,"118.864956,32.342778",19,61
南京市,水沐和瑞园,"118.710893,32.047362",南京市秦淮区中医医院门诊,"118.78202,32.015742",32,63
南京市,三茅宫,"118.779068,32.038728",秦淮实验小学,"118.805604,31.998767",24,39
南京市,浦东路10号小区,"118.718225,32.108645",紫金集团医院,"118.798353,32.09976",42,56
南京市,南京体育学院小区,"118.865513,32.04056",金鹰湖滨天地A区F馆,"118.926557,32.101516",27,37
南京市,河海大厦,"118.719837,32.104367",南京医科大学第四附属医院(浦园院区)综合楼,"118.763874,32.05707",42,71
南京市,龙湖兴邦揽境,"118.841881,32.352857",横塘幼儿园-钱仓小学,"118.90146,32.35391",12,46
南京市,仁恒云谷世纪,"118.796698,32.037143",南京第三高级中学文昌校区,"118.898857,32.020287",28,41
南京市,源尚丹若府,"118.684406,31.965268",欧洲城·凯旋明珠商业广场B馆,"118.735056,32.009551",18,41
南京市,孝陵卫,"118.769764,32.055237",南京市力学小学,"118.863883,32.035635",35,47
南京市,天成苑,"118.746385,32.013786",南京市江宁医院天地新城分院,"118.826039,31.968969",29,60
南京市,金川花苑,"118.735563,32.025791",陶行知学校,"118.759129,32.08879",22,37
南京市,三所村,"118.7565,32.094789",高桥商场,"118.810442,32.102099",20,36
南京市,钟山花园城博雅居,"118.847161,32.029833",南京市江宁医院仓库办公室,"118.848832,31.950535",26,66
南京市,汉中苑,"118.768134,32.036877",将军山中学,"118.780381,31.953554",29,61
南京市,绿洲·云湖十里院,"118.830265,31.785689",南京市秣陵中学,"118.839114,31.83345",13,72
南京市,都会风华苑,"118.772778,32.368856",南京怡宁医院,"118.833612,32.333856",15,38
南京市,京门府,"118.735563,32.025791",陶行知学校,"118.802097,32.024108",27,49
南京市,高云岭21号,"118.735563,32.025791",陶行知学校,"118.782882,32.063723",26,35
南京市,水沐和瑞园,"118.710893,32.047362",绿地中心·紫峰购物广场,"118.783192,32.060638",41,72
南京市,东止马营,"118.773491,32.032192",将军山中学,"118.780381,31.953554",32,42
南京市,锋范花园,"118.990539,31.607033",洪蓝中学,"119.054502,31.633523",19,59
南京市,龙湖三千庭,"118.431236,31.934874",南京市浦口区石桥中学,"118.521163,31.946774",16,62
南京市,金基山川江樾,"118.672646,32.067517",欧洲城·凯旋明珠商业广场B馆,"118.735056,32.009551",33,49
南京市,南钢三金睿境,"118.813235,31.987895",金鹰GE66,"118.846694,31.93357",25,27
南京市,天正湖滨二期,"118.781974,32.086133",南京市秦淮区中医医院门诊,"118.78202,32.015742",23,41
南京市,金地中心菁华公寓,"118.689841,31.978434",欧洲城·凯旋明珠商业广场B馆,"118.735056,32.009551",16,31
南京市,杏聚村,"118.749858,32.047487",秦淮实验小学,"118.805604,31.998767",28,67
南京市,仁厚里,"118.735563,32.025791",陶行知学校,"118.791279,32.008929",23,48
南京市,景祥佳园,"118.823163,31.915373",俊杰广场,"118.861453,31.969449",25,54
南京市,永欣新寓桂花苑,"118.864791,31.765542",铜山中学,"118.8791,31.694288",21,53
南京市,枫情佳园 ,"118.736659,31.998925",南京师范大学附属中学新城初级中学,"118.810957,31.94375",29,56
南京市,邻山壹景,"118.832763,32.32711",石林城购物公园,"118.928475,32.319987",21,58
南京市,中建宁悦府,"118.780879,32.106839",绿地中心·紫峰购物广场,"118.783192,32.060638",23,34
南京市,莫愁花园牡丹里,"118.716664,32.10344",南京市第十四中学,"118.745067,32.039978",36,78
南京市,化建新一村,"118.733124,32.132934",自丸城(金盛店),"118.7429,32.211102",21,52
南京市,颐和铂岸江璟,"118.659339,32.04821",南京市第十四中学,"118.716664,32.10344",22,80
南京市,藏珑谷山庄,"119.006379,31.736229",五洲星世纪商贸城7幢(五洲星世纪商贸城店),"119.04789,31.66511",19,36
南京市,东方城启明园,"118.836772,32.08683",金鹰湖滨天地A区F馆,"118.926557,32.101516",23,40
南京市,琥珀巷小区,"118.735563,32.025791",陶行知学校,"118.799751,32.027081",30,49
南京市,揽湾玖筑,"118.796593,32.320859",南京六合瑞金医院门诊楼,"118.861189,32.335261",18,62
南京市,星叶半山玥府,"118.955192,32.195054",南京市六合区龙袍街道初级中学,"118.972283,32.130378",28,113
南京市,禧樾府,"118.794661,31.96242",南京市临江高级中学,"118.821419,31.908485",23,48
南京市,凤凰二村,"118.75732,32.04186",秦淮实验小学,"118.805604,31.998767",27,45
南京市,中建·合玺东方,"118.74773,32.012796",南京市江宁医院天地新城分院,"118.826039,31.968969",26,62
南京市,茉莉园,"118.916143,32.042166",南京外国语学校(仙林分校东区)-小学部,"118.938815,32.10066",22,40
南京市,奥园金基天著尚居,"118.850329,31.783463",龙都小学,"118.930158,31.833636",19,108
南京市,中宏万家广场,"118.881623,31.341171",柏兴广场,"118.938539,31.361963",13,44
南京市,武夷绿洲品兰苑,"118.782435,31.945821",将军山小学(开元欣街),"118.841325,31.92578",19,51
南京市,高科紫星堂,"118.926557,32.101516",金鹰湖滨天地A区F馆,"118.991707,32.116465",20,30
南京市,沁百合,"118.749781,32.100312",南京第三高级中学文昌校区,"118.796698,32.037143",34,41
南京市,华夏大厦,"118.783614,32.046295",高桥商场,"118.810442,32.102099",19,26
南京市,仁恒云谷世纪,"118.898857,32.020287",南京外国语学校(仙林分校东区)-小学部,"118.938815,32.10066",27,42
南京市,翠屏国际香樟苑,"118.784048,31.934166",金鹰GE66,"118.846694,31.93357",21,30
南京市,莱茵小镇,"118.828351,31.86684",跨境020体验店(砂之船奥莱店),"118.860984,31.93611",19,37
南京市,星叶云墅,"118.69406,31.968277",南京市秦淮区中医医院门诊,"118.78202,32.015742",26,50
南京市,欧风花苑,"118.821259,32.334093",横塘幼儿园-钱仓小学,"118.90146,32.35391",18,59
南京市,光华园,"118.819748,32.022716",南京市江宁医院仓库办公室,"118.848832,31.950535",27,43
南京市,嘉和华府,"118.780381,31.953554",将军山中学,"118.848095,31.941163",20,43
南京市,中建宁悦府,"118.780879,32.106839",香港城商业广场,"118.788049,32.03756",31,36
南京市,尚东花园,"118.925924,32.092837",麟珑汇,"118.9273,32.045463",17,58
南京市,大邦云顶人家,"118.735563,32.025791",陶行知学校,"118.839981,32.032944",36,43
南京市,颐和云台源筑,"118.684041,31.969393",欧洲城·凯旋明珠商业广场B馆,"118.735056,32.009551",18,38
南京市,金隅华发·紫京四季,"118.839128,31.858265",金鹰GE66,"118.846694,31.93357",24,37
南京市,中天金宁风华,"118.821419,31.908485",南京市临江高级中学,"118.862518,31.955197",26,48
南京市,南方新城B区,"119.015086,31.685994",南京溧都医院住院,"119.026121,31.63642",13,42
南京市,锦华新城,"118.605783,31.856985",金宝滨江商业广场,"118.636255,31.921289",21,68
南京市,苏宁檀悦南苑,"118.725124,32.036932",渊声巷小学,"118.779046,32.061965",24,32
南京市,熙景和苑,"118.810442,32.102099",高桥商场,"118.89049,32.121962",25,37
南京市,中国人家,"118.805604,31.998767",秦淮实验小学,"118.816772,31.922317",22,50
南京市,仙鹿雅居,"118.759695,32.092104",南京第三高级中学文昌校区,"118.796698,32.037143",28,48
南京市,绿城凤栖潮鸣,"118.822354,32.011799",金鹰GE66,"118.846694,31.93357",25,31
南京市,中国铁建·花语湖畔,"119.015086,31.685994",南京溧都医院住院,"119.046636,31.644064",15,34
南京市,华汇康城,"118.926557,32.101516",金鹰湖滨天地A区F馆,"118.933146,32.048587",23,53
南京市,睦水香邻,"118.898477,31.348087",MEIRENDU,"118.990336,31.38503",20,62
南京市,紫樾府,"118.886668,32.134799",南京外国语学校(仙林分校东区)-小学部,"118.938815,32.10066",22,78
南京市,金沙雅苑,"118.722206,31.980027",将军山中学,"118.780381,31.953554",24,49
南京市,通宇润悦府,"118.653419,32.07641",南京医科大学第四附属医院(浦园院区)综合楼,"118.719837,32.104367",17,42
南京市,御道街12号,"118.735563,32.025791",陶行知学校,"118.816524,32.037152",36,39
南京市,世茂天誉,"118.740969,32.026868",将军山中学,"118.780381,31.953554",32,53
南京市,裴西村,"118.778599,32.068537",南京市秦淮区中医医院门诊,"118.78202,32.015742",23,35
南京市,嘉璟峰,"118.695217,31.973092",陶行知学校,"118.735563,32.025791",17,40
南京市,新门口,"118.735563,32.025791",陶行知学校,"118.768346,32.077983",19,44
南京市,朗诗九龙熙岸,"118.80316,31.912516",秦淮实验小学,"118.805604,31.998767",26,56
南京市,江望润府,"118.753416,32.099759",南京市第五高级中学(莫愁路校区),"118.777109,32.039066",30,41
南京市,南塑新村,"118.796698,32.037143",南京第三高级中学文昌校区,"118.814398,32.107902",21,41
南京市,象屿华发·铂萃云湾,"118.805553,31.952186",秦淮实验小学,"118.805604,31.998767",18,44
南京市,培德里,"118.719837,32.104367",南京医科大学第四附属医院(浦园院区)综合楼,"118.772162,32.053998",45,76
南京市,扬子二十村,"118.710291,32.17319",力朋广场,"118.757553,32.244316",16,46
南京市,玖誉府,"118.673917,32.1025",南京医科大学第二附属医院东院南区17号楼,"118.75568,32.082304",34,71
南京市,方园兰庭,"118.823164,32.10428",金鹰湖滨天地A区F馆,"118.926557,32.101516",30,53
南京市,玉兰里,"118.753037,32.03575",将军山中学,"118.780381,31.953554",34,61
南京市,保利梧桐语花园,"118.821419,31.908485",南京市临江高级中学,"118.910752,31.894052",30,66
南京市,江宸府,"118.704039,31.960685",好邻居生活广场(黄山路),"118.737736,32.000027",19,28
南京市,天安花园,"118.745114,32.037688",高桥商场,"118.810442,32.102099",26,43
南京市,星叶云墅,"118.69406,31.968277",欧洲城·凯旋明珠商业广场B馆,"118.735056,32.009551",18,41
南京市,丽都鸿图阁,"118.700995,32.114018",绿地中心·紫峰购物广场,"118.783192,32.060638",44,67
南京市,蓝光黑钻公馆,"118.839759,32.009425",南师附中秦淮科技高中,"118.915468,32.02948",21,63
南京市,仁恒龙湾,"118.782435,31.945821",将军山小学(开元欣街),"118.839952,31.934619",18,36
南京市,龙湖山与城,"118.455129,32.027319",星甸商业广场,"118.507441,32.087412",13,26
南京市,龙湖·天玺,"118.575892,31.954921",汪海商业广场,"118.630762,31.898311",37,81
南京市,保利扬子萃云台,"118.696278,32.086281",欧洲城·凯旋明珠商业广场B馆,"118.735056,32.009551",31,70
南京市,曙光新村小区,"118.735563,32.025791",陶行知学校,"118.816154,32.035915",37,39
南京市,蓝湖郡,"118.839114,31.83345",南京市秣陵中学,"118.839547,31.787249",15,64
南京市,花语江南,"118.755888,32.003059",绿地中心·紫峰购物广场,"118.783192,32.060638",30,32
南京市,紫竹林,"118.772792,32.08285",南京第三高级中学文昌校区,"118.796698,32.037143",20,44
南京市,风和日丽,"118.782435,31.945821",将军山小学(开元欣街),"118.861071,31.938139",24,31
南京市,宇业芷溪雅苑,"118.843185,32.340028",紫晶国际购物广场,"118.929318,32.325488",17,48
南京市,皇册家园,"118.776533,32.021937",将军山小学(开元欣街),"118.782435,31.945821",23,38
南京市,东井村30号,"118.78202,32.015742",南京市秦淮区中医医院门诊,"118.807345,32.102866",30,36
南京市,绿城合锦观澜,"118.849199,32.321564",双塘小学,"118.923326,32.286247",20,96
南京市,三巽和悦风华,"118.884955,31.322935",柏兴广场,"118.938539,31.361963",17,41
南京市,保利博雅和著,"118.78202,32.015742",南京市秦淮区中医医院门诊,"118.830057,31.992084",15,43
南京市,西石坝街27号,"118.793381,32.018143",高桥商场,"118.810442,32.102099",22,45
南京市,德信烟岚云庄,"118.665304,31.916641",南京市第一医院雨花分院,"118.708917,31.872257",18,64
南京市,曹后村邮局宿舍,"118.796698,32.037143",南京第三高级中学文昌校区,"118.804304,32.085124",18,41
南京市,龙湖天曜2期,"118.610468,32.044122",洲岛和园邻里中心,"118.68627,32.008807",24,57
南京市,金地名京,"118.744496,32.025822",绿地中心·紫峰购物广场,"118.783192,32.060638",24,36
南京市,汇景家园汇福苑,"118.735563,32.025791",陶行知学校,"118.810098,31.98362",31,56
南京市,龙湖兴邦揽境,"118.823029,32.432806",盛岗小学,"118.841881,32.352857",14,43
南京市,招商弘阳嘉华御澜府,"118.703345,32.145793",虹桥中心A座,"118.762614,32.076836",44,46
南京市,仁恒龙湾,"118.780381,31.953554",将军山中学,"118.839952,31.934619",19,37
南京市,青山湾花园,"118.782435,31.945821",将军山小学(开元欣街),"118.863082,31.967192",26,59
南京市,千峰彩翠,"118.719837,32.104367",南京医科大学第四附属医院(浦园院区)综合楼,"118.7476,32.034595",39,85
南京市,珠江路371至377号,"118.719837,32.104367",南京医科大学第四附属医院(浦园院区)综合楼,"118.794218,32.049082",55,45
南京市,沁百合,"118.749781,32.100312",高桥商场,"118.810442,32.102099",16,32
南京市,安怀新村,"118.78202,32.015742",南京市秦淮区中医医院门诊,"118.79499,32.098836",32,44
南京市,悦著九章,"118.808739,31.961539",南京市临江高级中学,"118.821419,31.908485",18,42
南京市,天润城第十四街区,"118.731132,32.15579",南京市南化实验小学(葛塘校区),"118.733805,32.232528",18,40
南京市,淳东花园,"118.911576,31.860618",永安小学,"118.939818,31.934683",21,77
南京市,尊悦府,"118.674422,32.105277",南京市第十二中学初中部,"118.743371,32.079926",28,78
南京市,云辰原麓,"118.993004,32.086898",孟北小学,"119.065242,32.03084",17,50
南京市,海信慧园,"118.648694,32.056823",南京医科大学第四附属医院(浦园院区)综合楼,"118.719837,32.104367",22,61
南京市,明月港湾星河湾,"118.83213,31.978442",金鹰GE66,"118.846694,31.93357",25,30
南京市,保利荷雨瑧悦,"118.768393,31.965238",俊杰广场,"118.823163,31.915373",19,31
南京市,泷悦雅颂,"118.940668,32.148363",瑞龙医院,"118.995501,32.1248",15,59
南京市,玉澜府,"118.703473,32.147067",南京市南化实验小学(葛塘校区),"118.733805,32.232528",18,45
南京市,金地格林格林,"118.508908,32.090485",南京市浦口区汤泉小学,"118.597543,32.050244",24,62
南京市,蓓蕾村东,"118.755349,32.0303",将军山小学(开元欣街),"118.782435,31.945821",28,53
南京市,双井巷小区,"118.719837,32.104367",南京医科大学第四附属医院(浦园院区)综合楼,"118.787192,32.054092",50,60
南京市,康藏路1号,"118.735563,32.025791",陶行知学校,"118.763167,32.07081",15,40
南京市,颐和四季府,"118.798353,32.09976",紫金集团医院,"118.83585,32.136468",15,32
南京市,云栖山庄,"118.899343,32.036954",南京市第一中学马群分校,"118.998606,32.065133",18,60
南京市,奥体建设·云尚紫薇,"118.765501,32.048012",江苏省人民医院,"118.823642,31.988939",26,51
南京市,嘉璟峰,"118.695217,31.973092",南京市秦淮区中医医院门诊,"118.78202,32.015742",25,48
南京市,中冶锦绣和鸣,"118.668564,31.922961",南京河西外国语学校,"118.699734,31.969385",22,39
南京市,土城头1号,"118.780381,31.953554",将军山中学,"118.791461,32.004215",23,33
南京市,扬子保利·江韵瑧悦,"118.701362,32.082352",南京师范大学附属中学新城初级中学,"118.736659,31.998925",34,62
南京市,蒋王庙街14号,"118.78202,32.015742",南京市秦淮区中医医院门诊,"118.828121,32.082033",25,46
南京市,南阴阳营,"118.772613,32.055441",高桥商场,"118.810442,32.102099",21,28
南京市,武夷水岸家园,"118.823163,31.915373",俊杰广场,"118.866808,31.966434",24,44
南京市,万寿花苑,"118.829862,32.114539",金鹰湖滨天地A区F馆,"118.926557,32.101516",27,47
南京市,三巽和悦澜庭,"118.881679,31.334467",南京市高淳人民医院新区医院,"118.939775,31.36341",15,40
南京市,红豆香江华府,"118.811314,31.789815",空港商业广场,"118.876252,31.771148",20,63
南京市,江南青年城柳晨轩,"118.692434,31.932377",雨花台中学(岱山校区),"118.788308,31.909163",32,81
南京市,中冶·锦绣和鸣,"118.67445,31.922336",南京台湾名品城4栋,"118.716601,32.000914",27,46
南京市,宁乐新苑,"118.735563,32.025791",陶行知学校,"118.77422,32.065099",22,40
南京市,金基·珑樾府,"118.74434,32.04602",高桥商场,"118.810442,32.102099",26,43
南京市,玖樾印象,"118.780381,31.953554",将军山中学,"118.840942,32.011355",22,71
南京市,聂村新寓,"118.782435,31.945821",将军山小学(开元欣街),"118.857791,31.970029",23,50
南京市,颐和铂岸江璟,"118.659339,32.04821",欧洲城·凯旋明珠商业广场B馆,"118.735056,32.009551",30,59
南京市,秀林水苑,"118.791135,32.295147",江北商贸中心A区,"118.85473,32.350687",21,50
南京市,卓越SOHO,"118.80392,32.046573",南京体育学院运动康复医院,"118.867979,32.040609",17,31
南京市,五福花园,"118.772057,32.020752",将军山中学,"118.780381,31.953554",31,45
南京市,江韵瑧悦·璞园,"118.702453,32.083655",欧洲城·凯旋明珠商业广场B馆,"118.735056,32.009551",32,58
南京市,星叶羊山湖花园,"118.937589,32.116858",孟北小学,"118.993004,32.086898",18,38
南京市,利奥大厦,"118.735056,32.009551",欧洲城·凯旋明珠商业广场B馆,"118.783239,32.077112",22,45
南京市,仁恒龙湾,"118.839952,31.934619",淳化中学,"118.940688,31.934147",23,42
南京市,水榭花苑,"118.759209,32.239018",八卦洲中桥小学,"118.816778,32.203266",21,80
南京市,龙湖三千庭,"118.507344,31.890841",浦口区乌江小学,"118.521163,31.946774",18,68
南京市,秀林水苑,"118.85473,32.350687",双塘小学,"118.923326,32.286247",25,99
南京市,兰溪樾府,"118.601346,32.039548",南京鼓楼医院江北国际医院,"118.669315,32.092656",17,51
南京市,招商局中心·臻境,"118.78202,32.015742",南京市秦淮区中医医院门诊,"118.823071,32.094097",31,45
南京市,通宇林语山墅,"118.644997,32.090287",华彩荟(南京店),"118.738616,32.060767",32,76
南京市,玖樾印象,"118.840942,32.011355",金鹰GE66,"118.846694,31.93357",26,34
南京市,长虹路310号,"118.768908,32.002096",南京市江宁医院仓库办公室,"118.848832,31.950535",23,47
南京市,明发滨江新城一期,"118.744987,32.127104",南京市第十三中学(西家大塘),"118.791647,32.063749",53,54
南京市,永欣新寓紫荆苑,"118.811314,31.789815",空港商业广场,"118.860037,31.763794",17,51
南京市,锦绣云麓,"118.640015,31.908922",雨花台中学(岱山校区),"118.692434,31.932377",16,51
南京市,乐府江南家园,"118.702115,32.09796",绿地中心·紫峰购物广场,"118.783192,32.060638",41,60
南京市,南京高淳雅园,"118.876349,31.315181",柏兴广场,"118.938539,31.361963",18,59
南京市,泰福新寓,"118.712159,32.142507",浦口区惠民医院,"118.717888,32.207184",19,34
南京市,保利国贸璟上,"118.719837,32.104367",南京医科大学第四附属医院(浦园院区)综合楼,"118.821417,32.119935",36,58
南京市,卓越云曜府,"118.64911,32.082913",南京市第十四中学,"118.716664,32.10344",17,56
南京市,时代艺境,"118.560099,31.965008",南京市梅山第一中学,"118.631861,31.903045",36,87
南京市,恒盛嘉园,"118.770732,32.102822",南京第三高级中学文昌校区,"118.796698,32.037143",34,41
南京市,时花公寓,"118.823163,31.915373",俊杰广场,"118.85701,31.960096",23,41
南京市,星叶云墅,"118.69406,31.968277",陶行知学校,"118.735563,32.025791",18,39
南京市,秦淮金茂府,"118.814927,31.991533",南京市临江高级中学,"118.821419,31.908485",24,47
南京市,天生御景,"119.001818,31.634331",南京市游府西街小学溧水分校,"119.019465,31.692784",15,65
南京市,龙湖·天璞,"118.666109,32.088413",南京医科大学第四附属医院(浦园院区)综合楼,"118.719837,32.104367",16,38
南京市,江宸府,"118.704039,31.960685",明发商业广场B1,"118.794923,31.976842",34,46
南京市,美都星屿熹,"118.855889,32.036008",南京农业大学实验小学,"118.928652,32.072533",25,29
南京市,九龙熙岸花苑,"118.802553,31.913216",跨境020体验店(砂之船奥莱店),"118.828351,31.86684",19,32
南京市,汉口西路200号,"118.719837,32.104367",南京医科大学第四附属医院(浦园院区)综合楼,"118.764571,32.055117",43,73
南京市,保利扬子萃云台,"118.696278,32.086281",南京市第五高级中学(莫愁路校区),"118.777109,32.039066",41,50
南京市,江韵瑧悦·璞园,"118.702453,32.083655",紫金集团医院,"118.798353,32.09976",43,73
南京市,华润观云润府,"118.736094,31.953066",南京市临江高级中学,"118.821419,31.908485",28,56
南京市,润禾府,"118.728308,32.240314",天悦城生活广场,"118.733296,32.151672",26,44
南京市,路子铺小区,"118.79521,32.00182",金鹰GE66,"118.846694,31.93357",23,35
南京市,龙湖兴邦揽境,"118.807279,32.30353",六合区龙池初级中学,"118.841881,32.352857",17,33
南京市,康馨花园(江宁),"118.842168,31.960634",南京体育学院运动康复医院,"118.867979,32.040609",29,59
南京市,太平花园,"118.805604,31.998767",秦淮实验小学,"118.811135,32.05776",24,59
南京市,慧园街4号,"118.788935,32.025029",高桥商场,"118.810442,32.102099",21,31
南京市,恒泰悦熙台,"118.873368,31.34398",柏兴广场,"118.938539,31.361963",15,54
南京市,东方名苑,"118.782072,32.038828",高桥商场,"118.810442,32.102099",22,27
南京市,长江悦府,"118.783192,32.060638",绿地中心·紫峰购物广场,"118.787441,32.110914",23,28
南京市,农机大院小区,"118.719837,32.104367",南京医科大学第四附属医院(浦园院区)综合楼,"118.753053,32.02136",42,64
南京市,星叶半山玥府,"118.908154,32.092255",亚东商业广场,"118.972283,32.130378",17,41
南京市,山水金盾花园,"118.658081,32.096213",南京市第十四中学,"118.716664,32.10344",17,60
南京市,天琴华樟,"118.697586,31.985926",华彩荟(南京店),"118.738616,32.060767",15,48
南京市,金基璟樾府,"118.735563,32.025791",陶行知学校,"118.827306,32.01408",36,62
南京市,汇景家园景裕苑,"118.81404,31.985917",南京市临江高级中学,"118.821419,31.908485",25,47
南京市,蓝旗街6号小区,"118.780381,31.953554",将军山中学,"118.820977,32.025786",29,57
南京市,工行新寓,"118.735056,32.009551",欧洲城·凯旋明珠商业广场B馆,"118.771347,32.074501",19,51
南京市,复地新都荟,"118.769764,32.055237",南京市力学小学,"118.799231,32.102372",29,46
南京市,中冶锦绣公馆,"118.743244,32.101274",南京第三高级中学文昌校区,"118.796698,32.037143",39,50
南京市,冠城大通蓝湖庭,"118.831687,32.313708",六合区瓜埠初级中学,"118.90026,32.256563",23,79
南京市,金地自在城第五街区,"118.661528,31.904133",南京市梅山第二小学,"118.722299,31.955588",20,51
南京市,营苑新寓,"118.769764,32.055237",南京市力学小学,"118.830266,32.103295",30,46
南京市,保利扬子萃云台,"118.696278,32.086281",陶行知学校,"118.735563,32.025791",27,76
南京市,中海·江湾境,"118.697785,32.004572",香港城商业广场,"118.788049,32.03756",42,52
南京市,竹山路151号,"118.78202,32.015742",南京市秦淮区中医医院门诊,"118.845774,31.944594",22,47
南京市,大成汇文府,"118.780381,31.953554",将军山中学,"118.82506,31.990191",19,52
南京市,龙岸花园吉祥苑,"119.072103,32.183733",靖安小学,"119.125908,32.218951",17,58
南京市,南湾营文康苑,"118.896015,32.038326",南京外国语学校(仙林分校东区)-小学部,"118.938815,32.10066",22,55
南京市,铭著风华,"118.88903,32.124332",新尧金地广场,"118.925666,32.072657",21,53
南京市,香港嘉华嘉宏峰,"118.792825,31.96027",南京市临江高级中学,"118.821419,31.908485",21,44
南京市,观岚久筑,"119.052732,31.675795",上桥小学,"119.10043,31.729849",16,73
南京市,百合园,"118.829287,32.406744",南京市六合区马鞍学校,"118.851731,32.35093",14,41
南京市,涵碧楼金融中心,"118.72335,32.040974",绿地中心·紫峰购物广场,"118.783192,32.060638",23,27
南京市,龙湖·天玺,"118.575892,31.954921",ZIHUI梓荟,"118.666133,31.938196",32,39
南京市,亚东金基·暄玥府,"118.754235,32.146527",南京江北新区浦济医院,"118.755803,32.230332",23,79
南京市,长江悦府,"118.787441,32.110914",香港城商业广场,"118.788049,32.03756",33,39
南京市,左所雅苑,"118.70356,32.137275",浦口区惠民医院,"118.717888,32.207184",17,49
南京市,水沐和瑞园,"118.710893,32.047362",南京市力学小学,"118.769764,32.055237",34,82
南京市,金陵家天下,"118.855889,32.036008",南京农业大学实验小学,"118.895399,32.096965",28,32
南京市,都会澜岸,"118.699082,31.949312",欧洲城·凯旋明珠商业广场B馆,"118.735056,32.009551",24,40
南京市,佳兆业悦峰府,"118.966074,31.673642",亭山小学,"119.057433,31.641529",23,61
南京市,绿城华发金陵月华,"118.716942,32.022904",南京市秦淮区中医医院门诊,"118.78202,32.015742",22,51
南京市,创维文悦府,"119.019465,31.692784",南京市游府西街小学溧水分校,"119.050073,31.652635",15,40
南京市,金隅华发·紫京四季,"118.839128,31.858265",马甫小学,"118.865306,31.802077",19,73
南京市,中天金宁风华,"118.782435,31.945821",将军山小学(开元欣街),"118.862518,31.955197",23,53
南京市,南钢三金睿境,"118.813235,31.987895",南京市临江高级中学,"118.821419,31.908485",25,48
南京市,明龙雅居,"118.802876,32.028195",南京市江宁医院仓库办公室,"118.848832,31.950535",27,48
南京市,汇林绿洲广林苑,"118.778986,32.085902",南京市秦淮区中医医院门诊,"118.78202,32.015742",23,37
南京市,尊悦府,"118.629883,32.04217",南京市江浦实验小学滨江分校,"118.674422,32.105277",17,60
