城市名,起点名称,起点经纬度,终点名称,终点经纬度,时间
南京市,金陵华夏中心,"118.823676,31.996761",南京市第二十七高级中学(平江府路),"118.792097,32.017471",40
南京市,云锦四季,"118.826067,32.009907",南京市第二十七高级中学(平江府路),"118.792097,32.017471",33
南京市,通宇林语山墅,"118.644997,32.090287",下河街游园,"118.633229,32.054406",53
南京市,兰溪樾府,"118.601346,32.039548",下河街游园,"118.633229,32.054406",29
南京市,通宇润悦府,"118.653419,32.07641",下河街游园,"118.633229,32.054406",36
南京市,凯莱花园,"118.632396,32.065076",象山湖公园,"118.61796,32.089925",55
南京市,路易庄园,"118.61096,32.054113",象山湖公园,"118.61796,32.089925",66
南京市,大华锦绣江来,"118.661293,32.07631",象山湖公园,"118.61796,32.089925",74
南京市,通宇林语山墅,"118.644997,32.090287",河滨公园,"118.631155,32.055053",56
南京市,兰溪樾府,"118.601346,32.039548",河滨公园,"118.631155,32.055053",27
南京市,通宇润悦府,"118.653419,32.07641",河滨公园,"118.631155,32.055053",37
南京市,名都花园,"118.820272,32.113448",南京市北京东路小学阳光分校,"118.866377,32.094644",55
南京市,红山路173号,"118.807346,32.093266",南京市北京东路小学阳光分校,"118.866377,32.094644",45
南京市,弘阳栖尧美著,"118.883575,32.131718",南京市北京东路小学阳光分校,"118.866377,32.094644",50
南京市,蓝天园,"118.747259,32.053416",南京市秦淮区中医医院门诊,"118.78202,32.015742",47
南京市,九华山小区,"118.806242,32.059392",南京市秦淮区中医医院门诊,"118.78202,32.015742",37
南京市,凤凰西街186号,"118.745937,32.040996",南京市秦淮区中医医院门诊,"118.78202,32.015742",42
南京市,金陵华夏中心,"118.823676,31.996761",万购超市(南京南站),"118.796926,31.969529",38
南京市,保利荷雨瑧悦,"118.768393,31.965238",万购超市(南京南站),"118.796926,31.969529",23
南京市,南钢三金睿境,"118.813235,31.987895",万购超市(南京南站),"118.796926,31.969529",36
南京市,星叶翰锦院,"118.771536,32.032125",南航附属初级中学,"118.807629,32.027514",21
南京市,金陵华夏中心,"118.823676,31.996761",南航附属初级中学,"118.807629,32.027514",33
南京市,金基新睿樾府,"118.825509,31.987376",南航附属初级中学,"118.807629,32.027514",23
南京市,盘城新居,"118.708498,32.207514",南化第四小学(山潘街校区),"118.756441,32.230425",48
南京市,盘龙山庄,"118.729227,32.199054",南化第四小学(山潘街校区),"118.756441,32.230425",36
南京市,长城佳苑,"118.735451,32.264969",南化第四小学(山潘街校区),"118.756441,32.230425",46
南京市,中海观文澜,"118.994891,32.128062",羊山湖,"118.94824,32.112319",44
南京市,铭著风华,"118.925666,32.072657",羊山湖,"118.94824,32.112319",48
南京市,兰亭和颂,"118.995863,32.123438",羊山湖,"118.94824,32.112319",39
南京市,洲岛和园和乐苑,"118.686599,32.008593",茂悦坊,"118.683914,31.976306",74
南京市,洲岛和园和景苑,"118.685427,32.008586",茂悦坊,"118.683914,31.976306",75
南京市,平治南苑,"118.700186,31.938293",茂悦坊,"118.683914,31.976306",40
南京市,玖誉府,"118.673917,32.1025",东方红河滨河公园,"118.650283,32.061538",44
南京市,兰溪樾府,"118.601346,32.039548",东方红河滨河公园,"118.650283,32.061538",34
南京市,尊悦府,"118.674422,32.105277",东方红河滨河公园,"118.650283,32.061538",48
南京市,东方苑,"118.839282,32.346277",横塘幼儿园-钱仓小学,"118.90146,32.35391",44
南京市,秀林水苑,"118.85473,32.350687",横塘幼儿园-钱仓小学,"118.90146,32.35391",46
南京市,御珑湾,"118.844887,32.335524",横塘幼儿园-钱仓小学,"118.90146,32.35391",47
南京市,名城世家,"118.74815,31.987226",南京市梅山第二中学,"118.720281,31.949957",50
南京市,蓝岸3G,"118.760636,31.960926",南京市梅山第二中学,"118.720281,31.949957",30
南京市,升龙汇金中心,"118.710369,31.979955",南京市梅山第二中学,"118.720281,31.949957",46
南京市,大华云江印月,"118.689824,32.075575",免税店(金盛田广场),"118.638842,32.069551",55
南京市,江畔月明府,"118.620283,32.021786",免税店(金盛田广场),"118.638842,32.069551",36
南京市,观山悦,"118.678102,32.102648",免税店(金盛田广场),"118.638842,32.069551",32
南京市,能建·博悦府,"118.786092,32.112488",华联超市,"118.841004,32.121697",40
南京市,中建宁悦府,"118.780879,32.106839",华联超市,"118.841004,32.121697",36
南京市,长江悦府,"118.787441,32.110914",华联超市,"118.841004,32.121697",32
南京市,御珑湾,"118.844887,32.335524",四柳小学,"118.824737,32.303857",42
南京市,龙湖棠城,"118.842831,32.326152",四柳小学,"118.824737,32.303857",45
南京市,荣盛长河郡,"118.814515,32.334106",四柳小学,"118.824737,32.303857",46
南京市,富力星光里,"118.674702,31.916346",南京智忆健康中医医院,"118.642466,31.90949",44
南京市,富力尚悦居二期,"118.673799,31.916303",南京智忆健康中医医院,"118.642466,31.90949",43
南京市,富力尚悦居一期,"118.67563,31.917109",南京智忆健康中医医院,"118.642466,31.90949",47
南京市,蓝天园,"118.747259,32.053416",悦达商厦,"118.753894,32.088234",44
南京市,东升花苑,"118.785004,32.075354",悦达商厦,"118.753894,32.088234",39
南京市,傅厚岗(鼓楼),"118.782206,32.064479",悦达商厦,"118.753894,32.088234",33
天津市,盛泽园,"117.072256,39.207967",华润万家(垂柳路店),"117.130771,39.181893",38
天津市,雅云里,"117.141307,39.143074",华润万家(垂柳路店),"117.130771,39.181893",36
天津市,兴云里,"117.1632,39.140574",华润万家(垂柳路店),"117.130771,39.181893",44
天津市,二号道电力公寓,"117.075062,39.360444",泉昇中学,"117.034355,39.360867",57
天津市,盛世颐园,"117.006552,39.385193",泉昇中学,"117.034355,39.360867",49
天津市,保利海棠湾,"117.035591,39.389868",泉昇中学,"117.034355,39.360867",55
天津市,中海·镜映南开,"117.168526,39.12225",和平中医医院,"117.193124,39.127906",39
天津市,雅颂台,"117.216903,39.127131",和平中医医院,"117.193124,39.127906",35
天津市,旭辉铂悦公望,"117.168243,39.128513",和平中医医院,"117.193124,39.127906",35
天津市,紫樾宸府,"117.235886,39.179758",世纪华联超市(胜景店),"117.191106,39.180546",32
天津市,中山路1903,"117.221413,39.167376",世纪华联超市(胜景店),"117.191106,39.180546",26
天津市,绿城錦玉蘭,"117.166379,39.197237",世纪华联超市(胜景店),"117.191106,39.180546",34
天津市,亲和美园,"117.265793,39.006867",大芦北口中心小学,"117.217936,38.987722",68
天津市,龙居花园6区,"117.244815,39.021501",大芦北口中心小学,"117.217936,38.987722",44
天津市,梅江康城,"117.223549,39.026395",大芦北口中心小学,"117.217936,38.987722",50
天津市,绿城錦玉蘭,"117.166379,39.197237",北辰区体育中学,"117.120482,39.233716",33
天津市,金侨云璟,"117.166238,39.202067",北辰区体育中学,"117.120482,39.233716",32
天津市,北科建水岸华府,"117.14292,39.272331",北辰区体育中学,"117.120482,39.233716",29
天津市,海逸长洲恋海园,"117.216127,39.054054",天津市大寺中学,"117.243857,39.023576",27
天津市,海逸长洲瀚波园,"117.210534,39.057003",天津市大寺中学,"117.243857,39.023576",39
天津市,九江里,"117.258756,39.059475",天津市大寺中学,"117.243857,39.023576",47
天津市,天房崇德园三期,"117.157292,39.081781",河西区中心小学(梅江校区),"117.210352,39.066513",30
天津市,华宇御熹臺,"117.265361,39.069948",河西区中心小学(梅江校区),"117.210352,39.066513",37
天津市,美的云筑,"117.207282,39.027937",河西区中心小学(梅江校区),"117.210352,39.066513",53
天津市,蓝光雍锦府,"117.229993,39.157255",中国人民武装警察部队特色医学中心,"117.28099,39.128924",41
天津市,泰达格调锦雲,"117.280355,39.091862",中国人民武装警察部队特色医学中心,"117.28099,39.128924",43
天津市,雅颂台,"117.216903,39.127131",中国人民武装警察部队特色医学中心,"117.28099,39.128924",38
天津市,瑞光里,"117.22738,39.145927",天津国贸购物中心,"117.216188,39.113613",35
天津市,东舍宅,"117.23599,39.098416",天津国贸购物中心,"117.216188,39.113613",25
天津市,平山公寓,"117.183273,39.09694",天津国贸购物中心,"117.216188,39.113613",30
天津市,天山龍玺,"117.43994,38.929196",北闸口第二小学,"117.411313,38.946592",41
天津市,西花园小区,"117.445575,38.923148",北闸口第二小学,"117.411313,38.946592",40
天津市,富源别墅,"117.38618,38.974993",北闸口第二小学,"117.411313,38.946592",40
天津市,金地雍阳印,"117.033952,39.387799",杨村第八中学,"117.061866,39.35929",49
天津市,新城悦隽年华,"117.070242,39.334775",杨村第八中学,"117.061866,39.35929",51
天津市,雍鑫紫泉御品,"117.065512,39.381585",杨村第八中学,"117.061866,39.35929",48
天津市,博惠苑,"116.945004,39.253606",后堡健身公园,"116.977754,39.221762",73
天津市,裕农公寓,"116.947574,39.254631",后堡健身公园,"116.977754,39.221762",78
天津市,港韵新苑,"116.948438,39.258629",后堡健身公园,"116.977754,39.221762",86
天津市,体北金茂府,"117.188202,39.074462",华苑人防公园,"117.14127,39.079059",38
天津市,绿城·水西雲庐,"117.113946,39.112801",华苑人防公园,"117.14127,39.079059",60
天津市,金地藝墅家·风华印,"117.116023,39.047517",华苑人防公园,"117.14127,39.079059",44
天津市,津投城开御河桃源,"117.170896,39.183734",瑞景商业中心,"117.120609,39.199975",29
天津市,路劲隽澜湾,"117.08616,39.237903",瑞景商业中心,"117.120609,39.199975",49
天津市,曲江城发·贞观序,"117.0699,39.201655",瑞景商业中心,"117.120609,39.199975",48
天津市,紫樾宸府,"117.235886,39.179758",南开大学医学院附属医院,"117.189885,39.161642",36
天津市,信达格调·美古花园,"117.208201,39.125145",南开大学医学院附属医院,"117.189885,39.161642",28
天津市,鹏飞南开学苑,"117.130036,39.142186",南开大学医学院附属医院,"117.189885,39.161642",42
天津市,中国铁建国际城诗景凤苑,"117.228032,39.168",世纪华联超市(大王庄店),"117.223481,39.127719",37
天津市,志成中里,"117.201283,39.174581",世纪华联超市(大王庄店),"117.223481,39.127719",36
天津市,兴云里,"117.1632,39.140574",世纪华联超市(大王庄店),"117.223481,39.127719",32
天津市,绿城·水西雲庐,"117.113946,39.112801",规划中外国语大学附中,"117.09771,39.066487",70
天津市,天房崇德园三期,"117.157292,39.081781",规划中外国语大学附中,"117.09771,39.066487",35
天津市,金融街融府,"117.140476,39.094025",规划中外国语大学附中,"117.09771,39.066487",26
天津市,百郦荣锦苑,"117.328707,39.084243",天津市胸科医院,"117.293829,39.074473",39
天津市,北大资源阅城第三大道,"117.242675,39.077783",天津市胸科医院,"117.293829,39.074473",26
天津市,联发城投梅江和悦,"117.243797,39.057429",天津市胸科医院,"117.293829,39.074473",42
天津市,盛泽园,"117.072256,39.207967",家福万家超市(中心西路),"117.131762,39.192703",28
天津市,雅云里,"117.141307,39.143074",家福万家超市(中心西路),"117.131762,39.192703",39
天津市,金丰公寓,"117.155993,39.154472",家福万家超市(中心西路),"117.131762,39.192703",42
天津市,三春里,"117.457362,38.841951",大港万达广场B座,"117.48944,38.844245",32
天津市,海明园东区,"117.510189,38.861558",大港万达广场B座,"117.48944,38.844245",37
天津市,世纪嘉园,"117.474439,38.857984",大港万达广场B座,"117.48944,38.844245",40
天津市,天保意境芳华,"117.430379,39.150619",天津湖心公园,"117.458201,39.189588",68
天津市,万科麒麟小镇,"117.452724,39.234148",天津湖心公园,"117.458201,39.189588",63
天津市,金隅云筑,"117.408739,39.153305",天津湖心公园,"117.458201,39.189588",60
天津市,信达格调·美古花园,"117.208201,39.125145",万隆大胡同商业中心(金钟桥大街),"117.18425,39.147579",30
天津市,鹏飞南开学苑,"117.130036,39.142186",万隆大胡同商业中心(金钟桥大街),"117.18425,39.147579",48
天津市,蓝光雍锦府,"117.229993,39.157255",万隆大胡同商业中心(金钟桥大街),"117.18425,39.147579",44
天津市,瑞光里,"117.22738,39.145927",南开大学附属医院,"117.249664,39.109796",41
天津市,祥泰公寓,"117.259153,39.150981",南开大学附属医院,"117.249664,39.109796",57
天津市,都会轩,"117.20037,39.11718",南开大学附属医院,"117.249664,39.109796",27
天津市,时代之城清溪,"117.250233,39.175355",世纪华联超市(云丽北道店),"117.280692,39.150392",41
天津市,城投万欣城,"117.267259,39.121639",世纪华联超市(云丽北道店),"117.280692,39.150392",27
天津市,誉东苑,"117.287308,39.120156",世纪华联超市(云丽北道店),"117.280692,39.150392",29
天津市,雅云里,"117.141307,39.143074",心连心购物中心(南开大学店),"117.157578,39.105946",42
天津市,金丰公寓,"117.155993,39.154472",心连心购物中心(南开大学店),"117.157578,39.105946",45
天津市,仁爱濠景庄园帝景园,"117.175743,39.06675",心连心购物中心(南开大学店),"117.157578,39.105946",46
天津市,信达格调·美古花园,"117.208201,39.125145",南开区西营门外小学,"117.154915,39.139102",29
天津市,绿城·水西雲庐,"117.113946,39.112801",南开区西营门外小学,"117.154915,39.139102",35
天津市,金地喜悦里,"117.11659,39.139847",南开区西营门外小学,"117.154915,39.139102",29
天津市,丽华教师公寓,"117.322945,39.087445",南开大学附属胸科医院,"117.29388,39.074523",39
天津市,九江里,"117.258756,39.059475",南开大学附属胸科医院,"117.29388,39.074523",30
天津市,榕江里,"117.273076,39.066382",南开大学附属胸科医院,"117.29388,39.074523",33
天津市,绿城天津桂语朝阳,"117.255848,39.003917",天津安泰医院,"117.23176,38.990633",57
天津市,房信彩虹城,"117.265955,39.006643",天津安泰医院,"117.23176,38.990633",59
天津市,金地时代印,"117.269768,39.00917",天津安泰医院,"117.23176,38.990633",64
天津市,瑞光里,"117.22738,39.145927",和平区扫黑除恶主题公园,"117.19518,39.116563",29
天津市,东舍宅,"117.23599,39.098416",和平区扫黑除恶主题公园,"117.19518,39.116563",38
天津市,堤中里,"117.144539,39.097543",和平区扫黑除恶主题公园,"117.19518,39.116563",28
天津市,中交雅郡城东春晓,"117.268008,39.197944",天津第四十八中学,"117.247249,39.160432",29
天津市,雍鑫雍祥园,"117.266032,39.137289",天津第四十八中学,"117.247249,39.160432",32
天津市,中车津浦智汇港,"117.197025,39.17431",天津第四十八中学,"117.247249,39.160432",40
天津市,新湖美丽洲,"117.08998,38.979199",北京市协和医院天津分院,"117.081367,38.943824",34
天津市,金科天湖,"117.094686,38.973438",北京市协和医院天津分院,"117.081367,38.943824",37
天津市,合恒香醍名邸,"117.089763,38.982493",北京市协和医院天津分院,"117.081367,38.943824",29
天津市,惠民里小区,"117.072915,39.423268",畔水庭苑小学,"117.048686,39.442403",39
天津市,住总尚清湾,"117.06062,39.411738",畔水庭苑小学,"117.048686,39.442403",43
天津市,天鹅湖1号,"117.056251,39.414414",畔水庭苑小学,"117.048686,39.442403",40
天津市,南湾壹号,"117.784647,39.109466",北京大学滨海医院生态城医院,"117.75527,39.121494",53
天津市,新城樾府,"117.743031,39.137012",北京大学滨海医院生态城医院,"117.75527,39.121494",32
天津市,锦绣静湖,"117.759272,39.152664",北京大学滨海医院生态城医院,"117.75527,39.121494",60
天津市,盛世颐园,"117.006552,39.385193",武清区黄庄街道滨河小学,"117.024443,39.362831",49
天津市,和平里小区北区,"117.049597,39.373707",武清区黄庄街道滨河小学,"117.024443,39.362831",47
天津市,保利海棠湾,"117.035591,39.389868",武清区黄庄街道滨河小学,"117.024443,39.362831",54
天津市,堤中里,"117.144539,39.097543",天津中医药大学第一附属医院B座,"117.163802,39.1151",35
天津市,金典花园,"117.137361,39.108728",天津中医药大学第一附属医院B座,"117.163802,39.1151",40
天津市,雅云里,"117.141307,39.143074",天津中医药大学第一附属医院B座,"117.163802,39.1151",38
天津市,季景峰阁,"117.746419,39.116519",静湖湖岸公园,"117.757024,39.147605",56
天津市,宜禾美林,"117.756853,39.118529",静湖湖岸公园,"117.757024,39.147605",53
天津市,荣馨园,"117.744297,39.114954",静湖湖岸公园,"117.757024,39.147605",54
天津市,信达格调·美古花园,"117.208201,39.125145",华润万家(津滨大道店),"117.265897,39.118637",26
天津市,蓝光雍锦府,"117.229993,39.157255",华润万家(津滨大道店),"117.265897,39.118637",28
天津市,路劲太阳城,"117.269956,39.155913",华润万家(津滨大道店),"117.265897,39.118637",42
天津市,盛泽园,"117.072256,39.207967",世纪华联超市(上河头店),"117.00494,39.196727",46
天津市,青云里(西青区),"117.014766,39.14491",世纪华联超市(上河头店),"117.00494,39.196727",70
天津市,天籁湾,"117.035156,39.166675",世纪华联超市(上河头店),"117.00494,39.196727",53
天津市,惠民里小区,"117.072915,39.423268",南蔡村镇第二小学,"117.035286,39.453156",52
天津市,紫盈花园,"117.025456,39.484831",南蔡村镇第二小学,"117.035286,39.453156",66
天津市,美克嘉美湾,"117.05921,39.431917",南蔡村镇第二小学,"117.035286,39.453156",42
天津市,雍鑫雍祥园,"117.266032,39.137289",天津市第四十二中学,"117.22586,39.09549",42
天津市,泰达格调锦雲,"117.280355,39.091862",天津市第四十二中学,"117.22586,39.09549",42
天津市,中海时光之镜,"117.245042,39.04741",天津市第四十二中学,"117.22586,39.09549",44
天津市,颐安花园东区,"117.045823,39.368395",天津市武清区孟良兵商贸中心(静湖花园西区店),"117.086632,39.340215",44
天津市,和平里小区北区,"117.049597,39.373707",天津市武清区孟良兵商贸中心(静湖花园西区店),"117.086632,39.340215",47
天津市,順驰城市艺墅,"117.031379,39.37265",天津市武清区孟良兵商贸中心(静湖花园西区店),"117.086632,39.340215",52
天津市,华纳·豪园,"117.69389,39.029062",泰达时尚购物中心,"117.725332,39.033701",35
天津市,格调林泉2期,"117.681366,39.03095",泰达时尚购物中心,"117.725332,39.033701",35
天津市,天保·天成燕居,"117.683115,39.0212",泰达时尚购物中心,"117.725332,39.033701",36
天津市,信达格调·美古花园,"117.208201,39.125145",天津市天津医院,"117.232086,39.093343",34
天津市,雍鑫雍祥园,"117.266032,39.137289",天津市天津医院,"117.232086,39.093343",48
天津市,泰达格调锦雲,"117.280355,39.091862",天津市天津医院,"117.232086,39.093343",43
天津市,岳阳里(塘沽区),"117.680439,39.009901",世纪华联生活超市(天翔店),"117.697209,39.045113",44
天津市,金都大厦,"117.65504,39.020564",世纪华联生活超市(天翔店),"117.697209,39.045113",41
天津市,广厦富城,"117.646013,39.063011",世纪华联生活超市(天翔店),"117.697209,39.045113",41
天津市,津投城开御河桃源,"117.170896,39.183734",世纪华联超市(辰通道店),"117.114995,39.195079",30
天津市,绿城錦玉蘭,"117.166379,39.197237",世纪华联超市(辰通道店),"117.114995,39.195079",64
天津市,金侨云璟,"117.166238,39.202067",世纪华联超市(辰通道店),"117.114995,39.195079",55
天津市,信达格调·美古花园,"117.208201,39.125145",天津中医药大学第二附属医院,"117.2378,39.157397",31
天津市,中交雅郡城东春晓,"117.268008,39.197944",天津中医药大学第二附属医院,"117.2378,39.157397",31
天津市,未来城,"117.221511,39.200046",天津中医药大学第二附属医院,"117.2378,39.157397",44
天津市,东舍宅,"117.23599,39.098416",津悦城购物中心,"117.20745,39.089535",28
天津市,明波公寓,"117.231844,39.112585",津悦城购物中心,"117.20745,39.089535",21
天津市,海逸长洲瀚波园,"117.210534,39.057003",津悦城购物中心,"117.20745,39.089535",31
天津市,金都大厦,"117.65504,39.020564",世纪华联生活超市(春光路店),"117.69379,39.006834",34
天津市,融科瀚棠丰合园,"117.716065,39.038043",世纪华联生活超市(春光路店),"117.69379,39.006834",56
天津市,悦海园,"117.661015,39.014423",世纪华联生活超市(春光路店),"117.69379,39.006834",33
天津市,鹏飞南开学苑,"117.130036,39.142186",天津市翔宇弘德学校(保山道校区),"117.141612,39.105499",47
天津市,体北金茂府,"117.188202,39.074462",天津市翔宇弘德学校(保山道校区),"117.141612,39.105499",45
天津市,御河臻璟,"117.092292,39.132426",天津市翔宇弘德学校(保山道校区),"117.141612,39.105499",46
天津市,万科大都会1号,"117.68434,39.017037",世纪华联超市(丰麟圣店),"117.657134,39.047645",51
天津市,碧桂园幸福里,"117.665059,39.006676",世纪华联超市(丰麟圣店),"117.657134,39.047645",59
天津市,金融街·滨海融御,"117.689187,39.003899",世纪华联超市(丰麟圣店),"117.657134,39.047645",62
天津市,金都大厦,"117.65504,39.020564",塘沽渤海石油第一中学,"117.708581,38.990173",46
天津市,融科瀚棠丰合园,"117.716065,39.038043",塘沽渤海石油第一中学,"117.708581,38.990173",83
天津市,悦海园,"117.661015,39.014423",塘沽渤海石油第一中学,"117.708581,38.990173",44
天津市,金都大厦,"117.65504,39.020564",滨海新区中医医院,"117.63592,39.040932",37
天津市,广厦富城,"117.646013,39.063011",滨海新区中医医院,"117.63592,39.040932",39
天津市,长春里,"117.643863,39.019532",滨海新区中医医院,"117.63592,39.040932",33
天津市,南湾壹号,"117.784647,39.109466",北三河郊野公园,"117.729078,39.112841",81
天津市,锦绣静湖,"117.759272,39.152664",北三河郊野公园,"117.729078,39.112841",71
天津市,中新半湖伴杉,"117.747374,39.155865",北三河郊野公园,"117.729078,39.112841",71
天津市,碧湖苑,"117.506863,39.173377",陆公园,"117.475388,39.186767",46
天津市,华富家园,"117.428044,39.170016",陆公园,"117.475388,39.186767",78
天津市,远洋潮起东方,"117.445599,39.15216",陆公园,"117.475388,39.186767",42
天津市,北大资源阅城第三大道,"117.242675,39.077783",天津儿童医院马场院区,"117.199105,39.100926",25
天津市,天房崇德园三期,"117.157292,39.081781",天津儿童医院马场院区,"117.199105,39.100926",22
天津市,金融街融府,"117.140476,39.094025",天津儿童医院马场院区,"117.199105,39.100926",25
天津市,堤中里,"117.144539,39.097543",大润发e路发超市,"117.11314,39.05911",37
天津市,金典花园,"117.137361,39.108728",大润发e路发超市,"117.11314,39.05911",51
天津市,仁爱濠景庄园帝景园,"117.175743,39.06675",大润发e路发超市,"117.11314,39.05911",50
天津市,美的云筑,"117.207282,39.027937",微山路中学,"117.26299,39.059718",38
天津市,金地山川印,"117.283189,39.01382",微山路中学,"117.26299,39.059718",36
天津市,房信彩虹城,"117.265955,39.006643",微山路中学,"117.26299,39.059718",67
天津市,信达格调·美古花园,"117.208201,39.125145",天津市第五十四中学十五经路校区,"117.236748,39.113952",29
天津市,雍鑫雍祥园,"117.266032,39.137289",天津市第五十四中学十五经路校区,"117.236748,39.113952",34
天津市,雅颂台,"117.216903,39.127131",天津市第五十四中学十五经路校区,"117.236748,39.113952",18
天津市,盛泽园,"117.072256,39.207967",明珠公园,"117.131521,39.193961",26
天津市,雅云里,"117.141307,39.143074",明珠公园,"117.131521,39.193961",41
天津市,金丰公寓,"117.155993,39.154472",明珠公园,"117.131521,39.193961",32
天津市,海逸长洲恋海园,"117.216127,39.054054",华联超市(配建店),"117.239895,39.023276",26
天津市,亲亲家园金泽园,"117.220442,39.005887",华联超市(配建店),"117.239895,39.023276",33
天津市,亲和美园,"117.265793,39.006867",华联超市(配建店),"117.239895,39.023276",37
天津市,金地雍阳印,"117.033952,39.387799",世纪华联超市(尚清湾店),"117.058158,39.407615",44
天津市,招商揽阅,"117.012022,39.393405",世纪华联超市(尚清湾店),"117.058158,39.407615",65
天津市,翡翠半岛,"117.046049,39.443167",世纪华联超市(尚清湾店),"117.058158,39.407615",44
天津市,瑞光里,"117.22738,39.145927",和平中医医院,"117.193124,39.127906",46
天津市,东舍宅,"117.23599,39.098416",和平中医医院,"117.193124,39.127906",37
天津市,明波公寓,"117.231844,39.112585",和平中医医院,"117.193124,39.127906",31
天津市,融科瀚棠丰合园,"117.716065,39.038043",盛势体育公园,"117.72436,39.060312",43
天津市,芳林泰达园,"117.70267,39.029947",盛势体育公园,"117.72436,39.060312",39
天津市,鲲鹏苑,"117.69586,39.037217",盛势体育公园,"117.72436,39.060312",44
天津市,百郦荣锦苑,"117.328707,39.084243",南开大学附属胸科医院,"117.29388,39.074523",41
天津市,北大资源阅城第三大道,"117.242675,39.077783",南开大学附属胸科医院,"117.29388,39.074523",26
天津市,联发城投梅江和悦,"117.243797,39.057429",南开大学附属胸科医院,"117.29388,39.074523",43
天津市,雍鑫雍祥园,"117.266032,39.137289",天津市第十一中学,"117.204149,39.120638",43
天津市,蓝光雍锦府,"117.229993,39.157255",天津市第十一中学,"117.204149,39.120638",36
天津市,中山路1903,"117.221413,39.167376",天津市第十一中学,"117.204149,39.120638",39
天津市,水景花都,"117.637305,39.037595",塘沽盐场中学,"117.65798,39.003965",50
天津市,远洋琨庭春华园,"117.721143,39.012345",塘沽盐场中学,"117.65798,39.003965",61
天津市,宏达园,"117.667928,39.045219",塘沽盐场中学,"117.65798,39.003965",43
天津市,泰康园,"117.251878,38.886428",世纪华联购物广场(东兰坨店),"117.304124,38.852154",63
天津市,盛泰园,"117.259969,38.877493",世纪华联购物广场(东兰坨店),"117.304124,38.852154",59
天津市,泰祥园,"117.255323,38.887086",世纪华联购物广场(东兰坨店),"117.304124,38.852154",60
天津市,中国铁建国际城诗景凤苑,"117.228032,39.168",世纪华联超市(琳科中路店),"117.256753,39.11986",37
天津市,都会轩,"117.20037,39.11718",世纪华联超市(琳科中路店),"117.256753,39.11986",38
天津市,汇海南里,"117.321577,39.101035",世纪华联超市(琳科中路店),"117.256753,39.11986",29
天津市,绿城·水西雲庐,"117.113946,39.112801",天津市体育医院,"117.144399,39.137977",48
天津市,御河臻璟,"117.092292,39.132426",天津市体育医院,"117.144399,39.137977",25
天津市,金融街融府,"117.140476,39.094025",天津市体育医院,"117.144399,39.137977",31
天津市,翠景园,"117.029684,39.377889",达伦多跨境商品直购体验中心,"117.002482,39.399428",36
天津市,香雍玖和,"116.981537,39.408412",达伦多跨境商品直购体验中心,"117.002482,39.399428",40
天津市,保利海棠湾,"117.035591,39.389868",达伦多跨境商品直购体验中心,"117.002482,39.399428",49
天津市,玉水园,"117.213351,39.071365",天津中医药大学第一附属医院,"117.183327,39.049107",41
天津市,龙滨园,"117.159781,39.078171",天津中医药大学第一附属医院,"117.183327,39.049107",27
天津市,香水园,"117.209297,39.07044",天津中医药大学第一附属医院,"117.183327,39.049107",39
天津市,佳安里,"117.124381,39.195235",世纪华联超市(海纳道店),"117.089325,39.172005",85
天津市,顺通家园,"117.101327,39.1407",世纪华联超市(海纳道店),"117.089325,39.172005",76
天津市,四构件社区,"117.120478,39.154165",世纪华联超市(海纳道店),"117.089325,39.172005",52
天津市,汇海南里,"117.321577,39.101035",南开大学附属环湖医院,"117.292612,39.07263",49
天津市,云广新里,"117.237826,39.092556",南开大学附属环湖医院,"117.292612,39.07263",37
天津市,光华公寓,"117.250802,39.093524",南开大学附属环湖医院,"117.292612,39.07263",42
天津市,中国铁建国际城诗景凤苑,"117.228032,39.168",唐口公园,"117.241187,39.128269",33
天津市,友谊楼,"117.20684,39.093767",唐口公园,"117.241187,39.128269",36
天津市,湘江楼,"117.209327,39.100881",唐口公园,"117.241187,39.128269",38
天津市,万科大都会1号,"117.68434,39.017037",南益小学浙小分校,"117.634815,39.048334",66
天津市,碧桂园幸福里,"117.665059,39.006676",南益小学浙小分校,"117.634815,39.048334",66
天津市,华纳·豪园,"117.69389,39.029062",南益小学浙小分校,"117.634815,39.048334",63
天津市,运河半岛,"117.061706,39.432786",华联生活超市(枫丹天城店),"117.025741,39.39117",65
天津市,城投·熙悦,"116.9849,39.408562",华联生活超市(枫丹天城店),"117.025741,39.39117",43
天津市,金融街武清金悦府,"117.039846,39.348639",华联生活超市(枫丹天城店),"117.025741,39.39117",73
天津市,东舍宅,"117.23599,39.098416",水晶小学·名都学校,"117.231224,39.073055",37
天津市,海逸长洲恋海园,"117.216127,39.054054",水晶小学·名都学校,"117.231224,39.073055",29
天津市,海逸长洲瀚波园,"117.210534,39.057003",水晶小学·名都学校,"117.231224,39.073055",36
天津市,融科瀚棠丰合园,"117.716065,39.038043",滨海新区街心公园,"117.661144,39.020843",46
天津市,广厦富城,"117.646013,39.063011",滨海新区街心公园,"117.661144,39.020843",49
天津市,远洋城滨熙花园,"117.594921,39.034759",滨海新区街心公园,"117.661144,39.020843",43
天津市,格调梁园,"117.464662,38.843101",大港万达广场,"117.489475,38.844685",23
天津市,天逸庭苑,"117.494782,38.864721",大港万达广场,"117.489475,38.844685",38
天津市,甘建投·百郦公馆,"117.460212,38.832546",大港万达广场,"117.489475,38.844685",36
