POI名称,一级标签,二级标签,三级标签,四级标签,中心点经度,中心点纬度
星塘街方洲路公交站,交通,公交站,(null),(null),120.744201,31.314896
苏州大学教学医院(萧林东路),医疗,综合医院,普通,(null),120.95947,31.403014
崇道小学校,教育,小学,普通,小学,120.627574,31.330951
乐惠多生活购物超市,商业,大型超市,(null),(null),120.570966,31.217282
昆山市千灯镇炎武小学,教育,小学,普通,小学,121.030888,31.245292
苏州市省级孕产妇危急重症救治指导中心,医疗,专科医院,普通,(null),120.621779,31.30143
常客隆(引线街店),商业,大型超市,(null),(null),120.741353,31.646687
方糖街区(汇融广场店),商业,购物中心,(null),(null),120.526747,31.372142
百信超市(德积店),商业,大型超市,(null),(null),120.48978,31.994622
西跨塘地铁站,交通,地铁站,非换乘,5号线,120.546817,31.263092
盛荣商业广场,商业,购物中心,(null),(null),120.95998,31.411165
相城区皮肤病医院,医疗,专科医院,普通,(null),120.627053,31.357708
金佳福好又多购物中心(茅塔路店),商业,大型超市,(null),(null),120.651793,30.884129
花曦超市,商业,大型超市,(null),(null),121.07654,31.378574
朱家桥北公交站,交通,公交站,(null),(null),120.412678,31.422461
盛世广场,商业,购物中心,(null),(null),120.747431,31.643714
常熟美迪柯医院,医疗,综合医院,普通,(null),120.731514,31.667561
香榭时光生活广场东区,商业,购物中心,(null),(null),120.625955,31.353223
张浦生活广场,商业,购物中心,(null),(null),120.924327,31.277863
什物谷超市(丰盛路店),商业,大型超市,(null),(null),121.030489,31.182186
民安公交站,交通,公交站,(null),(null),120.565035,31.386042
华润万家(兆佳巷店),商业,大型超市,(null),(null),120.755714,31.315588
吴江市盛泽镇市场路鹰翔城市广场,商业,购物中心,(null),(null),120.654919,30.898163
独墅岛公交站,交通,公交站,(null),(null),120.689809,31.264748
长江公园,景观,公园,普通景点,(null),120.978041,31.393006
仁爱路地铁站,交通,地铁站,非换乘,(在建)8号线,120.735568,31.275371
富元路地铁站,交通,地铁站,非换乘,(在建)7号线,120.646308,31.401062
苏州市姑胥小学校,教育,小学,普通,小学,120.60546,31.286173
叶家港公交站,交通,公交站,(null),(null),120.508362,31.019554
欧尚城,商业,购物中心,(null),(null),120.658722,31.30547
好又多超市(昆山店),商业,大型超市,(null),(null),120.950315,31.419985
同里实验小学公交站,交通,公交站,(null),(null),120.72403,31.161615
万春专科医院,医疗,专科医院,普通,(null),120.540138,31.869792
菉溪公园,景观,公园,普通景点,(null),121.045308,31.311902
珍珠湖小学,教育,小学,普通,小学,120.66842,31.459553
苏州市吴中区东山中心小学,教育,小学,普通,小学,120.405633,31.079113
苏州市沧浪实验小学校(东校区分部),教育,小学,普通,小学,120.649013,31.291971
红庄地铁站,交通,地铁站,换乘二线,(在建)7号线;4号线;4号线支线,120.628669,31.236298
港口中学,教育,中学,普通,初中,120.675511,31.755466
花样城商业广场,商业,购物中心,(null),(null),120.537347,31.257456
费家河头公交站,交通,公交站,(null),(null),120.377491,31.290109
独墅湖公园,景观,公园,普通景点,(null),120.720729,31.256424
隆玛特购物广场,商业,购物中心,(null),(null),120.691232,31.613517
甪直迎宾百货商场,商业,购物中心,(null),(null),120.8692,31.270242
横山地铁站,交通,地铁站,非换乘,3号线,120.575284,31.27705
周庄人民医院,医疗,综合医院,普通,(null),120.853095,31.117256
青少年视力矫正提升体验中心(江星店),医疗,专科医院,普通,(null),120.597083,31.340223
常熟东南医院1号楼,医疗,综合医院,普通,(null),120.804824,31.632098
金溢购物商场(苏州跨塘店),商业,购物中心,(null),(null),120.695915,31.344824
石路国际,商业,购物中心,(null),(null),120.602177,31.311922
美罗国际珠宝集合店(新区店),商业,购物中心,(null),(null),120.54936,31.282253
苏州市敬文实验小学校,教育,小学,重点,小学,120.62296,31.320436
港区初级中学,教育,中学,普通,初中,120.419601,31.95402
苏州达康口腔,医疗,专科医院,普通,(null),120.491106,31.309751
曼巴特购物广场,商业,购物中心,(null),(null),120.545135,31.860843
北仓广场,商业,购物中心,(null),(null),120.554476,31.883968
联华超市(飞马路店),商业,大型超市,(null),(null),121.256246,31.556146
相城大道地铁站,交通,地铁站,非换乘,(在建)8号线,120.638342,31.364869
平望实验小学,教育,小学,普通,小学,120.636882,30.979728
严慕村公交站,交通,公交站,(null),(null),120.53332,30.829323
滨河路地铁站,交通,地铁站,非换乘,1号线,120.566119,31.300779
太仓永达商业广场,商业,购物中心,(null),(null),121.138353,31.474339
谢村小区公交站,交通,公交站,(null),(null),120.514497,31.239392
嘉宝莲风园,景观,公园,普通景点,(null),120.640461,31.268837
常熟印象里购物中心,商业,购物中心,(null),(null),120.701968,31.623414
唯亭广场5幢,商业,购物中心,(null),(null),120.792181,31.360745
万达广场(张家港店),商业,购物中心,(null),(null),120.575185,31.871066
夏驾河小学,教育,小学,普通,小学,121.054072,31.391285
相城区第三人民医院,医疗,综合医院,普通,(null),120.67255,31.457778
星塘街钟园路公交站,交通,公交站,(null),(null),120.744115,31.320747
丰田路口西公交站,交通,公交站,(null),(null),120.386536,30.923997
元和集贸中心公交站,交通,公交站,(null),(null),120.620139,31.390286
暨阳实验小学,教育,小学,重点,小学,120.540282,31.868562
万嘉生活广场,商业,购物中心,(null),(null),120.865497,31.267392
又一城,商业,购物中心,(null),(null),120.657324,31.140685
社区绿地公园,景观,公园,普通景点,(null),120.611372,31.354924
水秀天地生活广场,商业,购物中心,(null),(null),120.591883,31.135607
培本实验小学(西校区),教育,小学,普通,小学,120.91561,31.377705
大庄村委会公交站,交通,公交站,(null),(null),120.564366,31.389553
顾家荡地铁站,交通,地铁站,非换乘,4号线,120.614757,31.145429
新乐城商场,商业,购物中心,(null),(null),120.515695,30.903676
贝荷健康生活广场,商业,购物中心,(null),(null),120.516634,31.863539
实施患者安全目标合格医院,医疗,综合医院,普通,(null),120.626677,31.318557
世纪华联超市(西园路店),商业,大型超市,(null),(null),120.57573,31.315544
黄金港公园,景观,公园,普通景点,(null),120.783689,31.365266
湖左岸花园公交站,交通,公交站,(null),(null),120.675365,31.311727
尹山湖医院公交站,交通,公交站,(null),(null),120.679861,31.248624
晨曦公园,景观,公园,普通景点,(null),121.035656,31.380386
南京医科大学附属苏州医院(广济路),医疗,综合医院,普通,(null),120.603437,31.321844
莘塔小学,教育,小学,普通,小学,120.845573,31.051917
优乐购超市(天韵店),商业,大型超市,(null),(null),120.607117,31.248854
庆东小学,教育,小学,普通,小学,120.632988,31.895626
胥江中心小学,教育,小学,普通,小学,120.610177,31.291498
苏州叶圣陶实验小学六年级分部,教育,小学,普通,小学,120.877172,31.2693
乐购express(甪直镇店),商业,大型超市,(null),(null),120.871641,31.274825
荷香洲公园,景观,公园,普通景点,(null),120.68776,31.639617
吾悦广场西公交站,交通,公交站,(null),(null),120.615547,31.137496
吉品惠生活购物中心,商业,大型超市,(null),(null),120.564933,31.86495
平望学才路公交站,交通,公交站,(null),(null),120.641207,30.980547
妙桥小学,教育,小学,普通,小学,120.691872,31.81055
世纪华联超市(新毛店),商业,大型超市,(null),(null),121.084783,31.501652
DREAM MALL,商业,购物中心,(null),(null),120.694546,31.248813
世纪华联(辛庄店),商业,大型超市,(null),(null),120.652466,31.521226
石湖之韵商业广场,商业,购物中心,(null),(null),120.600692,31.22551
好又多购物广场(长发路),商业,大型超市,(null),(null),120.505352,31.429155
联星村公交站,交通,公交站,(null),(null),120.451164,30.950005
街心公园,景观,公园,普通景点,(null),120.428082,31.954351
福润万家生活超市,商业,大型超市,(null),(null),120.781629,31.357237
青灯村中公交站,交通,公交站,(null),(null),120.541092,31.402916
袁家村公交站,交通,公交站,(null),(null),120.627747,31.499288
苏州高新区实验小学滨河路校区,教育,小学,普通,小学,120.574924,31.286782
吴中商城26栋,商业,购物中心,(null),(null),120.634754,31.25522
苏州新区火车站地铁站,交通,地铁站,换乘三线,(在建)6号线;3号线,120.525106,31.372573
惠联超市(平望店),商业,大型超市,(null),(null),120.633143,30.967449
联华超市(彩香店),商业,大型超市,(null),(null),120.593275,31.303498
葡萄园超市(平桥店),商业,大型超市,(null),(null),120.664885,30.901429
苏州五龙桥公园,景观,公园,普通景点,(null),120.629465,31.26105
苏州市眼科医院,医疗,专科医院,普通,(null),120.622744,31.297945
苏州东吴医院,医疗,综合医院,普通,(null),120.59883,31.280331
甪直实验小学,教育,小学,普通,小学,120.83441,31.2684
亭子港公交站,交通,公交站,(null),(null),120.507964,31.00842
新天翔广场,商业,购物中心,(null),(null),120.664725,31.316083
世纪华联超市(巴城店),商业,大型超市,(null),(null),120.87248,31.451588
苏州高新区第一初级中学校,教育,中学,重点,初中,120.56528,31.281417
上海华联超市(乐嘉店),商业,大型超市,(null),(null),120.718971,31.324484
东沙湖实验中学,教育,中学,普通,高中,120.757299,31.336648
华欣超市(罗浜路店),商业,大型超市,(null),(null),120.716828,31.535366
好买得,商业,购物中心,(null),(null),121.26203,31.507853
淞泽家园商业广场,商业,购物中心,(null),(null),120.743631,31.247326
常熟市中医院,医疗,综合医院,普通,(null),120.775296,31.679091
金阊新城体育公园,景观,公园,普通景点,(null),120.561345,31.355681
好又多购物中心(灵山路店),商业,大型超市,(null),(null),120.504897,31.219825
开平路风清街公交站,交通,公交站,(null),(null),120.59803,31.135313
西洋山站有轨电车站,交通,公交站,(null),(null),120.336192,31.324912
东振路东公交站,交通,公交站,(null),(null),120.676834,31.287027
联华超市(荷花店),商业,大型超市,(null),(null),120.730582,31.28302
福万家生活购物广场(黄桥名优超市店),商业,大型超市,(null),(null),120.56369,31.393616
大润发(相城店),商业,大型超市,(null),(null),120.638342,31.375361
巴城苑公园,景观,公园,普通景点,(null),120.874953,31.449769
太仓市璜泾人民医院,医疗,综合医院,普通,(null),121.105684,31.651037
dream精品超市(梦之城店),商业,大型超市,(null),(null),120.418884,31.342617
昆山国家农业示范区大唐生态园,景观,公园,普通景点,(null),120.997208,31.247039
世纪华联(市北花园店),商业,大型超市,(null),(null),120.991146,31.469491
欧德福超市(华村苑店),商业,大型超市,(null),(null),120.610688,31.244266
10号体育公园,景观,公园,普通景点,(null),120.568506,31.299362
前堡公交站,交通,公交站,(null),(null),120.318229,31.108646
同里镇中心小学,教育,小学,普通,小学,120.723489,31.161678
乐佳家超市(高尔夫花园店),商业,大型超市,(null),(null),120.686386,31.29449
洞字花苑公交站,交通,公交站,(null),(null),120.682292,31.435495
湾家扇公交站,交通,公交站,(null),(null),120.527473,31.017172
华润万家生活超市(浒关店),商业,大型超市,(null),(null),120.515416,31.374902
育英小学,教育,小学,普通,小学,120.655525,30.867614
诺贝尔湖公园,景观,公园,普通景点,(null),120.434286,31.339206
昆山市玉山中学,教育,中学,普通,初中,120.97278,31.363011
东张中心小学,教育,小学,普通,小学,121.013379,31.698216
太仓市浮桥镇九曲小学,教育,小学,普通,小学,121.159875,31.616674
禧悦喜年广场,商业,购物中心,(null),(null),120.563615,31.291588
翠坊公园,景观,公园,普通景点,(null),120.520358,31.252944
北张家巷公交站,交通,公交站,(null),(null),120.637396,31.321897
吴江中学,教育,中学,普通,高中,120.606418,31.14296
花桥镇天福小学校,教育,小学,普通,小学,121.11858,31.33048
新庄小学北校,教育,小学,普通,小学,120.568855,31.326688
苏州德威国际高中,教育,中学,普通,高中,120.7726,31.307988
枝黄浜公交站,交通,公交站,(null),(null),120.826398,31.092821
常熟理工学院附属小学,教育,小学,普通,小学,120.801954,31.603709
苏州市相城区妇幼保健所,医疗,专科医院,普通,(null),120.633863,31.364893
胥口文体中心,商业,购物中心,(null),(null),120.482996,31.232189
华美超市(滨河店),商业,大型超市,(null),(null),120.569331,31.29271
上海如海超市(商巷路店),商业,大型超市,(null),(null),120.850016,31.055247
富联超市(银河路店),商业,大型超市,(null),(null),120.830789,31.628754
星塘街地铁站,交通,地铁站,非换乘,1号线;5号线,120.744012,31.325622
支塘购物广场,商业,购物中心,(null),(null),120.962538,31.605679
常熟市张桥中心小学,教育,小学,普通,小学,120.599687,31.598577
莘塔西岑村公交站,交通,公交站,(null),(null),120.848286,31.075655
马涧路有轨电车站,交通,公交站,(null),(null),120.493169,31.315852
值得口腔诊所(新区邓蔚路机构),医疗,专科医院,普通,(null),120.565168,31.300435
苏州市吴江区莘塔中学,教育,中学,普通,初中,120.848041,31.053679
千字芋公交站,交通,公交站,(null),(null),120.54691,30.987231
滨江商贸广场,商业,购物中心,(null),(null),120.555928,31.965259
阳澄湖西湖湾生态体育公园,景观,公园,普通景点,(null),120.70882,31.376143
潘祥桥公交站,交通,公交站,(null),(null),120.481328,30.937483
东旺小学,教育,小学,普通,小学,120.965298,31.245355
易初爱莲购物中心,商业,购物中心,(null),(null),120.976833,31.401752
中新大道东地铁站,交通,地铁站,非换乘,(在建)6号线,120.756843,31.309055
世纪华联超市(永丰店),商业,大型超市,(null),(null),120.945754,31.419369
惠润姑苏邻里中心,商业,购物中心,(null),(null),120.528196,31.247269
拙政园地铁站,交通,地铁站,非换乘,(在建)6号线,120.627129,31.322425
常熟市珍门中心小学,教育,小学,普通,小学,120.896829,31.680658
华晟超市(望南路店),商业,大型超市,(null),(null),120.444297,31.40305
苏州火车站地铁站,交通,地铁站,换乘二线,2号线;4号线,120.610463,31.330882
昆山市新镇中学,教育,中学,普通,初中,121.006987,31.399229
福星公园,景观,公园,普通景点,(null),120.60043,31.272386
周庄中学,教育,中学,普通,初中,120.838459,31.149229
易生活购物公园,商业,购物中心,(null),(null),120.554632,31.300286
金筑实验小学校公交站,交通,公交站,(null),(null),120.559141,31.353116
好万佳超市,商业,大型超市,(null),(null),120.851997,31.265546
精品折扣,商业,大型超市,(null),(null),120.618376,31.312512
名都购物休闲商业广场,商业,购物中心,(null),(null),120.535337,31.011082
下场村公交站,交通,公交站,(null),(null),120.466497,31.233407
瑞丰超市(盛泽店),商业,大型超市,(null),(null),120.664231,30.90181
桐泾公园地铁站,交通,地铁站,非换乘,2号线,120.599827,31.278907
世茂运河城,商业,购物中心,(null),(null),120.599197,31.263336
昆山葛江中学,教育,中学,普通,初中,120.960302,31.368538
青阳路地铁站,交通,地铁站,非换乘,(在建)S1号线,120.995523,31.383614
上海世外教育附属汾湖实验小学,教育,小学,普通,小学,120.86586,31.031745
好又多超市(永琪路店),商业,大型超市,(null),(null),120.710617,31.847986
招商雍雅苑公交站,交通,公交站,(null),(null),120.662361,31.114857
碧波中学,教育,中学,重点,初中,120.641833,31.25005
溪港卫生站公交站,交通,公交站,(null),(null),120.615379,31.037062
叶泽湖花苑东公交站,交通,公交站,(null),(null),120.723164,31.127817
石前村南公交站,交通,公交站,(null),(null),120.767496,31.074063
世纪华联超市(蠡墅店),商业,大型超市,(null),(null),120.615598,31.238655
巴城湖公园,景观,公园,普通景点,(null),120.862788,31.460662
中央公园,景观,公园,普通景点,(null),120.662274,31.314102
黎里招商场,商业,购物中心,(null),(null),120.706197,30.9943
五星电器(郭巷店),商业,购物中心,(null),(null),120.692546,31.248414
浦庄商城,商业,购物中心,(null),(null),120.507911,31.159052
占鱼墩,景观,公园,普通景点,(null),120.603972,31.314328
新农都吉卖隆生活卖场(红庄店),商业,大型超市,(null),(null),120.637576,31.23158
越溪首末站南2公交站,交通,公交站,(null),(null),120.584332,31.210938
变电所公交站,交通,公交站,(null),(null),120.773737,31.049071
万家邻里生活广场,商业,购物中心,(null),(null),120.568428,31.344391
江苏省震泽中学育英学校,教育,中学,重点,高中,120.496718,30.909832
小桥头公交站,交通,公交站,(null),(null),120.51069,30.779592
常熟市凤兰小学,教育,小学,普通,小学,120.655976,31.527713
小横山公交站,交通,公交站,(null),(null),120.408615,31.216693
士头浜公交站,交通,公交站,(null),(null),120.502951,30.785703
文体公园,景观,公园,普通景点,(null),120.972503,31.609157
桃源卫生院西公交站,交通,公交站,(null),(null),120.494184,30.803945
玲珑邻里中心,商业,购物中心,(null),(null),120.70107,31.329932
王庄中心小学,教育,小学,普通,小学,120.582701,31.687771
花港地铁站,交通,地铁站,非换乘,4号线,120.632947,31.203489
隐读小学,教育,小学,普通,小学,120.374946,30.933827
经贸大厦口袋公园,景观,公园,普通景点,(null),120.577555,31.296486
江苏省昆山第一职业高级中学,教育,中学,普通,中专职高,120.890084,31.414319
时代联华超市(东吴北路店),商业,大型超市,(null),(null),120.626911,31.276387
小雅团购,商业,购物中心,(null),(null),120.595262,31.599104
世纪华联超市(龙子店),商业,大型超市,(null),(null),120.679301,31.104654
迎春华府公交站,交通,公交站,(null),(null),120.648967,31.211771
北桥·购物广场-三号房,商业,购物中心,(null),(null),120.604527,31.50928
金家坝小学,教育,小学,普通,小学,120.782333,31.089071
苏州外国语小学部(相城校区),教育,小学,重点,小学,120.604741,31.383214
联丰广场A幢,商业,购物中心,(null),(null),120.736316,31.296341
震川高级中学,教育,中学,重点,高中,121.003705,31.381194
新娄商业中心,商业,购物中心,(null),(null),120.725733,31.349587
第五季百货(人民南路店),商业,购物中心,(null),(null),121.106559,31.448272
墅浦路南公交站,交通,公交站,(null),(null),120.687248,31.267813
任阳中心小学,教育,小学,普通,小学,120.957817,31.543078
北菜市场公交站,交通,公交站,(null),(null),120.706604,31.000608
姚家庄公交站,交通,公交站,(null),(null),120.642109,31.200686
江苏省常熟泥仓溇省级湿地公园,景观,公园,普通景点,(null),120.893532,31.625383
张家港市实验小学(泗港校区),教育,小学,普通,小学,120.517077,31.882808
如海超市(藏南店),商业,大型超市,(null),(null),120.473618,31.245717
力宝广场(嘉元路),商业,购物中心,(null),(null),120.624491,31.369574
欧德福购物广场,商业,大型超市,(null),(null),120.867,31.271327
苏州市华夏口腔医院,医疗,专科医院,普通,(null),120.623195,31.298288
沿溪路北公交站,交通,公交站,(null),(null),120.393993,31.297899
木林公交站,交通,公交站,(null),(null),120.565765,31.178255
美乐佳超市,商业,大型超市,(null),(null),120.532865,31.181955
好又多超市(杨枝新村店),商业,大型超市,(null),(null),120.654263,31.293515
联华超市(横扇南举路店),商业,大型超市,(null),(null),120.537807,31.015171
虎丘婚纱城C区9幢,商业,购物中心,(null),(null),120.569974,31.330614
苏州市第一人民医院,医疗,综合医院,普通,(null),120.604999,31.344084
瑞祥商业广场,商业,购物中心,(null),(null),120.820573,31.307758
城西中心小学校,教育,小学,普通,小学,120.588906,31.299307
康力产业园公交站,交通,公交站,(null),(null),120.798312,31.045469
盛泽广场,商业,购物中心,(null),(null),120.652523,30.903342
常熟市大义国泰路常客隆超市,商业,大型超市,(null),(null),120.66958,31.70789
沧浪新城第二实验小学校,教育,小学,普通,小学,120.595243,31.270323
木渎镇石码头学校初中部,教育,中学,普通,初中,120.518572,31.242037
上海如海(周市店),商业,大型超市,(null),(null),120.995545,31.458549
常熟市大义中心小学,教育,小学,普通,小学,120.691049,31.704402
时光里公园,景观,公园,普通景点,(null),120.607148,31.377921
昆山高新区美陆小学,教育,小学,普通,小学,120.942549,31.458738
相城·东桥中学,教育,中学,普通,初中,120.514177,31.432026
泰华商城,商业,购物中心,(null),(null),120.623884,31.290052
精元电子公交站,交通,公交站,(null),(null),120.854562,31.01635
枝叶眼科诊所,医疗,专科医院,普通,(null),120.524908,31.87864
景悦星湖花园公交站,交通,公交站,(null),(null),120.714865,31.375712
华润万家(苏州塔园店),商业,大型超市,(null),(null),120.55978,31.287455
环球疑难杂症诊疗中心,医疗,专科医院,普通,(null),120.516118,31.252619
大润发(安亭店),商业,大型超市,(null),(null),121.160043,31.287972
绣品街北有轨电车站,交通,公交站,(null),(null),120.344322,31.342369
世纪华联超市(蠡苑路店),商业,大型超市,(null),(null),120.619081,31.397289
千灯中心公园,景观,公园,普通景点,(null),121.021627,31.249754
谢桥中心小学,教育,小学,普通,小学,120.753225,31.720002
端市邻里中心公交站,交通,公交站,(null),(null),120.637326,30.944102
屯南社区公交站,交通,公交站,(null),(null),120.7827,31.137287
吴江汽车站北公交站,交通,公交站,(null),(null),120.66455,31.13522
景德路公交站,交通,公交站,(null),(null),120.615829,31.308537
城市之间(玲珑湾店),商业,大型超市,(null),(null),120.694412,31.328931
三家村公交站,交通,公交站,(null),(null),120.813173,31.075764
城南街道社区计生服务中心,医疗,综合医院,普通,(null),120.634352,31.257126
尹山湖中学南公交站,交通,公交站,(null),(null),120.68911,31.250278
松陵小学,教育,小学,普通,小学,120.644365,31.155881
太湖二号桥公交站,交通,公交站,(null),(null),120.328776,31.267235
盛泽东方丝绸市场五商区-中幢,商业,购物中心,(null),(null),120.652863,30.897886
莱迪广场,商业,购物中心,(null),(null),120.956736,31.381024
江星路地铁站,交通,地铁站,非换乘,(在建)6号线,120.595605,31.335647
吉家湾西公交站,交通,公交站,(null),(null),120.328429,31.316211
联丰广场D幢,商业,购物中心,(null),(null),120.735202,31.297313
盛震路口西公交站,交通,公交站,(null),(null),120.516693,30.895668
昆山市五联小学,教育,小学,普通,小学,120.943953,31.437042
苏州张桥抖起来达人谷·月季公园,景观,公园,普通景点,(null),120.567773,31.207069
大唐商业广场,商业,购物中心,(null),(null),121.004218,31.261914
田肚浜公交站,交通,公交站,(null),(null),120.796242,31.243984
上海如海超市(郭巷店),商业,大型超市,(null),(null),120.672133,31.251474
朗诗蔚蓝邻里广场,商业,购物中心,(null),(null),120.652918,31.413112
柴家河公交站,交通,公交站,(null),(null),120.346549,31.125404
敏华逸林酒店公交站,交通,公交站,(null),(null),120.663377,31.147422
哈密路公交站,交通,公交站,(null),(null),120.606285,30.908763
昆山市巴城小学,教育,小学,普通,小学,120.886931,31.445176
金科廊桥天都,商业,购物中心,(null),(null),120.431226,31.933332
东玲路口公交站,交通,公交站,(null),(null),120.816406,31.024796
华通商业广场6号楼,商业,购物中心,(null),(null),120.473363,31.375153
苏州市第二十四中学校,教育,中学,普通,初中,120.614001,31.318131
华联超市(莫城店),商业,大型超市,(null),(null),120.72351,31.605249
昆山市中医医院,医疗,综合医院,三甲,(null),120.955637,31.372821
石湖金陵广场,商业,购物中心,(null),(null),120.603663,31.215916
锦丰西港小学,教育,小学,普通,小学,120.655544,31.921361
好易购购物中心(时进路店),商业,大型超市,(null),(null),120.50209,31.226435
木巷公交站,交通,公交站,(null),(null),120.569371,31.38605
苏州口腔医院-亭林门诊部,医疗,专科医院,普通,(null),120.953977,31.389181
华润万家(尧南村店),商业,大型超市,(null),(null),120.530675,31.197892
花桥生态湿地净水公园,景观,公园,普通景点,(null),121.04553,31.287022
卫星医院,医疗,综合医院,普通,(null),120.617795,31.470346
小里港东公交站,交通,公交站,(null),(null),120.74332,31.080616
头砣桥公交站,交通,公交站,(null),(null),120.325317,31.130959
江帆小学,教育,小学,重点,小学,120.581178,31.880512
苏苑公园,景观,公园,普通景点,(null),120.632446,31.2735
三香公园,景观,公园,普通景点,(null),120.604282,31.299752
星惠乐超市,商业,大型超市,(null),(null),120.559266,31.340894
八坼中学,教育,中学,普通,初中,120.672702,31.06951
中巷桥东公交站,交通,公交站,(null),(null),120.532609,31.444952
牙先生家庭齿科,医疗,专科医院,普通,(null),120.623542,31.353786
太湖一号桥公交站,交通,公交站,(null),(null),120.344857,31.273845
天虹商场A座,商业,购物中心,(null),(null),120.664235,31.315997
新涧村公交站,交通,公交站,(null),(null),120.394058,31.053451
泾园,景观,公园,普通景点,(null),120.66477,31.341778
新钱村公交站,交通,公交站,(null),(null),120.452574,31.365247
计孔浜北公交站,交通,公交站,(null),(null),120.551016,30.862904
佰信湾购物中心,商业,大型超市,(null),(null),120.527004,31.380004
利邻生活超市(丰茂巷),商业,大型超市,(null),(null),120.750385,31.311345
华联超市(新市北路店),商业,大型超市,(null),(null),120.901868,31.591645
世纪华联超市(沙北线),商业,大型超市,(null),(null),121.01776,31.545542
马家浜公交站,交通,公交站,(null),(null),120.61355,30.934332
世茂广场2期,商业,购物中心,(null),(null),121.052177,31.382951
UTS,商业,购物中心,(null),(null),120.553575,31.199422
保意塘桥商业广场,商业,购物中心,(null),(null),120.629229,31.816638
ALLOVE专柜(方塔街城隍庙银楼),商业,购物中心,(null),(null),120.747985,31.643967
苏润万家城市生活广场,商业,购物中心,(null),(null),120.734956,31.494954
常熟市福山中学,教育,中学,普通,初中,120.763834,31.789894
城市生活(辰雷科技园店),商业,大型超市,(null),(null),120.670134,31.273145
天虹美城广场,商业,购物中心,(null),(null),120.75394,31.672027
五洋滨江广场,商业,购物中心,(null),(null),121.20775,31.61611
斜步地铁站,交通,地铁站,非换乘,(在建)6号线,120.759307,31.286187
世纪如海超市(湖青路店),商业,大型超市,(null),(null),120.810633,31.632345
新联超市(杉欣花园店),商业,大型超市,(null),(null),120.983031,31.387152
全球购,商业,购物中心,(null),(null),120.736312,31.638565
江浦公园,景观,公园,普通景点,(null),120.911594,31.745203
相城区行政中心北地铁站,交通,地铁站,非换乘,(在建)7号线,120.645926,31.375747
万家福购物超市(浦兴路店),商业,大型超市,(null),(null),120.515099,31.169783
涟水小学公交站,交通,公交站,(null),(null),120.663602,31.485951
苏州高新区秦馀小学校,教育,小学,普通,小学,120.475627,31.332046
菀坪文体广场公交站,交通,公交站,(null),(null),120.60523,31.063277
家佳福超市(同心东路店),商业,大型超市,(null),(null),120.604419,31.070464
梅堰开发区公交站,交通,公交站,(null),(null),120.588802,30.989392
大宁购物超市,商业,购物中心,(null),(null),120.612934,31.246008
鼎盛商业城,商业,购物中心,(null),(null),120.866789,31.270379
震泽生态运动公园,景观,公园,普通景点,(null),120.538997,30.917105
御湖熙岸北公交站,交通,公交站,(null),(null),120.680109,31.3002
乐得佳生活超市(塔园路店),商业,大型超市,(null),(null),120.553856,31.316671
旁皮大公交站,交通,公交站,(null),(null),120.606111,31.025282
珠江路泰山路南公交站,交通,公交站,(null),(null),120.53112,31.330386
齐心小学,教育,小学,普通,小学,120.52966,30.944764
莫城中心小学,教育,小学,普通,小学,120.722961,31.596399
大湾地铁站,交通,地铁站,非换乘,2号线,120.633174,31.416501
福前实验小学,教育,小学,普通,小学,120.554797,31.907221
枫江集宿公交站,交通,公交站,(null),(null),120.541133,31.266905
万家惠超市,商业,大型超市,(null),(null),120.633549,31.231107
麦德龙(常熟商场),商业,大型超市,(null),(null),120.783379,31.679174
高木桥南公交站,交通,公交站,(null),(null),120.404501,31.309865
大儒中心小学,教育,小学,普通,小学,120.632747,31.313673
阳澄湖中学,教育,中学,普通,初中,120.740644,31.491935
华润万家(合景领峰店),商业,大型超市,(null),(null),120.527865,31.274112
半边园,景观,公园,普通景点,(null),120.592619,31.3164
西碛山公交站,交通,公交站,(null),(null),120.335534,31.28697
胥口中学,教育,中学,普通,初中,120.48126,31.227543
汇金新地商业广场,商业,购物中心,(null),(null),120.575629,31.25342
虎丘路2东行公交站,交通,公交站,(null),(null),120.580148,31.330334
吴县中学,教育,中学,普通,高中,120.495479,31.365014
滨河路玉山路北公交站,交通,公交站,(null),(null),120.569514,31.290169
百盛潮宏基(百盛店),商业,购物中心,(null),(null),120.954049,31.382683
太湖企业公交站,交通,公交站,(null),(null),120.79964,31.051155
千步金桥公交站,交通,公交站,(null),(null),120.681788,31.096997
姑香苑小学校,教育,小学,普通,小学,120.587167,31.291125
PARKSON百盛商场(常熟店),商业,大型超市,(null),(null),120.741065,31.64375
樱花公园,景观,公园,普通景点,(null),120.561482,31.293305
广济南路地铁站,交通,地铁站,换乘二线,1号线;2号线,120.601066,31.304529
二头大公交站,交通,公交站,(null),(null),120.455612,30.954676
张家港保税区金丰商业广场,商业,购物中心,(null),(null),120.438161,31.926778
好再来,商业,大型超市,(null),(null),120.825851,31.30467
久龄公园,景观,公园,普通景点,(null),120.708494,31.362464
千石商业广场,商业,购物中心,(null),(null),121.014043,31.261791
苏州大学附属理想眼科医院,医疗,专科医院,普通,(null),120.644371,31.311386
青年公园,景观,公园,普通景点,(null),120.479638,31.346272
城铁花桥地铁站,交通,地铁站,非换乘,(在建)S1号线,121.048952,31.336323
麻菇桥公交站,交通,公交站,(null),(null),120.625586,30.855252
中科大西2公交站,交通,公交站,(null),(null),120.727105,31.2751
