POI名称,一级标签,二级标签,三级标签,四级标签,中心点经度,中心点纬度
天都城公交站,交通,公交站,(null),(null),120.249634,30.392221
濮家小学教育集团,教育,小学,普通,小学,120.196249,30.282392
浙江省立同德医院闲林院区,医疗,综合医院,三甲,(null),120.013596,30.227772
世纪华联超市(西溪路加盟店),商业,大型超市,(null),(null),120.07401,30.241683
松下友好公园,景观,公园,普通景点,(null),120.36574,30.325403
千岛湖阿尔法城,商业,购物中心,(null),(null),119.107784,29.594561
余杭区第三人民医院径山分院,医疗,综合医院,普通,(null),119.867228,30.377743
建德市新安江第三小学,教育,小学,普通,小学,119.288372,29.458358
世纪城初中,教育,中学,普通,初中,120.245206,30.221699
乔司桑埠路公园,景观,公园,普通景点,(null),120.291248,30.322599
家友超市(康康谷店),商业,大型超市,(null),(null),120.214605,30.1958
华联超市(三里亭店),商业,大型超市,(null),(null),120.189291,30.291942
联华·华云满仓(朝晖路店),商业,大型超市,(null),(null),120.183391,30.278845
临平区第一人民医院,医疗,综合医院,普通,(null),120.305822,30.400179
采荷实验学校,教育,中学,重点,初中,120.205806,30.255012
高坪辅小,教育,小学,普通,小学,119.647198,29.961657
屯里村口公交站,交通,公交站,(null),(null),120.233264,30.413733
浙江康复医院观音塘院区,医疗,综合医院,普通,(null),120.201669,30.242276
杭州乔司商城,商业,购物中心,(null),(null),120.285814,30.354306
池塘坞公交站,交通,公交站,(null),(null),120.012153,29.975191
富义仓公交站,交通,公交站,(null),(null),120.150477,30.296046
地铁浦沿站公交站,交通,公交站,(null),(null),120.153583,30.158024
太阳城,商业,购物中心,(null),(null),120.160618,30.331124
杭州市文晖中学,教育,中学,普通,初中,120.152349,30.278882
星光城,商业,购物中心,(null),(null),120.121215,30.277361
西坞大树公交站,交通,公交站,(null),(null),119.884705,30.424727
浙江省杭州第七中学(解放路校区),教育,中学,重点,(null),120.181876,30.250632
五幸家园公交站,交通,公交站,(null),(null),120.060516,30.334041
凤凰公园,景观,公园,普通景点,(null),120.076493,30.144248
仁爱路公交站,交通,公交站,(null),(null),120.283763,30.299518
施肩吾小学,教育,小学,普通,小学,119.593503,30.073663
好又多超市(临塘线店),商业,大型超市,(null),(null),120.230505,30.034245
富阳区礼源小学(礼泉校区),教育,小学,普通,小学,120.044505,29.998323
春江中心小学,教育,小学,普通,小学,119.967734,30.030529
红建河社区,景观,公园,普通景点,(null),120.151334,30.310913
保亭社区公交站,交通,公交站,(null),(null),120.132682,30.291215
欣景苑公交站,交通,公交站,(null),(null),120.185734,30.320985
场口镇华丰小学,教育,小学,普通,小学,119.888558,29.936889
杭州西湖风景名胜区-江洋畈生态公园,景观,公园,普通景点,(null),120.140324,30.20662
杭州城北大厦购物中心,商业,购物中心,(null),(null),120.185886,30.349278
上海如家购物,商业,大型超市,(null),(null),120.232372,30.367569
六部桥东公交站,交通,公交站,(null),(null),120.170256,30.226962
浙江骨伤医院(杭州詹氏中医骨伤医院),医疗,专科医院,普通,(null),120.152284,30.331941
富阳区万市人民医院,医疗,综合医院,普通,(null),119.5731,30.09592
下西山公交站,交通,公交站,(null),(null),119.848824,30.357231
杭州师范大学附属仓前实验小学,教育,小学,重点,小学,119.990956,30.288918
人民广场西公交站,交通,公交站,(null),(null),120.305734,30.414041
联华(俞家圩路店),商业,大型超市,(null),(null),120.122219,30.295905
后村南公交站,交通,公交站,(null),(null),120.039674,30.342391
明珠小学,教育,小学,普通,小学,119.295484,29.487017
萧山区义桥镇第一小学,教育,小学,普通,小学,120.204912,30.063529
杭州市余杭区南苑中心小学,教育,小学,普通,小学,120.310706,30.373582
临安区於潜镇堰口小学,教育,小学,普通,小学,119.3816,30.115375
都尚购物中心,商业,大型超市,(null),(null),120.337335,30.316093
银泰百货(下沙店),商业,购物中心,(null),(null),120.325499,30.298879
世纪华联超市(蓝天城市花园店),商业,大型超市,(null),(null),120.189794,30.284785
高桥金帆实验学校,教育,中学,重点,初中,120.276118,30.184243
大庄村公交站,交通,公交站,(null),(null),119.960677,30.135981
环河公园,景观,公园,普通景点,(null),120.494268,30.266539
云水地铁站,交通,地铁站,非换乘,1号线,120.381787,30.302893
会塘桥公交站,交通,公交站,(null),(null),120.215721,30.344107
联华超市(西斗门店),商业,大型超市,(null),(null),120.108091,30.289809
申花公园,景观,公园,普通景点,(null),120.109307,30.307463
金山小学,教育,小学,普通,小学,120.26161,30.174532
萧山中医眼科医院,医疗,专科医院,普通,(null),120.470526,30.184946
杭州市中医院北山分院,医疗,综合医院,普通,(null),120.149205,30.265112
富阳区湖源乡窈口辅导小学,教育,小学,普通,小学,119.962508,29.77794
余杭西站公交站,交通,公交站,(null),(null),119.924644,30.279423
世纪华联超市(马家坞店),商业,大型超市,(null),(null),120.100287,30.257011
未来科技城第三小学,教育,小学,普通,小学,120.017455,30.273457
余杭中学,教育,中学,普通,初中,119.964351,30.266627
六和公园,景观,公园,普通景点,(null),120.135176,30.185436
万达广场(杭州富阳店),商业,购物中心,(null),(null),119.933344,30.089688
杭州东南中学,教育,中学,普通,初中,120.322835,30.296334
皇国山市民公园,景观,公园,普通景点,(null),120.224866,30.461927
利星名品广场,商业,购物中心,(null),(null),120.168584,30.227758
世纪华联(桥头陈店),商业,大型超市,(null),(null),120.252706,30.105793
景山阻击战纪念公园,景观,公园,普通景点,(null),119.883722,29.87506
文正小学,教育,小学,普通,小学,120.301915,30.365829
凤山公园,景观,公园,普通景点,(null),120.173363,30.222277
正禾食全球商品团购批发中心,商业,大型超市,(null),(null),120.302909,30.399584
竺可超市(仙林苑店),商业,大型超市,(null),(null),120.170204,30.260481
向山商贸城,商业,购物中心,(null),(null),120.053063,30.374031
九堡地铁站,交通,地铁站,非换乘,1号线,120.266622,30.30791
之江潮PARK,商业,购物中心,(null),(null),120.081991,30.148472
观音塘公园,景观,公园,普通景点,(null),120.200408,30.240436
良熟生活广场,商业,购物中心,(null),(null),120.285131,30.386653
白鹿塘静水公园,景观,公园,普通景点,(null),120.254786,30.080419
里山小学公交站,交通,公交站,(null),(null),120.071237,30.041697
河西埭村体育健身公园,景观,公园,普通景点,(null),120.171137,30.448403
杭州市余杭区新理想高级中学,教育,中学,普通,高中,120.086284,30.450133
创明路地铁站,交通,地铁站,非换乘,(在建)3号线后通段,120.002604,30.260701
场口中学,教育,中学,普通,高中,119.922386,30.009547
亿丰城,商业,购物中心,(null),(null),120.064013,30.363689
萧山汽车总站公交站,交通,公交站,(null),(null),120.279465,30.163771
华润万家(水乡水秀苑店),商业,大型超市,(null),(null),120.093199,30.325307
益农镇第二小学,教育,小学,普通,小学,120.603104,30.175268
江寺公园,景观,公园,普通景点,(null),120.271444,30.163299
萧山区欢潭小学,教育,小学,普通,小学,120.304465,29.949053
千岛湖镇青溪初级中学,教育,中学,普通,初中,119.075647,29.611112
世纪联华超市(淳安新安店),商业,大型超市,(null),(null),119.045257,29.604284
孔湖新区公交站,交通,公交站,(null),(null),120.25924,30.088598
新泰工业区公交站,交通,公交站,(null),(null),119.901886,30.216732
杭州华联超市(月明路店),商业,大型超市,(null),(null),120.226955,30.205482
杭州市北秀小学,教育,小学,普通,小学,120.208518,30.357435
后村北公交站,交通,公交站,(null),(null),120.039993,30.344992
商诚医院,医疗,综合医院,普通,(null),120.293803,30.164451
华润万家(新北街店),商业,大型超市,(null),(null),120.182317,30.3226
汽轮广场地铁站,交通,地铁站,非换乘,3号线,120.188317,30.334899
杭州市嘉绿苑中学,教育,中学,普通,初中,120.11602,30.279944
宫前公交站,交通,公交站,(null),(null),120.010451,29.965425
湖墅公园,景观,公园,普通景点,(null),120.144049,30.29229
杭州师范大学附属五云山医院,医疗,综合医院,普通,(null),120.114183,30.184083
联华超市(杭州新市店),商业,大型超市,(null),(null),120.164987,30.286835
桐庐县妇幼保健院,医疗,专科医院,普通,(null),119.686073,29.79048
姜家镇龙泉中心完小,教育,小学,普通,小学,118.702139,29.528758
大源镇民乐完全小学,教育,小学,普通,小学,120.012456,29.982127
西湖(紫萱)小学,教育,小学,普通,小学,120.06994,30.327071
杭州留和医院,医疗,综合医院,普通,(null),120.056452,30.232709
岝㟧山公园,景观,公园,普通景点,(null),119.391151,30.187504
塘新线地铁站,交通,地铁站,非换乘,7号线,120.490119,30.284435
三墩陈家塘公交站,交通,公交站,(null),(null),120.046379,30.346479
杭州萧山大园医院,医疗,综合医院,普通,(null),120.408226,30.189411
硬核公园-良渚门户公园,景观,公园,普通景点,(null),120.134667,30.340909
兰庭购物中心,商业,大型超市,(null),(null),120.193063,30.083332
海蚂蚁全球购,商业,购物中心,(null),(null),120.447742,30.26082
九和路地铁站,交通,地铁站,非换乘,1号线,120.252784,30.305799
金沙湖公园2期,景观,公园,普通景点,(null),120.321626,30.3065
东园时代超市(望江东园店),商业,大型超市,(null),(null),120.190178,30.231682
花海西园,景观,公园,普通景点,(null),118.764714,29.30208
文海中学,教育,中学,普通,初中,120.378106,30.305843
邱山大街地铁站,交通,地铁站,非换乘,9号线,120.295506,30.420283
径山镇市民公园,景观,公园,普通景点,(null),119.869761,30.385937
城站火车站公交站,交通,公交站,(null),(null),120.179947,30.242777
时代联华超市(河庄店),商业,大型超市,(null),(null),120.460844,30.296324
临安市潜川镇潜川小学(马山校区),教育,小学,普通,小学,119.355818,30.043328
世纪华联(金地天逸店),商业,大型超市,(null),(null),120.235713,30.179426
杭州市临安区第六人民医院,医疗,综合医院,普通,(null),118.953861,30.286005
仙岩山自然公园,景观,公园,普通景点,(null),120.106682,29.890631
港城大道地铁站,交通,地铁站,非换乘,1号线,120.425429,30.270715
吴山广场地铁站,交通,地铁站,非换乘,(在建)7号线一期江北段,120.164616,30.239956
逸仙路口公交站,交通,公交站,(null),(null),120.303585,30.417669
任伯年小学公交站,交通,公交站,(null),(null),120.452687,30.173711
桐庐县实验初级中学,教育,中学,普通,初中,119.700446,29.797708
红太阳超市,商业,大型超市,(null),(null),120.545859,30.183732
华宫医院,医疗,综合医院,普通,(null),120.069284,30.18026
紫荆公园,景观,公园,普通景点,(null),120.140183,30.30831
杭州天目山医院,医疗,专科医院,普通,(null),120.103237,30.264357
杭州市中医院武林院区,医疗,综合医院,三甲,(null),120.154331,30.269347
城南初中(小白线)-萧山少体校,教育,中学,普通,初中,120.254166,30.118603
福济庙公交站,交通,公交站,(null),(null),119.921115,30.013859
凤新路地铁站,交通,地铁站,非换乘,16号线,119.968843,30.260134
杭州采荷第三小学教育集团(江锦校区),教育,小学,重点,小学,120.210423,30.254861
笕爱小马路生活广场,商业,购物中心,(null),(null),120.221969,30.318441
民丰快速公交站,交通,公交站,(null),(null),119.997938,30.234162
倪桥头公交站,交通,公交站,(null),(null),120.324931,30.375017
华联超市(郁世门街店),商业,大型超市,(null),(null),120.139698,30.372416
亿客超市开锁换锁配钥匙,商业,大型超市,(null),(null),120.140423,30.29957
南杨墩公交站,交通,公交站,(null),(null),120.138433,30.475117
世纪联华(滨河广场店),商业,大型超市,(null),(null),120.179973,30.268151
杭州华联(五星村店),商业,大型超市,(null),(null),120.25906,30.340852
公园路公交站,交通,公交站,(null),(null),120.210959,30.241693
城星路地铁站,交通,地铁站,非换乘,4号线,120.206954,30.239643
蔡家公交站,交通,公交站,(null),(null),120.089,29.96453
杭州富阳中医院,医疗,综合医院,普通,(null),119.965207,30.049475
富阳区银湖街道高桥小学,教育,小学,普通,小学,119.939006,30.096802
甘露公园,景观,公园,普通景点,(null),120.487386,30.22721
杭州树康医院,医疗,综合医院,普通,(null),119.983658,30.279429
优鲜汇选生活超市(联庄店),商业,大型超市,(null),(null),120.150691,30.185399
新桐初级中学,教育,中学,普通,初中,120.290025,30.152696
映创城,商业,购物中心,(null),(null),120.146538,30.171191
明德学校,教育,小学,普通,小学,120.438313,30.158433
杭州来福士,商业,购物中心,(null),(null),120.213041,30.248772
建德市第四人民医院,医疗,综合医院,普通,(null),119.231705,29.361479
党山众安桥公交站,交通,公交站,(null),(null),120.48477,30.195538
浙江省杭州第十四中学凤起校区,教育,中学,重点,高中,120.15845,30.264093
杭州市文海凌云小学,教育,小学,普通,(null),120.385291,30.337439
杭州市文龙巷小学,教育,小学,普通,小学,120.175054,30.266503
翁家山公交站,交通,公交站,(null),(null),120.116768,30.219011
世纪华联超市(大农港西路店),商业,大型超市,(null),(null),120.206766,30.347154
草庄公园,景观,公园,普通景点,(null),120.21729,30.310639
蓝海农业园,景观,公园,普通景点,(null),120.305258,30.092814
杭州华联(桃源街店),商业,大型超市,(null),(null),120.175264,30.345921
新世纪广场公交站,交通,公交站,(null),(null),120.266515,30.161832
田园购物中心(青城路店),商业,大型超市,(null),(null),120.208405,30.360103
杭州美华妇儿医院,医疗,专科医院,普通,(null),120.169853,30.257545
品全超市(万佳路店),商业,大型超市,(null),(null),120.262214,30.346202
黄泥沙村公交站,交通,公交站,(null),(null),120.038902,30.031337
杭州城西休闲公园,景观,公园,普通景点,(null),120.086176,30.259927
远洋心里中央公园,景观,公园,普通景点,(null),120.244571,30.307483
汾口镇小学,教育,小学,普通,小学,118.549837,29.433452
好又多超市(横塘店),商业,大型超市,(null),(null),120.21654,30.321417
华联购物中心(东城店),商业,购物中心,(null),(null),120.338376,30.324485
余家庙前公交站,交通,公交站,(null),(null),120.059805,29.966033
衙前镇初级中学,教育,中学,普通,初中,120.408989,30.16638
吴家塘公交站,交通,公交站,(null),(null),119.927578,30.307409
天目山西路·华丰快速公交站,交通,公交站,(null),(null),120.012339,30.236615
马溪购物中心(临水路店),商业,大型超市,(null),(null),119.72123,30.242749
世纪联华(萧然东路店),商业,大型超市,(null),(null),120.275415,30.163662
汤湾公交站,交通,公交站,(null),(null),119.956545,30.361957
葛巷村公交站,交通,公交站,(null),(null),119.999067,30.275321
世纪华联超市(石桥店),商业,大型超市,(null),(null),120.190021,30.323811
建华家苑公交站,交通,公交站,(null),(null),120.245139,30.294835
新桥学校,教育,小学,普通,(null),120.000862,30.02891
新世纪联华超市(康家湖路店),商业,大型超市,(null),(null),120.257593,30.063583
临平区临平第一小学(南枝校区),教育,小学,普通,小学,120.309173,30.392543
杭州之翼购物中心,商业,购物中心,(null),(null),120.222048,30.294384
杭州市古荡第一小学,教育,小学,普通,小学,120.117034,30.274147
闸弄口新村快速公交站,交通,公交站,(null),(null),120.192537,30.276034
杭州市萧山区文博小学,教育,小学,普通,小学,120.26915,30.187748
百佳超市(排岭南路店),商业,大型超市,(null),(null),119.037816,29.599197
小和山地铁站,交通,地铁站,非换乘,(在建)3号线支线,120.021716,30.212592
护国山公交站,交通,公交站,(null),(null),119.965829,30.270503
联华超市(康新花园店),商业,大型超市,(null),(null),120.120253,30.277754
长乐庄稼医院,医疗,综合医院,普通,(null),119.854925,30.33562
义蓬第一小学,教育,小学,普通,小学,120.49852,30.257453
世纪华联超市(近江东路店),商业,大型超市,(null),(null),120.204337,30.232603
分水实验小学（儒桥校区）,教育,小学,普通,(null),119.400582,29.895547
博陆中心小学,教育,小学,普通,小学,120.30851,30.499378
新景福商厦,商业,购物中心,(null),(null),120.147293,30.294614
浦沿小学教育集团(浦沿校区),教育,小学,普通,小学,120.149949,30.15965
华联购物中心(瓶窑镇彭公东皇坞店),商业,大型超市,(null),(null),119.93062,30.433433
桃花河绿色生态园,景观,公园,普通景点,(null),120.156112,30.268928
萧山区万向小学,教育,小学,普通,小学,120.288917,30.226881
杭州乐园,景观,公园,4A级景区,(null),120.246526,30.159819
水美公园,景观,公园,普通景点,(null),120.315287,30.38535
所前镇政府公交站,交通,公交站,(null),(null),120.281158,30.111311
久久超市(宝林路超市),商业,大型超市,(null),(null),119.93998,30.267381
盈中地铁站,交通,地铁站,非换乘,7号线,120.362682,30.197716
文居街公交站,交通,公交站,(null),(null),119.929248,30.058893
三福巷公交站,交通,公交站,(null),(null),120.248837,30.314097
东山尖森林运动公园,景观,公园,普通景点,(null),118.814386,29.676524
市民中心地铁站,交通,地铁站,换乘三线,(在建)7号线一期江北段;4号线;7号线,120.211213,30.244809
卡特兰酒店公园,景观,公园,普通景点,(null),119.94274,30.065262
蒋村地铁站,交通,地铁站,非换乘,5号线,120.067353,30.29484
淳安商城,商业,购物中心,(null),(null),119.047698,29.602842
兴合风尚广场,商业,购物中心,(null),(null),120.164568,30.256768
里仁村香榧公园,景观,公园,普通景点,(null),119.631155,30.091102
h86天华世纪城(国瑞店),商业,购物中心,(null),(null),119.72084,30.227158
杭州上海世界外国语小学,教育,小学,普通,小学,120.140827,30.313148
亿家选购物中心,商业,购物中心,(null),(null),120.06821,30.328094
杭州文化商城,商业,购物中心,(null),(null),120.107462,30.374346
中铁五局富阳医院,医疗,综合医院,普通,(null),119.965761,30.054771
杭州市临平区中西医结合医院,医疗,综合医院,普通,(null),120.299756,30.422753
富阳区富源综合小学,教育,小学,重点,小学,119.954637,30.01319
六安好又多购物(水映苑店),商业,大型超市,(null),(null),120.097006,30.324274
新大地广场,商业,购物中心,(null),(null),120.299395,30.423978
叶浅予公园,景观,公园,普通景点,(null),119.689369,29.789817
瑭源水公园,景观,公园,普通景点,(null),120.304048,30.395906
世茂缤谷,商业,购物中心,(null),(null),120.147165,30.187658
东源商厦,商业,购物中心,(null),(null),120.389371,30.296386
银河公园,景观,公园,普通景点,(null),120.277287,30.183228
前方桥公交站,交通,公交站,(null),(null),120.307374,30.470495
老葛家村公交站,交通,公交站,(null),(null),120.271758,30.349527
新安江中学,教育,中学,普通,初中,119.292428,29.458769
临安区昌化中医骨伤医院,医疗,专科医院,普通,(null),119.206547,30.167804
瓶窑镇第一小学羊山校区,教育,小学,普通,小学,119.972137,30.375603
萧山区贺知章学校,教育,小学,普通,小学,120.234057,30.113174
共和村公交站,交通,公交站,(null),(null),120.549705,30.259601
世纪华联超市(解放河北路店),商业,大型超市,(null),(null),120.314793,30.204525
杜墓村委公交站,交通,公交站,(null),(null),119.874401,30.15513
禾丰联华超市,商业,大型超市,(null),(null),120.284931,30.437829
高虹商贸城,商业,购物中心,(null),(null),119.725311,30.317108
五星村四组公交站,交通,公交站,(null),(null),120.23862,30.342609
联华超市(杭州近江家园店),商业,大型超市,(null),(null),120.197309,30.233989
明智幼儿园公交站,交通,公交站,(null),(null),120.317513,30.480326
红枫商场,商业,购物中心,(null),(null),119.29841,29.49152
横山头1公交站,交通,公交站,(null),(null),120.116628,30.024041
石桥武林新城文化公园,景观,公园,普通景点,(null),120.186247,30.3312
第二人民医院(良渚分院),医疗,综合医院,普通,(null),120.05246,30.380896
萧山区城市文化公园,景观,公园,普通景点,(null),120.266042,30.159866
淳安县中洲镇小学叶村校区,教育,小学,普通,小学,118.465136,29.393352
杭州江南康复医院,医疗,综合医院,普通,(null),120.104234,30.331222
运河文化公园,景观,公园,普通景点,(null),120.138904,30.333701
瓶窑商城,商业,购物中心,(null),(null),119.978262,30.374714
杭发厂地铁站,交通,地铁站,非换乘,2号线,120.267205,30.170619
杭州市景华中学,教育,中学,普通,初中,120.211857,30.272414
红普路北小学,教育,小学,普通,小学,120.252381,30.322016
萧山区第一实验小学,教育,小学,普通,小学,120.260198,30.154792
金地天逸公交站,交通,公交站,(null),(null),120.234692,30.179097
生态休闲公园,景观,公园,普通景点,(null),120.098805,30.329015
华联超市(仁里店),商业,大型超市,(null),(null),118.898188,30.289957
东门公园,景观,公园,普通景点,(null),119.445348,29.928076
世纪华联超市(范家店),商业,大型超市,(null),(null),120.200321,30.289061
LinePark线形公园,景观,公园,普通景点,(null),120.046819,30.224182
水湘西苑公交站,交通,公交站,(null),(null),120.213058,30.271889
世纪联华超市(滨江江晖路店),商业,大型超市,(null),(null),120.211003,30.200451
杭州西湖风景名胜区-长桥公园,景观,公园,普通景点,(null),120.155057,30.232985
瓜沥公交站,交通,公交站,(null),(null),120.450052,30.187322
后横港公交站,交通,公交站,(null),(null),120.133202,30.326107
观云巷公交站,交通,公交站,(null),(null),120.218008,30.302574
杭州市劳模工匠文化公园,景观,公园,普通景点,(null),120.086214,30.261589
岳王庙公交站,交通,公交站,(null),(null),120.132995,30.252075
新街第三小学,教育,小学,普通,小学,120.363687,30.181597
建盈村委公交站,交通,公交站,(null),(null),120.370443,30.208728
新兴路地铁站,交通,地铁站,非换乘,7号线,120.295186,30.204808
地铁蒋村站公交站,交通,公交站,(null),(null),120.06617,30.295391
富阳银湖公园,景观,公园,普通景点,(null),119.985983,30.141826
浙江康复医疗中心(滨盛路),医疗,综合医院,普通,(null),120.181193,30.197236
杭州市拱墅区中医医院,医疗,综合医院,普通,(null),120.141763,30.316062
御道公交站,交通,公交站,(null),(null),120.236146,30.278563
浙江省青春医院,医疗,综合医院,普通,(null),120.196133,30.258174
灵峰公交站,交通,公交站,(null),(null),120.081198,30.028281
宋公园,景观,公园,普通景点,(null),119.21192,29.353962
沙塘上公交站,交通,公交站,(null),(null),119.904045,30.223124
九睦路地铁站,交通,地铁站,非换乘,(在建)9号线一期南段,120.270896,30.303847
学源街文泽路口快速公交站,交通,公交站,(null),(null),120.349822,30.318689
杭州师范大学东城实验学校(东润校区),教育,小学,普通,(null),120.274941,30.33394
首游港广场,商业,购物中心,(null),(null),120.331395,30.30972
青山湖宝龙广场,商业,购物中心,(null),(null),119.828553,30.258106
华联购物(同协路店),商业,大型超市,(null),(null),120.215908,30.330678
行知中学,教育,中学,普通,高中,120.155308,30.307008
杭州市嘉绿苑小学(景汇校区),教育,小学,普通,小学,120.067965,30.349396
余家畈公交站,交通,公交站,(null),(null),120.08273,30.106584
好又多超市(黄山中路店),商业,大型超市,(null),(null),120.167948,30.136142
奥莱精选滨江城市广场,商业,购物中心,(null),(null),120.168876,30.19364
中河北路地铁站,交通,地铁站,非换乘,2号线,120.172436,30.264596
里太祖湾公交站,交通,公交站,(null),(null),120.167135,30.215069
永辉(浙江杭州市-杭新店),商业,大型超市,(null),(null),119.913541,29.982292
物美超市(滨江浦沿店),商业,大型超市,(null),(null),120.146005,30.172602
富阳区实验小学,教育,小学,普通,小学,119.962175,30.046147
星光国际广场,商业,购物中心,(null),(null),120.208679,30.208154
萧山中医院,医疗,综合医院,三甲,(null),120.280508,30.167291
连心公园,景观,公园,普通景点,(null),119.631665,29.852448
品全超市(浙地人家店),商业,大型超市,(null),(null),120.031424,30.252706
朗山公园,景观,公园,普通景点,(null),119.691368,30.244798
富春第三小学,教育,小学,普通,小学,119.958439,30.052409
杭州市西溪实验学校,教育,中学,普通,初中,120.07834,30.288013
杭州欣康医院,医疗,综合医院,普通,(null),120.299372,30.313065
大坞村公交站,交通,公交站,(null),(null),119.869661,30.336628
茶花村公交站,交通,公交站,(null),(null),120.225078,30.335751
盛陵湾公园,景观,公园,普通景点,(null),120.554751,30.282908
河庄小学,教育,小学,普通,小学,120.468931,30.296486
杭州烧伤专科医院,医疗,专科医院,普通,(null),120.221351,30.315799
嘉沃美超市(杭甬高速杭州支线店),商业,大型超市,(null),(null),120.273472,30.340913
杭州江城骨科医院,医疗,专科医院,普通,(null),120.181269,30.269891
新州花苑南公交站,交通,公交站,(null),(null),120.225087,30.202791
康盛苑北公交站,交通,公交站,(null),(null),120.134987,30.37026
华联超市(秋涛北路店),商业,大型超市,(null),(null),120.199191,30.28561
后山公园,景观,公园,普通景点,(null),119.772997,29.845226
闲林和睦小学,教育,小学,普通,小学,120.006435,30.244546
浙大一院潘方仁分院(城站院区),医疗,综合医院,三甲,(null),120.181793,30.246732
河上镇中心小学,教育,小学,普通,小学,120.163036,29.939686
观音塘地铁站,交通,地铁站,换乘二线,(在建)7号线一期江北段;(在建)9号线一期南段,120.20038,30.247381
世纪联华(桐庐分水东门店),商业,大型超市,(null),(null),119.439729,29.932769
郭姜坝公交站,交通,公交站,(null),(null),120.272496,30.500013
义蓬街道城市文化公园,景观,公园,普通景点,(null),120.490951,30.274252
华辰连锁超市(永昌加盟店),商业,大型超市,(null),(null),119.734149,30.032378
崇贤二小(友谊校区),教育,小学,普通,小学,120.137896,30.417943
钱塘新区全民体育公园,景观,公园,普通景点,(null),120.451222,30.296321
爱国主题公园,景观,公园,普通景点,(null),120.154259,30.306945
太平新桥东公交站,交通,公交站,(null),(null),120.077609,30.318355
云栖公园,景观,公园,普通景点,(null),120.072841,30.124981
浙江省桐庐中学,教育,中学,普通,初中,119.696932,29.795835
瓜沥镇第二初级中学,教育,中学,普通,初中,120.466542,30.186636
西溪八方城公交站,交通,公交站,(null),(null),120.045217,30.288524
天元公学,教育,中学,重点,(null),119.956185,30.271834
瓜沥镇党山小学,教育,小学,普通,小学,120.528101,30.17122
盈丰骨伤科医院(盈丰院区),医疗,专科医院,普通,(null),120.252772,30.228706
五九文化主题公园,景观,公园,普通景点,(null),120.048338,30.27957
杭州学军中学海创园校区,教育,中学,重点,高中,119.966154,30.249438
众安村委公交站,交通,公交站,(null),(null),120.488238,30.195326
杭州钱塘区新湾中学,教育,中学,普通,初中,120.542105,30.281483
方家地公交站,交通,公交站,(null),(null),120.008967,29.946897
三格地公交站,交通,公交站,(null),(null),120.249492,30.299444
临安城南小学(新校区),教育,小学,普通,小学,119.729221,30.233807
世纪华联超市(西城纪店),商业,大型超市,(null),(null),120.110293,30.293102
塔山公园,景观,公园,普通景点,(null),119.946593,30.271555
世纪联华超市(汾口店),商业,大型超市,(null),(null),118.547865,29.431832
闻涛路一桥公园,景观,公园,普通景点,(null),120.144341,30.189499
好又多超市(九堡店),商业,大型超市,(null),(null),120.286389,30.305137
振华桥公交站,交通,公交站,(null),(null),120.406367,30.202652
凤起路皇亲巷公交站,交通,公交站,(null),(null),120.165998,30.264167
金衙庄公园,景观,公园,普通景点,(null),120.186034,30.248891
龙舟路地铁站,交通,地铁站,非换乘,(在建)3号线北延段,119.983238,30.288565
江南中学,教育,中学,普通,高中,119.960899,30.030403
杭州市竞舟第二小学,教育,小学,普通,小学,120.061021,30.299721
美惠全超市(九堡三区店),商业,大型超市,(null),(null),120.285502,30.311535
杭州市临安区潜川镇乐平小学,教育,小学,普通,小学,119.403577,30.013098
印象城(西溪店),商业,购物中心,(null),(null),120.049675,30.247286
江口大厦公交站,交通,公交站,(null),(null),120.081706,30.163147
山沟沟乡旅文化公园,景观,公园,普通景点,(null),119.719742,30.430071
闻堰江滨公园,景观,公园,普通景点,(null),120.164649,30.130977
大鸟公园,景观,公园,普通景点,(null),120.239895,30.181674
世纪华联超市(天鹤路店),商业,大型超市,(null),(null),120.235479,30.382839
淳安县妇幼保健院,医疗,专科医院,普通,(null),119.050703,29.610626
紫薇公寓西公交站,交通,公交站,(null),(null),120.186849,30.278819
杭州绿城育华中学,教育,中学,重点,(null),120.085727,30.289567
淳安县左口乡光昌小学,教育,小学,普通,小学,119.07555,29.770544
天目华联超市(金家店),商业,大型超市,(null),(null),119.395835,30.18402
万市镇南新小学,教育,小学,普通,小学,119.557385,30.152808
临平第五小学总校区,教育,小学,普通,小学,120.324224,30.441443
景芳四区公交站,交通,公交站,(null),(null),120.205162,30.270447
杭州市莫干山路小学祥符校区,教育,小学,重点,小学,120.102127,30.327008
华祥桥公交站,交通,公交站,(null),(null),120.202214,30.330126
世纪华联超市(友谊店),商业,大型超市,(null),(null),120.052043,30.245513
春晖学校,教育,小学,普通,小学,120.322774,30.160515
建德市大慈岩中心小学,教育,小学,普通,小学,119.295064,29.291548
同安医院,医疗,综合医院,普通,(null),120.253512,30.422215
瓜沥卫生院公交站,交通,公交站,(null),(null),120.45286,30.170781
洪桐公园,景观,公园,普通景点,(null),119.91608,30.315132
老梁好又多超市(隽逸店),商业,大型超市,(null),(null),120.163144,30.328458
百丈镇中心小学,教育,小学,普通,小学,119.733865,30.519191
杭州市周浦小学,教育,小学,普通,小学,120.073319,30.099839
高虹中心学校德胜校区,教育,小学,普通,小学,119.725572,30.320245
华浙·银马公园,景观,公园,普通景点,(null),120.136261,30.287776
龙翔桥公交站,交通,公交站,(null),(null),120.165686,30.254115
