POI名称,小区名称,距离
新大地广场,水岸嘉园,0.96
新大地广场,华励花苑,0.52
新大地广场,朝阳西路小区,0.23
新大地广场,苏珹名府,2.45
新大地广场,新城山语院,1.64
新大地广场,玲珑家园,2.01
新大地广场,临罗荷悦府,1.14
新大地广场,四维公寓,0.75
新大地广场,丁山郡府,2.46
新大地广场,赞成檀府,2.06
新大地广场,景瑞阳光城法兰公园,2.11
新大地广场,雍熙山庄,0.39
新大地广场,茶语华邸,1.44
新大地广场,南苑二区(余杭),1.62
新大地广场,鼎和金座,2.72
新大地广场,都市港湾,1.76
新大地广场,华鼎豪园,2.14
新大地广场,君临阁,2.67
新大地广场,曙光嘉园,0.73
新大地广场,金桥花苑,1.68
新大地广场,胡姬花园,1.83
新大地广场,临平桂花城北区,1.59
新大地广场,环岛公寓,0.81
新大地广场,莱茵知己,2.02
新大地广场,大美公寓,2.27
新大地广场,星育佳园,0.41
新大地广场,兰惠家园,2.82
新大地广场,东厦东港花苑,2.67
新大地广场,月欣花苑,2.09
新大地广场,臻品府,3.0
新大地广场,北苑新村,0.74
新大地广场,康城国际,2.72
新大地广场,新大地,0.08
新大地广场,华源天盛中心,1.1
新大地广场,万丽璞丽,1.41
新大地广场,理想银泰城,2.21
新大地广场,景和园,1.25
新大地广场,迎宾花苑,0.33
新大地广场,御清城,2.89
新大地广场,临平新时代,0.88
新大地广场,东安景苑,1.1
新大地广场,城佳公寓,0.46
新大地广场,安盛家园,1.78
新大地广场,荷裕庭,2.3
新大地广场,绿城玉园,2.03
新大地广场,凯文杭庄,1.34
新大地广场,力达易居时代,2.77
新大地广场,苑中园,1.52
新大地广场,心怡苑,0.56
新大地广场,璞云府,2.36
新大地广场,金盛花苑,1.65
新大地广场,格之林花园,1.25
新大地广场,临平百合苑,1.03
新大地广场,清河花园,0.86
新大地广场,源山雅阁,0.46
新大地广场,经建绅世郡园,2.84
新大地广场,康家公寓,0.83
新大地广场,瓶山公寓,0.46
新大地广场,清沁花苑,0.79
新大地广场,汀洲花苑南,1.3
新大地广场,理想康城一品花苑,2.38
新大地广场,丝织弄59号,0.53
世茂缤谷,八卦新村,2.15
世茂缤谷,联庄公寓,0.77
世茂缤谷,碧水豪园,0.46
世茂缤谷,山南人家,2.94
世茂缤谷,水晶城,1.93
世茂缤谷,时代长岛之春,2.32
世茂缤谷,浙新小区,1.82
世茂缤谷,水晶澜轩,1.92
世茂缤谷,太阳国际公寓,1.29
世茂缤谷,滨文苑,2.54
世茂缤谷,之江花园,0.44
世茂缤谷,复兴城市家园,2.42
世茂缤谷,世茂之西湖,0.09
世茂缤谷,钱塘帝景,2.22
世茂缤谷,龙禧boss港,0.93
世茂缤谷,彩虹豪庭,1.05
世茂缤谷,江照华庭,2.2
世茂缤谷,钱塘玫瑰湾,2.17
世茂缤谷,江南文苑,1.99
世茂缤谷,六和源,1.76
世茂缤谷,江新苑小区,2.18
世茂缤谷,好望角公寓,2.21
世茂缤谷,清怡花苑,2.37
世茂缤谷,景江苑,0.3
世茂缤谷,水澄花园北苑,2.12
世茂缤谷,临江花园,0.27
世茂缤谷,十亩田家园,2.49
世茂缤谷,马尔山闸电宿舍,2.28
世茂缤谷,白塔人家,1.86
世茂缤谷,钱塘景苑,1.0
世茂缤谷,钱江湾花园,1.72
世茂缤谷,积家,1.5
世茂缤谷,潮人汇,1.66
世茂缤谷,万科逸天广场,1.72
世茂缤谷,盛元慧谷,1.72
世茂缤谷,高润云杉郡,2.45
世茂缤谷,璞悦湾,2.15
世茂缤谷,风尚蓝湾,1.84
世茂缤谷,水澄花园南苑,1.88
世茂缤谷,之江公寓,0.35
世茂缤谷,银色港湾公寓,0.99
世茂缤谷,九溪新村,2.75
世茂缤谷,南都江滨花园,1.38
世茂缤谷,民安苑,1.95
世茂缤谷,清河家园,2.36
世茂缤谷,江尚景苑,2.96
世茂缤谷,九溪民航宿舍,2.87
世茂缤谷,观潮华庭,2.44
世茂缤谷,银爵世纪公寓,1.94
世茂缤谷,君景庭,1.52
世茂缤谷,盛庐小区,2.84
世茂缤谷,银杏汇,0.26
世茂缤谷,国信嘉园,1.43
世茂缤谷,绿城晓月和风,2.98
世茂缤谷,新浦苑,2.96
世茂缤谷,星汇荣邸,2.33
世茂缤谷,江涛阁,0.65
世茂缤谷,六合天寓,0.68
世茂缤谷,金棕榈花园,2.68
世茂缤谷,海月花园,2.63
世茂缤谷,贺田尚城,1.22
世茂缤谷,滨江宝龙城市广场,1.92
世茂缤谷,钱塘大观,1.45
世茂缤谷,绿城巧园,2.18
世茂缤谷,超级星期天,1.48
世茂缤谷,中海钱塘山水,1.96
世茂缤谷,东和云第,2.69
世茂缤谷,通策广场,1.62
世茂缤谷,杨家墩悦府,2.81
世茂缤谷,钱江彩虹城,0.89
世茂缤谷,现代印象广场,2.34
东源商厦,世茂江滨商业中心,1.45
东源商厦,华元云水苑,0.92
东源商厦,世茂江滨花园碧景湾,1.38
东源商厦,御潮江上府,0.72
东源商厦,世茂江滨花园瑞景湾,1.89
东源商厦,宋都晨光国际,1.62
东源商厦,金沙学府,0.89
东源商厦,宝龙云滨湾,1.92
东源商厦,野风海天城,0.52
东源商厦,多蓝水岸,0.31
东源商厦,潮闻天下城·澜轩,2.62
东源商厦,阳光华城华翠园,1.87
东源商厦,保利江语海,0.92
东源商厦,阳光华城华景园,1.81
东源商厦,广宇锦上文澜,1.08
东源商厦,桑达公寓,1.12
东源商厦,金沙居,1.2
东源商厦,世茂江滨花园峻景湾,2.25
东源商厦,梦琴湾,0.23
东源商厦,宝龙城市广场,1.73
东源商厦,景冉佳园,1.02
东源商厦,伊萨卡国际城,0.89
东源商厦,保利东湾,2.81
东源商厦,潮闻天下,2.7
东源商厦,天元公寓,2.45
东源商厦,朗诗国际街区,0.37
高虹商贸城,学溪苑,0.58
红枫商场,云屿江月府,1.05
红枫商场,江畔云庐,0.86
红枫商场,新安学府,1.3
红枫商场,棠宸樾府,1.64
瓶窑商城,翠园路小区,2.01
瓶窑商城,桥南新村,2.15
瓶窑商城,玖著云溪里,0.3
瓶窑商城,窑山花园,2.75
瓶窑商城,良景学府,0.73
瓶窑商城,西溪街20号,2.35
瓶窑商城,新湖香格里拉,2.98
瓶窑商城,碧桂园良樾,1.5
瓶窑商城,新兴路44号,2.25
瓶窑商城,溪上俪庭,0.87
瓶窑商城,新力启云府,2.25
瓶窑商城,凤山小区,1.72
瓶窑商城,美好桂花溪园,1.21
瓶窑商城,溪揽星院,1.74
瓶窑商城,羊山公寓,0.76
瓶窑商城,凤惠家园,1.41
瓶窑商城,精工新村,1.39
瓶窑商城,屏惠家园,0.19
瓶窑商城,祥盛家园,0.85
瓶窑商城,华昭府,1.6
瓶窑商城,启云府,2.23
瓶窑商城,东兴小区,1.86
瓶窑商城,东兴路181号,2.08
瓶窑商城,兴和苑,1.67
瓶窑商城,瓶窑中学宿舍,1.9
瓶窑商城,前程和悦府,1.09
瓶窑商城,杭启云珹府,1.31
瓶窑商城,信达柳郡,0.52
瓶窑商城,凤华别墅,1.64
瓶窑商城,方惠家园,2.2
瓶窑商城,兴泰花苑,2.91
瓶窑商城,五彩商城,2.09
瓶窑商城,北湖绿洲花园,0.37
瓶窑商城,西房万科良语久园,1.08
瓶窑商城,桃园公寓,1.92
瓶窑商城,华兴公寓,1.84
瓶窑商城,汇观山花苑,2.66
瓶窑商城,瑞达城市花苑,1.52
瓶窑商城,南北乐章,0.94
瓶窑商城,凤城花苑,1.27
首游港广场,龙湖滟澜山茗轩,0.44
首游港广场,中沙东岸嘉园一区,0.85
首游港广场,泰美国际大厦,1.39
首游港广场,下沙铭都雅苑,0.33
首游港广场,铭和苑柳翠坊,0.96
首游港广场,杭臻源,1.57
首游港广场,西子阳光星城,1.53
首游港广场,久映颂月府,1.49
首游港广场,沐云川府,2.4
首游港广场,绿城燕语春风居,1.03
首游港广场,东方铭楼,0.22
首游港广场,华顺公寓,1.36
首游港广场,中沙东岸嘉园二区,0.92
首游港广场,和达湖畔中心,1.34
首游港广场,新元金沙家园,0.54
首游港广场,高沙百盛苑,1.19
首游港广场,绿城春风金沙,0.93
首游港广场,盛泰时代山,2.45
首游港广场,凯德璟高府,0.6
首游港广场,铭和苑探梅坊,0.86
首游港广场,湖上春风里,1.74
首游港广场,元成东盛家园,1.94
首游港广场,杭州东部国际商务中心,0.64
首游港广场,龙湖滟澜星座,0.46
首游港广场,裕园公寓,1.44
首游港广场,金沙湖1号,0.13
首游港广场,金沙国际,1.55
首游港广场,坤和融创开元望金沙,1.05
首游港广场,四季风景苑,1.75
首游港广场,名城湖左岸,0.71
首游港广场,杭曜之城,1.25
首游港广场,中豪七格,1.57
首游港广场,东方水岚佳苑,1.82
首游港广场,金沙世纪大厦,1.61
首游港广场,四季名门城市公寓,2.3
首游港广场,龙湖滟澜山丽轩,0.58
首游港广场,德嘉金沙阳光,0.86
首游港广场,下沙幸福雅苑,1.62
首游港广场,月雅苑,1.83
首游港广场,东部之星,2.91
首游港广场,瓯江大厦,1.6
首游港广场,江景家园二区,2.9
首游港广场,华顺别墅,1.5
首游港广场,金沙御湖境府,0.29
首游港广场,湾南德盛东苑,1.54
首游港广场,和达城,1.46
首游港广场,精欧荣寓,2.07
首游港广场,杭臻源筑,1.56
首游港广场,东海未名园,1.84
首游港广场,沐兰台府,1.83
首游港广场,学林铭城,1.92
首游港广场,香榭里花园,1.46
首游港广场,盛泰名都公寓,1.64
首游港广场,华元十六街区,2.03
首游港广场,东海・橙对,1.96
首游港广场,文汇苑,1.34
首游港广场,新沙家园,0.76
首游港广场,东海柠檬郡,1.68
首游港广场,潮映望月府,1.66
首游港广场,北银公寓,1.3
首游港广场,智格新怡家园,1.6
首游港广场,中沙东岸嘉园三区,0.71
首游港广场,和达御观邸,0.24
首游港广场,文苑风情,1.27
首游港广场,之江铭楼,1.56
首游港广场,上沙锦湖家园,0.45
首游港广场,湖印光年府,0.92
首游港广场,广泰锦上云澜府,1.88
首游港广场,绿城财通中心,0.35
首游港广场,盛泰名都中心,1.68
首游港广场,铭和苑桂雨坊,0.91
首游港广场,头格江景家园一区,2.66
首游港广场,德信中外公寓,0.41
首游港广场,铭和苑新荷坊,0.76
首游港广场,德信早城,0.59
首游港广场,元成时代中心,2.39
首游港广场,龙湖滟澜山澜轩,0.19
首游港广场,湖景居,1.61
青山湖宝龙广场,梦境家园,1.02
青山湖宝龙广场,绿城云杉郡,2.38
青山湖宝龙广场,青山印象府,1.68
青山湖宝龙广场,保亿丽云府,1.46
青山湖宝龙广场,旭辉中粮朗香府,0.85
青山湖宝龙广场,绿城·文西诚园,1.38
青山湖宝龙广场,未来旭辉城,0.57
青山湖宝龙广场,春山隐树院,1.82
青山湖宝龙广场,保亿阳光城丽光城,1.12
青山湖宝龙广场,盛景蔚澜名邸,0.61
青山湖宝龙广场,越秀星汇花园,0.71
青山湖宝龙广场,绿城青山湖红枫园,1.64
青山湖宝龙广场,越秀星悦城,1.21
青山湖宝龙广场,大华春山明月,2.28
青山湖宝龙广场,越秀星颂府,0.99
青山湖宝龙广场,中天珺府东区,0.97
青山湖宝龙广场,中天珺府,1.62
青山湖宝龙广场,江南佳苑,2.56
青山湖宝龙广场,如沐清晖城,2.72
青山湖宝龙广场,观唐花园,2.48
青山湖宝龙广场,春山明月苑,2.31
青山湖宝龙广场,珺楠府,1.21
青山湖宝龙广场,大园新城,0.45
青山湖宝龙广场,青山鹤岭,1.42
青山湖宝龙广场,翠紫苑,1.07
青山湖宝龙广场,恒福嘉城,0.91
青山湖宝龙广场,杭氧和院,2.04
青山湖宝龙广场,荣盛檀越府,0.74
青山湖宝龙广场,中天樾青岚,2.03
青山湖宝龙广场,蔚宸悦城,0.41
青山湖宝龙广场,保亿麓语湖苑,1.76
青山湖宝龙广场,崇文栖云府,0.92
青山湖宝龙广场,春风燕语,2.69
奥莱精选滨江城市广场,八卦新村,2.23
奥莱精选滨江城市广场,钱江国际商务中心,2.52
奥莱精选滨江城市广场,太和广场,2.66
奥莱精选滨江城市广场,锦绣江南,1.91
奥莱精选滨江城市广场,中海云之宸府,2.59
奥莱精选滨江城市广场,联庄公寓,1.72
奥莱精选滨江城市广场,碧水豪园,2.23
奥莱精选滨江城市广场,山南人家,2.02
奥莱精选滨江城市广场,水晶城,0.29
奥莱精选滨江城市广场,时代长岛之春,2.6
奥莱精选滨江城市广场,美政花苑,2.02
奥莱精选滨江城市广场,水晶澜轩,0.27
奥莱精选滨江城市广场,水印城,2.63
奥莱精选滨江城市广场,太阳国际公寓,0.91
奥莱精选滨江城市广场,洪福桥18号,2.98
奥莱精选滨江城市广场,白金海岸,2.14
奥莱精选滨江城市广场,长兴苑小区,2.81
奥莱精选滨江城市广场,南瓦坊,2.99
奥莱精选滨江城市广场,滨文苑,2.43
奥莱精选滨江城市广场,之江花园,1.78
奥莱精选滨江城市广场,长江西苑,2.15
奥莱精选滨江城市广场,紫花苑,2.11
奥莱精选滨江城市广场,复兴城市家园,2.05
奥莱精选滨江城市广场,仁苑,0.88
奥莱精选滨江城市广场,世茂之西湖,2.17
奥莱精选滨江城市广场,钱塘帝景,0.17
奥莱精选滨江城市广场,龙禧boss港,2.39
奥莱精选滨江城市广场,春江花月,2.86
奥莱精选滨江城市广场,彩虹豪庭,1.15
奥莱精选滨江城市广场,六和源,1.97
奥莱精选滨江城市广场,江新苑小区,1.6
奥莱精选滨江城市广场,好望角公寓,1.54
奥莱精选滨江城市广场,绿城九龙仓柳岸晓风,1.17
奥莱精选滨江城市广场,傲旋城,2.17
奥莱精选滨江城市广场,清怡花苑,1.53
奥莱精选滨江城市广场,冠新佳苑,2.93
奥莱精选滨江城市广场,景江苑,1.99
奥莱精选滨江城市广场,水澄花园北苑,1.8
奥莱精选滨江城市广场,临江花园,2.41
奥莱精选滨江城市广场,十亩田家园,1.75
奥莱精选滨江城市广场,马尔山闸电宿舍,2.42
奥莱精选滨江城市广场,复兴南苑,1.73
奥莱精选滨江城市广场,白塔人家,2.23
奥莱精选滨江城市广场,长江小区,2.34
奥莱精选滨江城市广场,钱塘景苑,1.44
奥莱精选滨江城市广场,江南国美家园,1.08
奥莱精选滨江城市广场,潮人汇,1.09
奥莱精选滨江城市广场,盛元慧谷,0.51
奥莱精选滨江城市广场,中南公寓,1.78
奥莱精选滨江城市广场,高润云杉郡,1.98
奥莱精选滨江城市广场,海威国际公寓,2.91
奥莱精选滨江城市广场,拾排里,2.42
奥莱精选滨江城市广场,水澄花园南苑,1.72
奥莱精选滨江城市广场,凤凰南苑,2.93
奥莱精选滨江城市广场,蓝江公寓,1.86
奥莱精选滨江城市广场,之江公寓,1.85
奥莱精选滨江城市广场,齐虹雅园,2.82
奥莱精选滨江城市广场,银色港湾公寓,1.34
奥莱精选滨江城市广场,凤凰城广场,2.7
奥莱精选滨江城市广场,滨兴小区西区,2.9
奥莱精选滨江城市广场,滨兴西苑,2.66
奥莱精选滨江城市广场,南都江滨花园,1.03
奥莱精选滨江城市广场,民安苑,1.86
奥莱精选滨江城市广场,清河家园,1.82
奥莱精选滨江城市广场,江尚景苑,0.77
奥莱精选滨江城市广场,春江时代花园,2.45
奥莱精选滨江城市广场,半岛国际,2.62
奥莱精选滨江城市广场,复兴北苑,1.92
奥莱精选滨江城市广场,秋江雅院,2.83
奥莱精选滨江城市广场,滨兴家园,2.36
奥莱精选滨江城市广场,滨兴北苑,2.73
奥莱精选滨江城市广场,盛庐小区,0.7
奥莱精选滨江城市广场,银杏汇,2.0
奥莱精选滨江城市广场,国信嘉园,0.82
奥莱精选滨江城市广场,南岸晶都花园,2.95
奥莱精选滨江城市广场,绿城晓月和风,2.65
奥莱精选滨江城市广场,钱塘雅苑,2.37
奥莱精选滨江城市广场,长虹苑,2.31
奥莱精选滨江城市广场,海运国际大厦,2.36
奥莱精选滨江城市广场,恒鼎博邑郡,2.45
奥莱精选滨江城市广场,江涛阁,2.12
奥莱精选滨江城市广场,六合天寓,1.62
奥莱精选滨江城市广场,复兴东苑,2.41
奥莱精选滨江城市广场,金棕榈花园,1.63
奥莱精选滨江城市广场,海月花园,1.71
奥莱精选滨江城市广场,万科城市之光,2.78
奥莱精选滨江城市广场,滨江宝龙城市广场,0.72
奥莱精选滨江城市广场,长虹南苑,2.57
奥莱精选滨江城市广场,通策广场,1.03
奥莱精选滨江城市广场,钱江彩虹城,1.32
奥莱精选滨江城市广场,现代印象广场,1.01
星光国际广场,锦绣江南,2.27
星光国际广场,滨江钱塘印象,2.63
星光国际广场,近江家园二园,2.42
星光国际广场,金铂湾,0.69
星光国际广场,温兴风情苑,2.85
星光国际广场,铂悦轩,0.51
星光国际广场,歌山品悦府,2.49
星光国际广场,钱龙名汇公馆,0.6
星光国际广场,中奥江锦国际,0.92
星光国际广场,绿城明月江南,1.72
星光国际广场,融创杭州印,0.5
星光国际广场,佳丰南苑,2.83
星光国际广场,晓风印月公寓,1.3
星光国际广场,水印城,1.56
星光国际广场,龙湖旭辉春江悦茗,2.71
星光国际广场,白金海岸,2.04
星光国际广场,德信时代之心,2.97
星光国际广场,世纪坊,2.64
星光国际广场,江虹小区,1.46
星光国际广场,兴盛花园,2.59
星光国际广场,海威新界,1.62
星光国际广场,启越府,2.68
星光国际广场,六眼井,2.66
星光国际广场,星耀中心,1.48
星光国际广场,新州花苑,1.74
星光国际广场,海威天地,1.72
星光国际广场,旭江华庭,2.68
星光国际广场,滨兴小区东区,1.84
星光国际广场,迎春北苑,1.53
星光国际广场,临江风帆公寓,2.99
星光国际广场,滨安小区,2.84
星光国际广场,欣盛东方郡,1.25
星光国际广场,中赢云际,1.61
星光国际广场,西兴老社区,2.9
星光国际广场,近江家园三园,2.58
星光国际广场,春江花月,2.79
星光国际广场,郡亭公寓,2.54
星光国际广场,滨江御滨府,2.34
星光国际广场,莱蒙水榭春天,2.68
星光国际广场,河畔花园,2.41
星光国际广场,怡和苑,2.76
星光国际广场,迎春小区,1.82
星光国际广场,中赢康康谷,1.5
星光国际广场,风雅钱塘,0.69
星光国际广场,景江城市花园,2.73
星光国际广场,翡翠之星公寓,2.73
星光国际广场,望江府,3.0
星光国际广场,滨江新苑,2.84
星光国际广场,绿城九龙仓柳岸晓风,2.99
星光国际广场,滨江金色家园,2.75
星光国际广场,绿城蓝色钱江,2.27
星光国际广场,星耀星澜之城,1.5
星光国际广场,星耀城,0.81
星光国际广场,寰宇天下,1.28
星光国际广场,水晶湾城市雅苑,2.92
星光国际广场,铂金时代,1.62
星光国际广场,缤纷西苑,1.64
星光国际广场,保利天汇,2.98
星光国际广场,金龙.钱江ＭＯＨＯ,0.55
星光国际广场,近江家园七园,2.99
星光国际广场,钱江时代公寓,2.99
星光国际广场,水岸枫庭,2.38
星光国际广场,文华苑,3.0
星光国际广场,燕语林森公寓,2.76
星光国际广场,中南公寓,2.38
星光国际广场,缤纷东院,2.11
星光国际广场,海威国际公寓,1.31
星光国际广场,仁滨公寓,2.97
星光国际广场,瑞立中央花城,1.1
星光国际广场,东和时代,0.32
星光国际广场,在水一方公寓,2.94
星光国际广场,缤纷北苑,1.75
星光国际广场,臻奥院,2.8
星光国际广场,齐虹雅园,1.66
星光国际广场,海威钱塘之星,1.7
星光国际广场,迎春南苑,2.05
星光国际广场,江南星座,0.39
星光国际广场,江晖府,2.16
星光国际广场,汉峰峰公馆,0.42
星光国际广场,滨兴小区西区,1.99
星光国际广场,滨江金茂府,1.34
星光国际广场,滨兴西苑,2.12
星光国际广场,滨兴东苑,1.64
星光国际广场,近江家园六园,2.91
星光国际广场,铁岭花园,2.23
星光国际广场,江南豪园,0.55
星光国际广场,迎春东苑小区,1.67
星光国际广场,钱塘春晓花园,0.68
星光国际广场,阳光海岸,2.17
星光国际广场,赞成林风和风苑,2.8
星光国际广场,时代滨江丹枫四季,1.0
星光国际广场,协同村,2.7
星光国际广场,春江名苑,2.64
星光国际广场,春江时代花园,1.73
星光国际广场,半岛国际,1.56
星光国际广场,东方商务会馆,2.31
星光国际广场,天福花园,2.86
星光国际广场,东原拥翠府,2.79
星光国际广场,近江家园一园,2.54
星光国际广场,君尚金座,0.88
星光国际广场,倾城之恋,0.98
星光国际广场,赞成林风沁林苑,2.64
星光国际广场,云厦连园,2.65
星光国际广场,滨兴家园,2.29
星光国际广场,缤纷小区,1.88
星光国际广场,印月尚庭,2.08
星光国际广场,滨兴北苑,1.94
星光国际广场,温馨人家,0.87
星光国际广场,新绿园,2.32
星光国际广场,龙湖春江彼岸,2.5
星光国际广场,闻潮一品公寓,2.96
星光国际广场,滨江家园,2.77
星光国际广场,近江家园四园,2.62
星光国际广场,金色海岸,2.42
星光国际广场,钱塘滨和花园,1.88
星光国际广场,龙湖春江郦城,1.1
星光国际广场,中兴花园,0.43
星光国际广场,凯瑞金座,0.63
星光国际广场,龙湖郦城公馆,1.05
星光国际广场,钱塘春晓大厦,0.58
星光国际广场,近江家园五园,2.69
星光国际广场,湘云雅苑,2.48
星光国际广场,江滨澜廷,0.8
星光国际广场,世茂智慧之门,2.21
星光国际广场,春波小区,2.17
星光国际广场,星光国际公馆,0.12
星光国际广场,官河公寓,2.98
星光国际广场,荣安望江南,0.74
星光国际广场,赞成林风映水苑,2.8
萧山中医院,通惠丽港,2.72
萧山中医院,明江苑,2.74
萧山中医院,新白马公寓,2.45
萧山中医院,北干二苑,1.36
萧山中医院,绿都嘉华公馆,3.0
萧山中医院,发展公寓,0.41
萧山中医院,梦秀公寓,1.41
萧山中医院,耀辰商业名座,1.45
萧山中医院,高运高庄,2.92
萧山中医院,山北新苑,0.85
萧山中医院,国泰大厦,2.51
萧山中医院,新安园,1.4
萧山中医院,北辰国颂府,2.66
萧山中医院,馨星大厦,0.89
萧山中医院,育才西苑,0.66
萧山中医院,绿都泰富广场,0.5
萧山中医院,顺发旭辉国悦府,1.72
萧山中医院,高桥小区,1.61
萧山中医院,怡和公寓,2.02
萧山中医院,太古广场,2.77
萧山中医院,城河公寓,1.43
萧山中医院,沁茵园,1.57
萧山中医院,万众名府,0.32
萧山中医院,瀚府,2.37
萧山中医院,奥克斯金宸玖和府,2.92
萧山中医院,融望之城,2.53
萧山中医院,金帝文源广场,2.59
萧山中医院,银通大厦,1.66
萧山中医院,梅和名府,0.64
萧山中医院,百尺溇,1.28
萧山中医院,广聚公寓,2.01
萧山中医院,潇湘公寓,1.08
萧山中医院,金家桥公寓,0.68
萧山中医院,金马公寓,0.56
萧山中医院,旺角晶座,1.52
萧山中医院,光耀府,1.26
萧山中医院,中旅名门府,2.78
萧山中医院,顺发旺角城,1.49
萧山中医院,众安恒隆广场,2.15
萧山中医院,永久公寓,1.27
萧山中医院,绿茵园小区,1.5
萧山中医院,南门江住宅区,2.29
萧山中医院,合丰商务楼,0.97
萧山中医院,广德小区,1.14
萧山中医院,新惠名苑,2.81
萧山中医院,萧然人家,2.13
萧山中医院,新城璟隽公馆,2.91
萧山中医院,心意广场,2.27
萧山中医院,天钜银河府,2.38
萧山中医院,金马名仕园,0.88
萧山中医院,阳光华庭,0.41
萧山中医院,杭柴厂宿舍,1.32
萧山中医院,市心中路1028号,2.36
萧山中医院,金马飞鸟集,1.41
萧山中医院,富丽花园,0.77
萧山中医院,颐和花园,2.42
萧山中医院,汇宇花园,1.99
萧山中医院,南市花园,1.87
萧山中医院,万都晶座,2.53
萧山中医院,徐家河公寓,0.46
萧山中医院,南峰公寓,2.46
萧山中医院,城河街6号,1.53
萧山中医院,高运锦园,2.79
萧山中医院,姚家潭公寓,0.73
萧山中医院,永盛家园,1.88
萧山中医院,同和公寓,1.91
萧山中医院,南江公寓,2.21
萧山中医院,绿都花园,0.84
萧山中医院,高第府,2.99
萧山中医院,众安花园,0.57
萧山中医院,市北公寓,2.91
萧山中医院,怡佳公寓,1.93
萧山中医院,家景园,0.6
萧山中医院,四季花城月季园,2.77
萧山中医院,金茂大厦,1.49
萧山中医院,萧然西路585号,2.42
萧山中医院,名城大厦,1.33
萧山中医院,尚美名府,0.31
萧山中医院,众安白马御府,1.69
萧山中医院,东门公寓,1.04
萧山中医院,文华艺佳城,2.71
萧山中医院,城建公寓,1.82
萧山中医院,山阴小区,1.36
萧山中医院,山澜桂语轩,2.72
萧山中医院,金帝柠檬公寓,0.6
萧山中医院,融信萧山公馆,1.12
萧山中医院,丽都公寓,0.81
萧山中医院,赵家弄(萧山),0.99
萧山中医院,金马同盛,0.64
萧山中医院,世宸名府,2.32
萧山中医院,知稼苑,2.8
萧山中医院,育才东苑,0.3
萧山中医院,顺发旺角城二期,1.63
萧山中医院,华瑞湘湖林语,2.67
萧山中医院,水亭址,1.01
萧山中医院,西山公寓,2.05
萧山中医院,崇璟和颂府,2.71
萧山中医院,南欣公寓,2.22
萧山中医院,融创臻源锦宁里,1.95
萧山中医院,华润万象汇,1.96
萧山中医院,周家河头,1.42
萧山中医院,荷源府,2.05
萧山中医院,城北新村,2.31
萧山中医院,家乐公寓,2.35
萧山中医院,中天云望,0.36
萧山中医院,北干一苑,1.54
萧山中医院,北干二苑新安寓,1.14
萧山中医院,紫爵公寓,0.82
萧山中医院,城中花园(萧山),1.71
萧山中医院,嘉富广场,2.96
萧山中医院,回澜南园,1.13
萧山中医院,渔家浜,1.08
萧山中医院,仙潭里,1.02
萧山中医院,绿都玫瑰苑,0.24
萧山中医院,滨水名庭,1.32
萧山中医院,银河商务中心,0.4
萧山中医院,红枫小区,1.1
萧山中医院,潘水南苑,2.83
萧山中医院,商城东苑,1.36
萧山中医院,西河公寓,1.86
萧山中医院,龙发花园,0.66
萧山中医院,中誉现代城,2.04
萧山中医院,山河花园,0.95
萧山中医院,通达小区,1.08
萧山中医院,城北尚博苑,2.51
萧山中医院,黎南名苑,2.41
萧山中医院,绅园,0.43
萧山中医院,银河小区,2.06
萧山中医院,煤研所宿舍,1.36
萧山中医院,学士桥小区,0.58
萧山中医院,凯悦花园,1.45
萧山中医院,萧悦中御府,1.71
萧山中医院,星都花园(萧山),1.6
萧山中医院,旭众珺悦府,2.83
萧山中医院,绿都嘉瑞华庭,1.44
萧山中医院,绿地G合里金宸,1.88
萧山中医院,东旸桥公寓,0.78
萧山中医院,翠悦半岛,2.37
萧山中医院,美之园东区,2.79
萧山中医院,东信莱茵园,2.83
萧山中医院,中新御景湾,2.02
萧山中医院,旭辉东原国滨府,1.61
萧山中医院,庙西王,1.76
萧山中医院,育秀园,1.18
萧山中医院,金帝高新科技广场,1.82
萧山中医院,晶典公寓,2.53
萧山中医院,丽华公寓,0.63
萧山中医院,东城名苑,0.77
萧山中医院,绿城九龙仓钱塘明月,2.28
萧山中医院,汇恒公寓,1.71
萧山中医院,帝凯大厦,2.67
萧山中医院,沁园春公寓,0.88
萧山中医院,憬天国际名座,2.68
萧山中医院,太平弄社区,1.66
萧山中医院,和雅轩,2.77
萧山中医院,绿都四季花城,2.66
萧山中医院,万向城市花园,0.96
萧山中医院,高润公寓,1.75
萧山中医院,金浦明苑西区,2.77
萧山中医院,香江大厦,1.0
萧山中医院,杭齿宿舍,2.85
萧山中医院,金浦明苑东区,2.64
萧山中医院,西中圣和花园,1.9
萧山中医院,苏家潭,1.81
萧山中医院,南钻金座,1.18
萧山中医院,井泉苑,2.19
萧山中医院,萧山金城花园,1.22
萧山中医院,名仁家园,2.99
萧山中医院,融信江南学府,2.41
萧山中医院,回澜北园,0.67
萧山中医院,麻纺厂住宅区,1.64
萧山中医院,天润商业中心,1.75
萧山中医院,萧山时代广场,1.68
萧山中医院,潘水苑,2.51
萧山中医院,梅花弄小区,0.54
萧山中医院,雍景湾(萧山),1.76
萧山中医院,怡景公寓,1.43
萧山中医院,景苑公寓(萧山),0.69
萧山中医院,泰和花园,2.49
萧山中医院,心怡花园,0.6
萧山中医院,金苑大厦,1.51
萧山中医院,汇通大厦,2.39
