POI名称,小区名称,距离
南开小学,会泽园,1.75
南开小学,荣迁东里,2.38
南开小学,昆营里,2.63
南开小学,市政里,2.33
南开小学,新福方里,2.19
南开小学,中海和平之门,3.0
南开小学,易川里,2.9
南开小学,平湖西里,0.43
南开小学,平湖东里,0.41
南开小学,学湖里,1.08
南开小学,天房天拖盈秀园,1.94
南开小学,玉皇里,0.79
南开小学,苏堤东里,0.85
南开小学,康华里,2.63
南开小学,族谊里,2.44
南开小学,京海公寓,2.87
南开小学,昆明路(新兴街),2.69
南开小学,鼎福汇,1.9
南开小学,苏堤西里,0.97
南开小学,万全里,1.93
南开小学,兰州道,2.07
南开小学,观云里,2.41
南开小学,香园里,2.17
南开小学,民建北里,0.59
南开小学,四平西道,2.35
南开小学,太极园,1.26
南开小学,德邻里,1.38
南开小学,雅安西里,2.31
南开小学,乐华里,2.83
南开小学,如意大厦,1.96
南开小学,津中里,2.93
南开小学,植园里,2.82
南开小学,浮德里,2.9
南开小学,罗江东里,1.45
南开小学,南江西里,2.3
南开小学,诚兴里,2.54
南开小学,丹颐园,2.69
南开小学,颂禹里,0.8
南开小学,福明里,2.39
南开小学,新庆里,1.75
南开小学,寿荫里,2.71
南开小学,政通园,1.28
南开小学,雅川家园,2.78
南开小学,南京路(和平区),2.04
南开小学,瑞德里,1.77
南开小学,怀庆里,1.53
南开小学,气象西里,2.44
南开小学,新都大厦,1.52
南开小学,平祥大厦,2.36
南开小学,多宁里,2.14
南开小学,建国胡同,0.53
南开小学,吉利花园,2.72
南开小学,新文化花园新秀居,2.19
南开小学,博泰大厦,1.66
南开小学,春来胡同,2.03
南开小学,龙井里,0.76
南开小学,卫安南里,1.99
南开小学,日环里,1.4
南开小学,书香园,1.3
南开小学,昌源里,1.93
南开小学,天霖园,2.33
南开小学,宜昌北里,2.72
南开小学,同合里,1.02
南开小学,竞业里,2.45
南开小学,三多里,2.58
南开小学,兴泰北里,0.25
南开小学,天江格调兰庭,0.88
南开小学,富祥园,2.77
南开小学,水畔花园,2.38
南开小学,天康园,2.79
南开小学,嘉利中心,1.65
南开小学,福厚西里,1.75
南开小学,新泉大厦,1.56
南开小学,信诚大厦,0.94
南开小学,龙陵里,2.32
南开小学,西昌里,2.72
南开小学,福方里,2.35
南开小学,乐福里,2.38
南开小学,玉泉北里,0.83
南开小学,金伦公寓,1.85
南开小学,风湖里,0.95
南开小学,隆翔嘉园,1.71
南开小学,民建西里,0.68
南开小学,近园里小区,2.98
南开小学,金杭大厦,1.55
南开小学,旭辉铂悦公望,0.91
南开小学,临潼东里,2.49
南开小学,雅庭苑,2.58
南开小学,建津里,2.15
南开小学,瑞地里,2.98
南开小学,幸福南里,2.07
南开小学,先春园隆春里,2.94
南开小学,长江里,0.89
南开小学,淦江西里,2.71
南开小学,长虹楼,1.32
南开小学,群富里,0.98
南开小学,天成和平里,1.95
南开小学,台北花园,1.62
南开小学,如意里,3.0
南开小学,水榭花园,2.98
南开小学,四平里(和平),2.74
南开小学,照湖里,1.21
南开小学,松江置嘉公寓,0.89
南开小学,清江里,1.06
南开小学,乐至里,2.45
南开小学,金地阅千峯,1.31
南开小学,紫光苑,1.69
南开小学,保利大都会天汇茗苑,2.47
南开小学,气象东里,2.57
南开小学,保山南里,2.26
南开小学,时代公寓(南开),0.97
南开小学,星座园,1.44
南开小学,和畅园(和平),2.02
南开小学,宜宾道,1.36
南开小学,卫安北里,2.28
南开小学,同方花园,2.57
南开小学,迎新里（和平）,2.39
南开小学,雅安东里,1.69
南开小学,金云里小区,2.83
南开小学,绿城·凤起悦鸣,1.82
南开小学,春荣里,2.73
南开小学,馨名园,1.55
南开小学,晓春里,2.88
南开小学,盛欣园,1.69
南开小学,馨达园(南开区),1.18
南开小学,翠园里,2.91
南开小学,食品楼(南开),0.22
南开小学,广灵里,1.99
南开小学,世家新苑,2.74
南开小学,先春园泉春里,2.85
南开小学,太和里,2.88
南开小学,天津大学六村,1.62
南开小学,洪雅里,2.54
南开小学,桦林园,2.06
南开小学,龙川里,2.13
南开小学,昆裕里,1.5
南开小学,天保上城观景,2.49
南开小学,昆明公寓,2.69
南开小学,德宏里,2.68
南开小学,庆丰里,2.63
南开小学,格调隐翠轩,2.57
南开小学,盛津园,2.38
南开小学,众望大厦,0.5
南开小学,伊顿玫瑰公寓,1.34
南开小学,庆玉里,2.65
南开小学,同庆后,2.97
南开小学,虹畔馨苑,1.72
南开小学,花莲里,2.75
南开小学,金茂广场,2.02
南开小学,嘉陵南里,2.23
南开小学,阳城里,1.88
南开小学,红汾西里,2.34
南开小学,众诚里,2.18
南开小学,罗江西里,1.67
南开小学,文通里,2.51
南开小学,格普澜轩,2.8
南开小学,翔宇大厦,1.51
南开小学,凤玉里,1.26
南开小学,宜宾东里,1.47
南开小学,紫云里社区,0.77
南开小学,乐安里,2.79
南开小学,延生里,1.35
南开小学,民族楼,2.52
南开小学,新中里,2.85
南开小学,万全道117号,2.18
南开小学,方正中心大厦,1.82
南开小学,华鹊里,1.21
南开小学,昌宁南里,2.71
南开小学,兴远里,2.86
南开小学,兴盛里(南开区),2.03
南开小学,欢庆楼,2.72
南开小学,招商·江山玺,2.67
南开小学,师北里,1.28
南开小学,长庚老年公寓,2.21
南开小学,劲松楼,2.65
南开小学,邮电公寓,2.02
南开小学,金平东里,2.16
南开小学,翰雅园,2.46
南开小学,新文化花园新景居,1.94
南开小学,深蓝公寓,0.45
南开小学,开发里,2.57
南开小学,云居里小区,0.51
南开小学,天兴里,2.58
南开小学,嘉泰花园,2.92
南开小学,全业里,2.69
南开小学,兴泰南里,0.34
南开小学,风荷园,0.47
南开小学,盛博名轩,2.18
南开小学,天环里,1.03
南开小学,金街庭苑,2.92
南开小学,爱建公寓,2.19
南开小学,长安西里,2.19
南开小学,星环里,2.22
南开小学,西冷里,0.22
南开小学,凤仪园,1.69
南开小学,永基花园,1.96
南开小学,康华大厦,2.69
南开小学,禄达花园,2.8
南开小学,康乐里,2.66
南开小学,兴润公寓,2.25
南开小学,红和里,1.48
南开小学,银达公寓,1.95
南开小学,天江格调花园,1.07
南开小学,世纪花园(南开区),1.94
南开小学,富顿大厦,2.12
南开小学,庆成里,2.57
南开小学,信德楼,2.63
南开小学,南江东里,2.14
南开小学,金川里,2.59
南开小学,京燕大厦,2.91
南开小学,云龙里,1.86
南开小学,保疆里,2.04
南开小学,瑞竹大厦,1.76
南开小学,晋宁北里,2.52
南开小学,晓春新居,2.94
南开小学,春晖里(南开区),1.73
南开小学,中海云麓公馆,2.33
南开小学,来福里,2.88
南开小学,雅江里,1.2
南开小学,石屏里,1.42
南开小学,纯善里,1.48
南开小学,文善里,2.75
南开小学,义兴里,0.41
南开小学,紫熙臺,2.14
南开小学,庆有西里,2.3
南开小学,万荣公寓,2.86
南开小学,天新里,2.16
南开小学,清新园,0.52
南开小学,美坪园,2.15
南开小学,水西园,2.89
南开小学,庆泰里,2.95
南开小学,中海·峰境南开,0.66
南开小学,树德里,2.38
南开小学,长实别墅,2.73
南开小学,重信公寓,0.67
南开小学,兴泰公寓,0.3
南开小学,明筑轩小区,1.78
南开小学,城投格调观槿花园,2.93
南开小学,德庆里,1.45
南开小学,万德花园,1.39
南开小学,汾阳里,2.3
南开小学,天香水畔花园,1.76
南开小学,滨府里,2.75
南开小学,庆达园,3.0
南开小学,积才里,2.85
南开小学,飞云东里,0.46
南开小学,景湖里,1.09
南开小学,天新北里,2.1
南开小学,平陆西里,2.34
南开小学,芥园,2.79
南开小学,福利里,2.81
南开小学,晴川花园,2.87
南开小学,江川里,2.66
南开小学,继贤里大楼,2.76
南开小学,福宏里,2.94
南开小学,石化楼,0.1
南开小学,地环里,1.08
南开小学,广云花园,1.31
南开小学,锦江里(和平区),2.72
南开小学,左云里,2.09
南开小学,南开大学西南村,2.32
南开小学,建材楼,2.89
南开小学,融侨观邸,0.76
南开小学,凯兴天宝公寓,1.11
南开小学,玉泉公寓,0.67
南开小学,信华南里,2.0
南开小学,卧龙南里,0.98
南开小学,兴河里,2.87
南开小学,仁善里,1.8
南开小学,新建楼,1.67
南开小学,怀仁里,1.75
南开小学,大悦公寓,1.97
南开小学,融创星美御,2.6
南开小学,红汾里,2.35
南开小学,教师楼,2.96
南开小学,美丽心殿,1.95
南开小学,源德里,1.31
南开小学,新都花园,1.4
南开小学,同安北里,2.63
南开小学,吉安里,1.43
南开小学,蓬莱里,2.72
南开小学,凯祥花园,2.86
南开小学,宜宾西里,1.67
南开小学,芳庭雅苑,2.79
南开小学,嘉陵东里,1.95
南开小学,永川里,1.17
南开小学,惠东北里,2.73
南开小学,荣庆园,2.18
南开小学,咸阳路58号内,2.81
南开小学,煦园新居,2.9
南开小学,朝园里,1.5
南开小学,旭东里,2.43
南开小学,园川里,3.0
南开小学,佳怡公寓,2.13
南开小学,新颜西里,1.27
南开小学,大通公寓,2.07
南开小学,同仁里,1.28
南开小学,四达里,2.99
南开小学,卫安西里,2.26
南开小学,金都花园别墅,2.7
南开小学,电台道,2.25
南开小学,格调观麟花园,1.63
南开小学,河川大厦,1.91
南开小学,城建里,2.22
南开小学,天汇雅苑,2.68
南开小学,复康路十一号,2.69
南开小学,宁静里,2.78
南开小学,金发里,2.52
南开小学,耕耘里,1.07
南开小学,华胜村,2.39
南开小学,锦州道,2.68
南开小学,航宇公寓,2.12
南开小学,宝龙湾家园,2.15
南开小学,荣安楼,2.87
南开小学,沱江里,1.15
南开小学,储汇邨,2.61
南开小学,府湖里,1.04
南开小学,复康里,2.8
南开小学,灵隐南里,0.22
南开小学,嘉陵北里,2.17
南开小学,华阳里(南开),2.98
南开小学,怡美家园,2.46
南开小学,新文化花园新丽居,2.05
南开小学,兴泰园,0.19
南开小学,何兴里,2.7
南开小学,鞍山道168号社区,1.87
南开小学,红医里,2.9
南开小学,睦和里,2.67
南开小学,新河里,2.96
南开小学,华城领秀睦华里,2.42
南开小学,翰园里,2.58
南开小学,美湖里,1.09
南开小学,春丰园,1.72
南开小学,宜昌道,2.61
南开小学,华兴楼,1.71
南开小学,竹径里,1.0
南开小学,华育里,0.8
南开小学,耕余里,2.58
南开小学,宜昌南里(和平区),2.74
南开小学,级升里,1.9
南开小学,汉阳道,2.64
南开小学,利安里,2.76
南开小学,庆有东里,2.45
南开小学,和平园,2.35
南开小学,五爱里,2.07
南开小学,同安新里,2.5
南开小学,四庆楼,2.79
南开小学,康定里,1.67
南开小学,紫芥园,2.91
南开小学,聚英里,1.57
南开小学,专家公寓,1.49
南开小学,铂悦融御,0.21
南开小学,横江里,2.79
天津国贸购物中心,东舍宅,2.4
天津国贸购物中心,明波公寓,1.36
天津国贸购物中心,信达格调·美古花园,1.45
天津国贸购物中心,新安楼,1.5
天津国贸购物中心,富裕广场,1.7
天津国贸购物中心,都会轩,1.42
天津国贸购物中心,东尚名居,2.83
天津国贸购物中心,友谊楼,2.35
天津国贸购物中心,鹏程里(和平),1.22
天津国贸购物中心,尚品嘉园,0.36
天津国贸购物中心,湘江楼,1.53
天津国贸购物中心,云广新里,2.99
天津国贸购物中心,尚友村,0.82
天津国贸购物中心,协昌里二条,2.69
天津国贸购物中心,瑞星里,2.2
天津国贸购物中心,文泉西苑,1.3
天津国贸购物中心,保靖里,1.78
天津国贸购物中心,逸庭苑,1.23
天津国贸购物中心,万达公馆,2.05
天津国贸购物中心,荣华小区,0.6
天津国贸购物中心,华馨公寓,2.71
天津国贸购物中心,安德里,0.49
天津国贸购物中心,积庆里,0.63
天津国贸购物中心,振河里,2.91
天津国贸购物中心,永勤里,1.5
天津国贸购物中心,马场道（河西区）,1.59
天津国贸购物中心,中钢大厦,1.96
天津国贸购物中心,远洋国际中心B区,2.92
天津国贸购物中心,宏达公寓,1.14
天津国贸购物中心,诚厚里,1.77
天津国贸购物中心,世升花园,1.8
天津国贸购物中心,福缘里,2.41
天津国贸购物中心,康馨里,2.98
天津国贸购物中心,长乐里,1.74
天津国贸购物中心,美福园,2.64
天津国贸购物中心,联合里,2.62
天津国贸购物中心,惠森花园,2.46
天津国贸购物中心,长城公寓,1.56
天津国贸购物中心,大兴新邨,1.24
天津国贸购物中心,东润名邸,2.33
天津国贸购物中心,志善里,2.76
天津国贸购物中心,惠州里,2.27
天津国贸购物中心,罗兰新园,1.24
天津国贸购物中心,西康路36号,2.48
天津国贸购物中心,协兴里,1.42
天津国贸购物中心,信华楼,2.64
天津国贸购物中心,津塘路14号,1.8
天津国贸购物中心,康达公寓,2.31
天津国贸购物中心,十二经路16,0.95
天津国贸购物中心,泰安道五大院,1.05
天津国贸购物中心,益寿里,1.77
天津国贸购物中心,德旺里,1.07
天津国贸购物中心,银角公寓,1.93
天津国贸购物中心,增进里,2.26
天津国贸购物中心,新景安里,1.66
天津国贸购物中心,围堤道,2.02
天津国贸购物中心,贵馨里,1.95
天津国贸购物中心,米兰公寓,2.9
天津国贸购物中心,新佳里,2.73
天津国贸购物中心,睦南道,1.35
天津国贸购物中心,鑫瑞名苑,2.76
天津国贸购物中心,丰业里,1.6
天津国贸购物中心,六纬路(大王庄),1.06
天津国贸购物中心,津塘路37号,1.87
天津国贸购物中心,福林里,1.8
天津国贸购物中心,南通里,0.55
天津国贸购物中心,麟祥里,1.65
天津国贸购物中心,吉星南里,2.44
天津国贸购物中心,岳阳里,1.86
天津国贸购物中心,和平路（劝业场）,1.58
天津国贸购物中心,建宁里,2.79
天津国贸购物中心,新华里(和平区),2.19
天津国贸购物中心,和安里,0.77
天津国贸购物中心,三友里,2.2
天津国贸购物中心,松月村,2.51
天津国贸购物中心,芸芳里,1.21
天津国贸购物中心,林东大楼,0.89
天津国贸购物中心,富豪新开门,2.26
天津国贸购物中心,河北路(小白楼),1.74
天津国贸购物中心,天意里,2.27
天津国贸购物中心,慧昌里,2.12
天津国贸购物中心,十四经路4号,1.95
天津国贸购物中心,滦水道,2.75
天津国贸购物中心,南京路50号,0.28
天津国贸购物中心,湛江路新村,1.63
天津国贸购物中心,增延胡同,1.21
天津国贸购物中心,树德南里,1.13
天津国贸购物中心,外贸楼,2.43
天津国贸购物中心,安庆里,1.66
天津国贸购物中心,美景花园,2.36
天津国贸购物中心,金光里,2.94
天津国贸购物中心,荣华大厦,0.53
天津国贸购物中心,荣泰公寓,1.96
天津国贸购物中心,平川里,1.88
天津国贸购物中心,罗兰花园,1.46
天津国贸购物中心,信昌大楼,1.28
天津国贸购物中心,津塘路20号,1.79
天津国贸购物中心,开封道,0.36
天津国贸购物中心,绍兴道,0.97
天津国贸购物中心,辅恩里,2.07
天津国贸购物中心,天达里,1.85
天津国贸购物中心,林枫花园,2.17
天津国贸购物中心,蝶桥公寓,2.81
天津国贸购物中心,革新里,0.7
天津国贸购物中心,碧波园,1.55
天津国贸购物中心,龙佳公寓,2.27
天津国贸购物中心,惠嘉公寓,2.02
天津国贸购物中心,同发里(和平区),2.59
天津国贸购物中心,保善里,0.3
天津国贸购物中心,增进楼,2.21
天津国贸购物中心,安康里（和平区）,0.36
天津国贸购物中心,盛瑞公寓,1.47
天津国贸购物中心,增福里,2.07
天津国贸购物中心,森淼清华园,2.03
天津国贸购物中心,文盛里,1.94
天津国贸购物中心,药研里,2.35
天津国贸购物中心,光复道,2.72
天津国贸购物中心,曲阳胡同,2.18
天津国贸购物中心,江浦里,0.45
天津国贸购物中心,福盛花园,1.62
天津国贸购物中心,海天尚景园,1.61
天津国贸购物中心,求志里,1.36
天津国贸购物中心,宜天花园,2.94
天津国贸购物中心,浦口东里,0.68
天津国贸购物中心,迎春里(和平区),2.43
天津国贸购物中心,增贤里,1.86
天津国贸购物中心,福泽温泉公寓,1.82
天津国贸购物中心,设计里,2.18
天津国贸购物中心,中海·城市广场·钻石湾,1.04
天津国贸购物中心,七建大楼,2.02
天津国贸购物中心,三义里,1.35
天津国贸购物中心,鸿记里,2.16
天津国贸购物中心,赛顿大厦,2.19
天津国贸购物中心,津塘公路49号,2.03
天津国贸购物中心,恩德东里,1.55
天津国贸购物中心,白云里,1.98
天津国贸购物中心,新宜里,2.13
天津国贸购物中心,旭光里,2.51
天津国贸购物中心,津塔公寓,2.14
天津国贸购物中心,十四经路8号,1.39
天津国贸购物中心,电力高层,1.13
天津国贸购物中心,民园东里,0.68
天津国贸购物中心,宜昌道19号,2.43
天津国贸购物中心,圣德园,1.36
天津国贸购物中心,东旭新里,2.43
天津国贸购物中心,东亚里,2.14
天津国贸购物中心,重华西里小区,2.11
天津国贸购物中心,乐寿里,2.74
天津国贸购物中心,复新楼,1.84
天津国贸购物中心,鸿源里,0.68
天津国贸购物中心,青岛道,0.72
天津国贸购物中心,新德里,1.45
天津国贸购物中心,永丰楼(和平区),2.19
天津国贸购物中心,曲阜道,0.44
天津国贸购物中心,福生里,1.98
天津国贸购物中心,协昌里三条,2.63
天津国贸购物中心,玉树里,1.96
天津国贸购物中心,艺都花园,2.98
天津国贸购物中心,金宝公寓,1.32
天津国贸购物中心,泰达园,1.04
天津国贸购物中心,军旅公寓,2.9
天津国贸购物中心,桃花源居,1.27
天津国贸购物中心,冠华公寓,1.75
天津国贸购物中心,包头道,2.79
天津国贸购物中心,德厚里,1.59
天津国贸购物中心,贵阳公寓,2.13
天津国贸购物中心,恒华大厦,1.24
天津国贸购物中心,恒华公寓,1.35
天津国贸购物中心,中豪国际大厦,2.21
天津国贸购物中心,矿泉大厦,2.5
天津国贸购物中心,民园大楼,1.13
天津国贸购物中心,惠民里,2.47
天津国贸购物中心,春梅楼,0.66
天津国贸购物中心,津南里,0.67
天津国贸购物中心,琼州道,1.16
天津国贸购物中心,美好公寓,2.99
天津国贸购物中心,协安里,2.27
天津国贸购物中心,吉林路(和平区),1.61
天津国贸购物中心,竹萧里,0.36
天津国贸购物中心,万科都市花园,2.69
天津国贸购物中心,好乐里,2.04
天津国贸购物中心,友城名居,1.84
天津国贸购物中心,三合里,2.29
天津国贸购物中心,凯德国贸,0.04
天津国贸购物中心,周转楼518号,2.87
天津国贸购物中心,晶采大厦,0.96
天津国贸购物中心,马场道（和平区）,1.17
天津国贸购物中心,香江花园,2.42
天津国贸购物中心,合作里,1.75
天津国贸购物中心,重建里,0.75
天津国贸购物中心,沈阳道,2.22
天津国贸购物中心,新文化花园新典居,2.97
天津国贸购物中心,同安道,2.94
天津国贸购物中心,体工里,1.94
天津国贸购物中心,生辉里,2.02
天津国贸购物中心,兴义里,2.11
天津国贸购物中心,利民道,1.8
天津国贸购物中心,义德里,2.74
天津国贸购物中心,峰汇国际公寓,2.03
天津国贸购物中心,卓越浅水湾,1.4
天津国贸购物中心,天庆里,1.0
天津国贸购物中心,天津雅颂居,1.49
天津国贸购物中心,海景公寓,2.99
天津国贸购物中心,江南公寓,1.0
天津国贸购物中心,兆丰里,2.1
天津国贸购物中心,渤海明珠,2.62
天津国贸购物中心,增强楼,2.36
天津国贸购物中心,桂林里,1.29
天津国贸购物中心,津塘公寓,2.57
天津国贸购物中心,久仰里,0.7
天津国贸购物中心,宏德里,0.92
天津国贸购物中心,远洋国际中心,2.83
天津国贸购物中心,中央公馆,2.52
天津国贸购物中心,津塘路33号,1.85
天津国贸购物中心,大生里,2.51
天津国贸购物中心,崇德里,0.44
天津国贸购物中心,天惠小区,2.39
天津国贸购物中心,龙都花园,1.73
天津国贸购物中心,新立里,0.71
天津国贸购物中心,永和新里,2.95
天津国贸购物中心,银行里,2.81
天津国贸购物中心,延德里,1.56
天津国贸购物中心,红波里,1.8
天津国贸购物中心,信义里,1.71
天津国贸购物中心,云景大厦,1.24
天津国贸购物中心,十二经路13,1.55
天津国贸购物中心,重华南里,2.27
天津国贸购物中心,萦东温泉花园,2.93
天津国贸购物中心,蓉芳里,2.98
天津国贸购物中心,天润里,2.2
天津国贸购物中心,东莱里,0.59
天津国贸购物中心,六安里(和平),2.45
天津国贸购物中心,荣盛里(和平),2.36
天津国贸购物中心,河新里,0.78
天津国贸购物中心,元兴新里,1.29
天津国贸购物中心,森淼公寓,2.58
天津国贸购物中心,存诚里,0.72
天津国贸购物中心,沙市道,2.28
天津国贸购物中心,哈尔滨道,1.76
天津国贸购物中心,竹荫里,1.79
天津国贸购物中心,广田里,0.23
天津国贸购物中心,中环公寓,2.77
天津国贸购物中心,崇明里,0.27
天津国贸购物中心,裕阳大厦,2.52
天津国贸购物中心,孚德里,0.22
天津国贸购物中心,民志里,1.32
天津国贸购物中心,三育里,2.61
天津国贸购物中心,安君里,1.36
天津国贸购物中心,重庆道,1.24
天津国贸购物中心,金堂南里,2.6
天津国贸购物中心,新欣里,2.75
天津国贸购物中心,十二经路6号院,1.25
天津国贸购物中心,林枫馨苑,2.27
天津国贸购物中心,通余里,2.55
天津国贸购物中心,侨馨园,2.44
天津国贸购物中心,晓德里,2.49
天津国贸购物中心,扬州里,0.48
天津国贸购物中心,勤建里,2.13
天津国贸购物中心,轻纸楼,2.24
天津国贸购物中心,景隆大厦,0.9
天津国贸购物中心,金福兆公寓,2.39
天津国贸购物中心,长安东里,2.59
天津国贸购物中心,大直沽五号路六号内,2.25
天津国贸购物中心,哈密道,2.28
天津国贸购物中心,新华大厦,1.05
天津国贸购物中心,忠贤里,2.02
天津国贸购物中心,新兴里,2.73
天津国贸购物中心,友谊公寓,2.46
天津国贸购物中心,滦水里,2.79
天津国贸购物中心,朝晖里(河北区),2.49
天津国贸购物中心,利康里(和平区),1.67
天津国贸购物中心,信德里,1.15
天津国贸购物中心,开封里,0.53
天津国贸购物中心,津塘路(大直沽),2.47
天津国贸购物中心,祥和里,2.33
天津国贸购物中心,百瑞里,1.42
天津国贸购物中心,吉星北里,2.46
天津国贸购物中心,万全道,2.66
天津国贸购物中心,富邦花园,0.94
天津国贸购物中心,十五经路12号,1.57
天津国贸购物中心,敦术里,1.43
天津国贸购物中心,七纬路8号,2.04
天津国贸购物中心,三乐里,2.0
天津国贸购物中心,松寿里,1.27
天津国贸购物中心,福至里,0.69
天津国贸购物中心,安宁里,2.42
天津国贸购物中心,福安里,1.27
天津国贸购物中心,美澜园,2.84
天津国贸购物中心,晨星园(河西区),1.89
天津国贸购物中心,红楼里,2.81
天津国贸购物中心,新关公寓,1.44
天津国贸购物中心,林盛里,2.05
天津国贸购物中心,浦口西里,0.68
天津国贸购物中心,河北路（和平区）,1.54
天津国贸购物中心,北海里,2.99
天津国贸购物中心,津塘路27号院,1.99
天津国贸购物中心,万全楼,2.83
天津国贸购物中心,金德园,2.3
天津国贸购物中心,澳景大厦,1.78
天津国贸购物中心,祝兹里,1.54
天津国贸购物中心,云汉楼,2.04
天津国贸购物中心,河北里,1.72
天津国贸购物中心,美泉新苑,2.76
天津国贸购物中心,睦南道102号,1.38
天津国贸购物中心,天海里,2.53
天津国贸购物中心,复元里,2.26
天津国贸购物中心,团圆里,1.89
天津国贸购物中心,至善里,2.65
天津国贸购物中心,平安大厦,0.22
天津国贸购物中心,神州花园,2.45
天津国贸购物中心,德元里,1.44
天津国贸购物中心,庆云里,0.62
天津国贸购物中心,荣兴温泉公寓,1.86
天津国贸购物中心,继德里,2.79
天津国贸购物中心,长征楼(河东区),2.87
天津国贸购物中心,赤峰道,1.67
天津国贸购物中心,靓锦名居,2.94
天津国贸购物中心,金达园,0.88
天津国贸购物中心,佟卫里,1.89
天津国贸购物中心,河大宿舍,1.98
天津国贸购物中心,韶山道,2.63
天津国贸购物中心,吉万里,0.81
天津国贸购物中心,悦馨居,1.92
天津国贸购物中心,安乐村,1.16
天津国贸购物中心,朝阳里,2.82
天津国贸购物中心,前程里(河西区),2.07
天津国贸购物中心,规划里,2.35
天津国贸购物中心,乘云里,1.62
天津国贸购物中心,珠波里,1.75
天津国贸购物中心,滨江道,1.92
天津国贸购物中心,陵阳里,2.69
天津国贸购物中心,拉萨道,2.68
天津国贸购物中心,珠海里,1.62
天津国贸购物中心,天宁里,2.83
天津国贸购物中心,新疆路三号公寓,2.85
天津国贸购物中心,兴隆南里,2.46
天津国贸购物中心,荔湾公寓,2.28
天津国贸购物中心,金泉里,2.47
天津国贸购物中心,江门里,1.73
天津国贸购物中心,博轩园,1.51
天津国贸购物中心,马场别墅,1.08
天津国贸购物中心,田庄大街28号,1.75
天津国贸购物中心,鼎成公寓,2.07
天津国贸购物中心,怡祥园,1.9
天津国贸购物中心,西爱德里,2.72
天津国贸购物中心,西安道,1.03
天津国贸购物中心,成康里,2.26
天津国贸购物中心,同康里,2.21
天津国贸购物中心,树德北里,1.19
天津国贸购物中心,聚鑫园,1.24
天津国贸购物中心,河沿里,2.6
天津国贸购物中心,丰盈里,1.73
天津国贸购物中心,仰止坊,2.85
天津国贸购物中心,寿安里,2.07
天津国贸购物中心,惠阳里(河西),2.33
天津国贸购物中心,裕阳花园,2.86
天津国贸购物中心,无锡道大楼,0.4
天津国贸购物中心,世昌里,2.36
天津国贸购物中心,津门公寓,2.45
天津国贸购物中心,进德里,1.25
天津国贸购物中心,海河金茂府,0.87
天津国贸购物中心,兴康里,2.56
天津国贸购物中心,利华里,1.02
天津国贸购物中心,辅安里,2.18
天津国贸购物中心,久福园,2.43
天津国贸购物中心,郑业里,1.81
天津国贸购物中心,景阳里,2.4
天津国贸购物中心,惠东里,2.26
天津国贸购物中心,北长路30,1.89
天津国贸购物中心,岳康园,1.53
天津国贸购物中心,马场道213号,2.1
天津国贸购物中心,起发里,2.23
天津国贸购物中心,十二经路8号院,1.17
天津国贸购物中心,利合里,0.84
天津国贸购物中心,香榭里,2.76
天津国贸购物中心,六纬路76号,1.35
天津国贸购物中心,雅颂台,1.5
天津国贸购物中心,十二径路7号院,1.62
天津国贸购物中心,康宁大厦,2.5
天津国贸购物中心,迎安里,2.88
天津国贸购物中心,河滨楼,1.7
天津国贸购物中心,卫国道97号,2.95
天津国贸购物中心,万善里,1.73
天津国贸购物中心,昆营里,2.36
天津国贸购物中心,市政里,2.47
天津国贸购物中心,嘉禾园,1.37
天津国贸购物中心,新福方里,2.97
天津国贸购物中心,中海和平之门,2.63
天津国贸购物中心,金林村,1.48
天津国贸购物中心,兴富里,1.38
天津国贸购物中心,瑞欣里,1.28
天津国贸购物中心,文静里,2.63
天津国贸购物中心,养和里,0.38
天津国贸购物中心,京海公寓,2.24
天津国贸购物中心,昆明路(新兴街),2.29
天津国贸购物中心,津顺源大厦,1.13
天津国贸购物中心,万全里,2.88
天津国贸购物中心,杭州道,0.68
天津国贸购物中心,解放南路268号,1.22
天津国贸购物中心,兰州道,2.73
天津国贸购物中心,健美里,1.99
天津国贸购物中心,观云里,2.61
天津国贸购物中心,敦本里,1.16
天津国贸购物中心,香园里,2.73
天津国贸购物中心,庆欣里,2.07
天津国贸购物中心,柳安新村,1.62
天津国贸购物中心,健强新里,2.15
天津国贸购物中心,四平西道,2.47
天津国贸购物中心,西楼北里,1.2
天津国贸购物中心,新华利里,1.58
天津国贸购物中心,乐华里,2.19
天津国贸购物中心,六纬路1号,1.99
天津国贸购物中心,花园西里,2.14
天津国贸购物中心,津中里,2.0
天津国贸购物中心,东亚风尚国际,2.27
天津国贸购物中心,开滦里,1.83
天津国贸购物中心,浮德里,2.22
天津国贸购物中心,重华里,2.22
天津国贸购物中心,诚兴里,2.37
天津国贸购物中心,河南里（和平区）,1.53
天津国贸购物中心,鼎和里,1.57
天津国贸购物中心,忠厚里,1.54
天津国贸购物中心,海运里,0.93
天津国贸购物中心,宁波道(河西区),0.88
天津国贸购物中心,晨光里,0.61
天津国贸购物中心,唐山道,1.5
天津国贸购物中心,福明里,2.8
天津国贸购物中心,华义公寓,1.28
天津国贸购物中心,招商津湾天玺,1.85
天津国贸购物中心,寿荫里,2.17
天津国贸购物中心,绚丽园,1.97
天津国贸购物中心,南京路(和平区),2.78
天津国贸购物中心,清和南里,1.69
天津国贸购物中心,气象西里,2.68
天津国贸购物中心,多宁里,2.89
天津国贸购物中心,尊德里2号,1.75
